gene,gene_symbol,contrast_id,t_statistic,p_value,fdr,resolution_rank,retained_for_gsea,model_id
GRCh38-WDR90,WDR90,primary_adjacent_state,-0.7405802239250805,0.4597262848435929,0.603193921437481,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wdr91,Wdr91,primary_adjacent_state,3.7370568294196467,2.3654158871604287e-4,0.004291879440931865,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WDR91,WDR91,primary_adjacent_state,1.2482555435586646,0.2132451889467998,0.35016620420821803,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WDR93,WDR93,primary_adjacent_state,3.1646000825745375,0.001769293414539837,0.013239716464507417,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WDR97,WDR97,primary_adjacent_state,2.4007767822834403,0.017180228966030105,0.05876782917115388,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WDSUB1,WDSUB1,primary_adjacent_state,0.6914301101287648,0.4900137652253478,0.6299405806160024,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wdtc1,Wdtc1,primary_adjacent_state,1.8652580776403778,0.06345733025430074,0.14714680141880596,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WDTC1,WDTC1,primary_adjacent_state,2.5821121494090025,0.010458941383185304,0.04179653283230513,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WEE1,WEE1,primary_adjacent_state,-0.8216226202429345,0.4121690749460204,0.5578265786424335,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WEE2-AS1,WEE2-AS1,primary_adjacent_state,2.156905668405731,0.03209733703950758,0.09038255105215055,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFDC10B,WFDC10B,primary_adjacent_state,1.0798300987295046,0.2814302392954014,0.4267116844509357,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wfdc17,Wfdc17,primary_adjacent_state,0.08908179865871224,0.9290967754943268,0.9565136133857872,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wfdc18,Wfdc18,primary_adjacent_state,4.205920687695897,3.765761179424385e-5,0.0018129852041574239,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wfdc2,Wfdc2,primary_adjacent_state,2.9070591996145896,0.004016274302620615,0.022364013357796194,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFDC2,WFDC2,primary_adjacent_state,0.7183965260715107,0.4733016034207451,0.6156192169985969,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wfdc21,Wfdc21,primary_adjacent_state,0.5213179047254516,0.6026621472913445,0.7252134530399597,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFDC3,WFDC3,primary_adjacent_state,-0.9029434305930081,0.36755702494721787,0.5142779994615632,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFDC5,WFDC5,primary_adjacent_state,5.007322112242616,1.1201700313599806e-6,4.4380215954785423e-4,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFIKKN1,WFIKKN1,primary_adjacent_state,3.4842357937845296,5.939157885862654e-4,0.007011115280608967,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WFS1,WFS1,primary_adjacent_state,-1.3090266504964432,0.19187128249458102,0.3253767946237626,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Whamm,Whamm,primary_adjacent_state,4.134617198398144,5.0335319120624286e-5,0.0020162851769934325,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WHAMM,WHAMM,primary_adjacent_state,0.6060611386692464,0.5450899496177373,0.6775147845994326,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WHRN,WHRN,primary_adjacent_state,2.5402093002516377,0.011758357962621048,0.04525888062216209,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wipf1,Wipf1,primary_adjacent_state,-1.1076285749436512,0.269214352508183,0.4126678770003004,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIPF1,WIPF1,primary_adjacent_state,-1.0388041512016095,0.3000197472354249,0.44592071172942904,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wipf2,Wipf2,primary_adjacent_state,1.6960898277262804,0.09126299902107511,0.1905369564489666,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIPF2,WIPF2,primary_adjacent_state,-1.1913840497662254,0.23476806714916926,0.37501171092943075,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIPF3,WIPF3,primary_adjacent_state,2.4289990753257413,0.015934762742038908,0.05582439182082329,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wipi1,Wipi1,primary_adjacent_state,2.283786021719278,0.023324635134130054,0.07237368279683612,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIPI1,WIPI1,primary_adjacent_state,-0.42562117451608855,0.6707939768387763,0.7791447147843811,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wipi2,Wipi2,primary_adjacent_state,2.7426491818496386,0.0065892571266078495,0.030708104192032265,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIPI2,WIPI2,primary_adjacent_state,-1.1393999087368045,0.25575760372599093,0.39816026563478896,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WIZ,WIZ,primary_adjacent_state,-1.1920861897116277,0.2344932286977483,0.37474144434221807,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wls,Wls,primary_adjacent_state,3.2939782995204165,0.0011486183360904234,0.010202806976783545,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WLS,WLS,primary_adjacent_state,-1.155539875085256,0.24910478501389263,0.3909386614668079,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wnk1,Wnk1,primary_adjacent_state,0.0077943878457209905,0.9937880026724071,0.996119201396289,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNK1,WNK1,primary_adjacent_state,-1.4487171684273228,0.14881985688489655,0.2717620849112879,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNK2,WNK2,primary_adjacent_state,2.762961889484365,0.006205721874737892,0.02948270005686808,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNK4,WNK4,primary_adjacent_state,1.553249639132268,0.12178014495413443,0.23521606466965914,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT10A,WNT10A,primary_adjacent_state,-0.297546804538988,0.7663258115575988,0.8483378673302026,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT10B,WNT10B,primary_adjacent_state,1.7132527716569859,0.08805444164752414,0.18550932241487225,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT2B,WNT2B,primary_adjacent_state,1.6343499480778876,0.10371283642441718,0.2090301501788846,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT3,WNT3,primary_adjacent_state,-0.7425778893806064,0.4585179951007774,0.6024239058733036,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT3A,WNT3A,primary_adjacent_state,2.799570578094788,0.00556522872253249,0.027717848306024567,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT4,WNT4,primary_adjacent_state,2.644086922580444,0.008781674779543162,0.0371919165286202,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT5A,WNT5A,primary_adjacent_state,-0.6904614409660156,0.49067836354051886,0.6305046930122128,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT5A-AS1,WNT5A-AS1,primary_adjacent_state,2.713627068307213,0.007174509629562663,0.032533892678929345,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT5B,WNT5B,primary_adjacent_state,3.6234386739534465,3.599745349753775e-4,0.005363824575248773,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT6,WNT6,primary_adjacent_state,4.1571678288098814,4.594048911151538e-5,0.0019380646395911658,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT7B,WNT7B,primary_adjacent_state,0.1598452770700508,0.8731583572352166,0.9217273526519065,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WNT9A,WNT9A,primary_adjacent_state,1.0271133765494378,0.3055564867196767,0.451916546609963,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WRAP53,WRAP53,primary_adjacent_state,-1.6911619484351637,0.09220153633641394,0.1919480476323905,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WRAP73,WRAP73,primary_adjacent_state,-2.0752052845002464,0.03911344058657708,0.10369776594050621,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WRN,WRN,primary_adjacent_state,-0.10248792397829333,0.9184614067994353,0.9505382096705529,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WRNIP1,WRNIP1,primary_adjacent_state,1.0823924151809226,0.28024606346778375,0.4252729234280519,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wsb1,Wsb1,primary_adjacent_state,2.251142792425084,0.025350465628887327,0.07657191476687183,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WSB1,WSB1,primary_adjacent_state,2.246727676872402,0.025635910129392942,0.07716118147177674,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wsb2,Wsb2,primary_adjacent_state,2.0146481129997182,0.045141066999318163,0.11493704901437449,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WSB2,WSB2,primary_adjacent_state,-0.7224778421672938,0.4707569764018912,0.6133540531352147,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WSCD1,WSCD1,primary_adjacent_state,1.5585061586995468,0.12052994401386884,0.23334674615229362,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wtap,Wtap,primary_adjacent_state,2.256406594890325,0.025013773991500014,0.07593046765480409,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WTAP,WTAP,primary_adjacent_state,-0.3088826870804792,0.7576988624541819,0.8423989582493984,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WTIP,WTIP,primary_adjacent_state,0.8699371007092884,0.3852692839730476,0.5317216182033061,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWC1,WWC1,primary_adjacent_state,-1.3400448372106046,0.18167990888297778,0.31344227658753776,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wwc2,Wwc2,primary_adjacent_state,4.479671404749935,1.1936530638468814e-5,0.001202886199044582,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWC2,WWC2,primary_adjacent_state,-0.5750846912426879,0.5658132185061858,0.6952648980599017,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWC2-AS2,WWC2-AS2,primary_adjacent_state,2.7700284988919903,0.0060771130422452085,0.029104531115717158,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWC3,WWC3,primary_adjacent_state,-1.13135155431417,0.2591211400534132,0.40203581012688344,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWC3-AS1,WWC3-AS1,primary_adjacent_state,2.442506160454027,0.01536293376060392,0.05450781352656757,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wwox,Wwox,primary_adjacent_state,0.7998365270964308,0.4246558631777442,0.5699610176253196,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWOX,WWOX,primary_adjacent_state,-1.3630524116820106,0.174343275376132,0.3047109143357801,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wwp1,Wwp1,primary_adjacent_state,2.8789018612107533,0.004378530370385166,0.023643737000052237,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWP1,WWP1,primary_adjacent_state,-1.5544506676991785,0.12149359861012075,0.23483511722260994,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wwp2,Wwp2,primary_adjacent_state,2.1585599543298595,0.03195110344107986,0.0900584556790675,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWP2,WWP2,primary_adjacent_state,-0.6504425886323222,0.5160752792309298,0.6530134849681476,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Wwtr1,Wwtr1,primary_adjacent_state,2.6649170247622562,0.00826308503940175,0.03574812378302802,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWTR1,WWTR1,primary_adjacent_state,-0.8652686329094008,0.3878203260471127,0.533968364749814,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-WWTR1-AS1,WWTR1-AS1,primary_adjacent_state,2.498469396781605,0.013193956293299636,0.048928786243725104,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xab2,Xab2,primary_adjacent_state,2.9663210320840445,0.0033417255155213385,0.019878524343872512,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XAB2,XAB2,primary_adjacent_state,-0.6364623307708427,0.5251272254173449,0.6611409373811792,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XACT,XACT,primary_adjacent_state,0.6748721463944756,0.5005257145907653,0.6392671546652291,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xaf1,Xaf1,primary_adjacent_state,2.695679747391787,0.007559539535377293,0.03365199360353734,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XAF1,XAF1,primary_adjacent_state,0.22265304053175228,0.8240197749676813,0.8890763855660361,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XAGE1A,XAGE1A,primary_adjacent_state,2.890825991614722,0.00422162807838527,0.02313042151854301,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XAGE1B,XAGE1B,primary_adjacent_state,1.1900188188894454,0.23530311631716147,0.37551380732356365,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xbp1,Xbp1,primary_adjacent_state,1.9943781461000085,0.04732732363038447,0.11886078968721601,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XBP1,XBP1,primary_adjacent_state,1.0334890727611183,0.3024934704224008,0.44858309755200104,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XCL1,XCL1,primary_adjacent_state,3.9138951204149177,1.2062692366218578e-4,0.003113002778001553,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xdh,Xdh,primary_adjacent_state,2.17167006338042,0.030934449365837786,0.0880250043839788,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XDH,XDH,primary_adjacent_state,-0.014351127676364164,0.9885634050661782,0.9929960786310161,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XG,XG,primary_adjacent_state,1.9705972392947397,0.05007921549917095,0.12381527360805455,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xiap,Xiap,primary_adjacent_state,0.9262286381166853,0.3553274872780232,0.5017469772021769,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XIAP,XIAP,primary_adjacent_state,0.1704736281767712,0.8647920861584408,0.9162474103405653,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XIRP2,XIRP2,primary_adjacent_state,0.49032928306273427,0.6244044390005019,0.7434451107312386,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XIRP2-AS1,XIRP2-AS1,primary_adjacent_state,3.9312958684547747,1.1274651928352232e-4,0.0030142352328287915,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xist,Xist,primary_adjacent_state,0.47291829221401543,0.6367335688773017,0.7530406166047565,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XIST,XIST,primary_adjacent_state,-0.3073712971555645,0.7588601783133007,0.8430095670127629,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XK,XK,primary_adjacent_state,5.764077386338217,2.7106479994194564e-8,1.5003168993167948e-4,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XKR3,XKR3,primary_adjacent_state,1.0667733959775898,0.2872288990272526,0.43241705530560115,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XKR6,XKR6,primary_adjacent_state,-0.9229711760791799,0.3570187910341728,0.5034715234428956,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XKR8,XKR8,primary_adjacent_state,-2.2124494124147955,0.027948841835230255,0.08209102482673612,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XKR9,XKR9,primary_adjacent_state,0.816695542320881,0.4150083350887571,0.5606460398634702,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XKRX,XKRX,primary_adjacent_state,0.9433362468435532,0.3465288143513948,0.49322373861570085,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xlr5a,Xlr5a,primary_adjacent_state,4.138182600740289,4.961472583059003e-5,0.0020097438381965335,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XNDC1N,XNDC1N,primary_adjacent_state,-1.0725091030058078,0.2846495540710516,0.4298812185502147,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpa,Xpa,primary_adjacent_state,2.464707047118085,0.014467281803803808,0.0522832343283286,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPA,XPA,primary_adjacent_state,-1.120282788361623,0.26379715667580433,0.4066269448050745,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpc,Xpc,primary_adjacent_state,2.9804333375521788,0.003197216719789242,0.019316879458897943,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPC,XPC,primary_adjacent_state,0.4078705958299829,0.6837596100586327,0.7883788646992417,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPC-AS1,XPC-AS1,primary_adjacent_state,1.4278689237921491,0.15472713681227582,0.279636208891123,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpnpep1,Xpnpep1,primary_adjacent_state,2.924225534622223,0.0038090822434819105,0.021639417922998196,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPNPEP1,XPNPEP1,primary_adjacent_state,-1.0237995618759406,0.30703817980638515,0.4536247566591884,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPNPEP3,XPNPEP3,primary_adjacent_state,-2.2250233314208154,0.02708019202582617,0.08035429504164815,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpo1,Xpo1,primary_adjacent_state,1.4236635485279026,0.15594015993410315,0.2810557303928542,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPO1,XPO1,primary_adjacent_state,-2.2385695843742592,0.026170713926828418,0.07838746770834004,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPO4,XPO4,primary_adjacent_state,-0.560378838853082,0.5757830454916633,0.7034782729649421,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPO5,XPO5,primary_adjacent_state,-1.9635578261141178,0.050822913339394205,0.12513946709117366,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpo6,Xpo6,primary_adjacent_state,1.466937687927027,0.1438004535642062,0.265208310035963,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPO6,XPO6,primary_adjacent_state,-0.473075498772081,0.6366215865148934,0.7529697593417474,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpo7,Xpo7,primary_adjacent_state,2.3753816047839065,0.018376861699144324,0.06147300417102153,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPO7,XPO7,primary_adjacent_state,-1.0140339504988345,0.31166441628051816,0.45821259900697164,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPOT,XPOT,primary_adjacent_state,0.22301736536402583,0.8237259361830321,0.8888483201986963,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xpr1,Xpr1,primary_adjacent_state,1.3422441053739553,0.18088041777881067,0.3124730284911457,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XPR1,XPR1,primary_adjacent_state,0.8079248399613853,0.41999698138675323,0.5653782962842763,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC1,XRCC1,primary_adjacent_state,0.22418214383962706,0.8228206354241927,0.8881696804410876,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC2,XRCC2,primary_adjacent_state,-3.1596298722388685,0.0017996901600521938,0.013363284591409896,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC3,XRCC3,primary_adjacent_state,-3.37906209223646,8.58258147397543e-4,0.008609781367579188,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xrcc4,Xrcc4,primary_adjacent_state,1.628043164174413,0.10492631757374832,0.2108440878807718,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC4,XRCC4,primary_adjacent_state,1.904090127352146,0.05818441748108133,0.13812769616579118,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC5,XRCC5,primary_adjacent_state,-2.3011953426601686,0.02230319744399876,0.070217154688436,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRCC6,XRCC6,primary_adjacent_state,-3.215107339360512,0.001497091952063222,0.011914940406596726,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xrn1,Xrn1,primary_adjacent_state,1.8613722253049991,0.06400620006505928,0.14801992500309274,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRN1,XRN1,primary_adjacent_state,0.15870756786831355,0.8740427683428598,0.9222766120287319,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xrn2,Xrn2,primary_adjacent_state,2.328970581427041,0.020754572822900323,0.0669190362523883,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRN2,XRN2,primary_adjacent_state,-1.5852451283812643,0.1143262740050498,0.22461412246274373,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XRRA1,XRRA1,primary_adjacent_state,-0.383472831120097,0.7017341818031011,0.8010560469730537,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xxylt1,Xxylt1,primary_adjacent_state,3.8077856175401488,1.8121214494694102e-4,0.0037414798645597235,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XXYLT1,XXYLT1,primary_adjacent_state,-1.1577257861868242,0.2482132133748331,0.3898464784308893,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XYLB,XYLB,primary_adjacent_state,-2.9768141958428607,0.0032337194783205836,0.019472337029354136,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Xylt1,Xylt1,primary_adjacent_state,0.22228017951838433,0.8243005465894064,0.8892078834843726,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-XYLT2,XYLT2,primary_adjacent_state,-1.0103819478860308,0.3134062950392588,0.4601028334269773,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YAE1,YAE1,primary_adjacent_state,-0.7046982250573786,0.48173265391063835,0.6229119603166935,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YAE1-DT,YAE1-DT,primary_adjacent_state,3.0324950352104367,0.0027123044258846422,0.017316836336740755,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yaf2,Yaf2,primary_adjacent_state,0.8636334497878957,0.3887163022825608,0.5348964171004008,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YAF2,YAF2,primary_adjacent_state,2.222696940041261,0.027239115724004576,0.08071815428000996,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YAP1,YAP1,primary_adjacent_state,1.5061629202749902,0.13343914580458396,0.2509528698789218,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YARS1,YARS1,primary_adjacent_state,-1.1481200921819124,0.25214790617319754,0.3941646673554016,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YARS2,YARS2,primary_adjacent_state,-0.8240927020607277,0.4107665501605918,0.556423126024291,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YBEY,YBEY,primary_adjacent_state,0.3176050628942457,0.7510814286875831,0.8375853896472828,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Ybx1,Ybx1,primary_adjacent_state,-0.502832880161888,0.61557752194275,0.7363304143938216,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YBX1,YBX1,primary_adjacent_state,-2.0077464074393925,0.04587563884719527,0.11621399901362718,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Ybx3,Ybx3,primary_adjacent_state,1.133847232043572,0.2580748724490193,0.40088455710579707,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YBX3,YBX3,primary_adjacent_state,-0.5519969815097948,0.581502642414855,0.7084040025240065,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YDJC,YDJC,primary_adjacent_state,-3.3029636092054333,0.0011141123487817648,0.01001357055273817,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yeats2,Yeats2,primary_adjacent_state,4.293806217510127,2.6197984031404612e-5,0.0016348150823068477,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YEATS2,YEATS2,primary_adjacent_state,-0.4160847314691226,0.6777477614688832,0.7840695921198072,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yeats4,Yeats4,primary_adjacent_state,1.8685131220423257,0.06300057945172584,0.14635363525323813,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YEATS4,YEATS4,primary_adjacent_state,-2.6405044887866045,0.00886279574999816,0.03737677263736195,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yes1,Yes1,primary_adjacent_state,1.6805802893528576,0.0942432379117029,0.19492975283084538,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YES1,YES1,primary_adjacent_state,0.5862667477325861,0.5582886310582174,0.689111412891188,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yif1a,Yif1a,primary_adjacent_state,1.2048711080870245,0.22952890976038542,0.36874049481141297,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIF1A,YIF1A,primary_adjacent_state,-2.05406651806205,0.04113432080616681,0.10751207278940592,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yif1b,Yif1b,primary_adjacent_state,0.7316877693421782,0.4651266127674558,0.6081627098375467,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIF1B,YIF1B,primary_adjacent_state,-0.49117309579690704,0.6237865900898871,0.7429847524330664,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yipf1,Yipf1,primary_adjacent_state,2.486699386970287,0.013626057107277146,0.050018127129923796,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIPF1,YIPF1,primary_adjacent_state,0.1490134608841438,0.881677548072722,0.92703990155678,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIPF2,YIPF2,primary_adjacent_state,1.1678214637953943,0.24412464013197768,0.3851655718937301,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yipf3,Yipf3,primary_adjacent_state,1.4971071406791596,0.13577802841905398,0.25420586081925683,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIPF3,YIPF3,primary_adjacent_state,-0.1570815514027017,0.8753225650176758,0.9231254330183479,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yipf4,Yipf4,primary_adjacent_state,2.915988512017156,0.003907248579720594,0.021972670313567765,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCh38-YIPF4,YIPF4,primary_adjacent_state,2.011440164364126,0.04548124873400664,0.11561999436450209,1,TRUE,ETP_reference_balanced_threshold_2_24
GRCm39-Yipf5,Yipf5,primary_adjacent_state,1.1835396936028617,0.2378542042297206,0.37839490070032883,1,TRUE,ETP_reference_balanced_threshold_2_24
