gene,gene_symbol,contrast_id,fitted_log_expr_difference,average_expression,t_statistic,p_value,fdr,B,model_id
GRCm39-Cdc14a,Cdc14a,primary_adjacent_state,0.7931173178176293,0.06638835517608754,4.740805502502569,3.7926871299755506e-6,8.31000736160249e-4,4.0983163529476325,ETP_reference_balanced_threshold_2_24
GRCh38-INTS6-AS1,INTS6-AS1,primary_adjacent_state,0.7481209455980041,1.808365939857011,4.737665015405056,3.846451462691652e-6,8.34979612388329e-4,4.077853102884429,ETP_reference_balanced_threshold_2_24
GRCh38-LINC00449,LINC00449,primary_adjacent_state,0.755872032526499,-0.02689814786007508,4.736384336221189,3.868586821797804e-6,8.34979612388329e-4,4.07836119444906,ETP_reference_balanced_threshold_2_24
GRCh38-CATSPER3,CATSPER3,primary_adjacent_state,0.7704216991029403,0.03674398974813471,4.732970720348037,3.9281901502575675e-6,8.360600729826444e-4,4.065089853979784,ETP_reference_balanced_threshold_2_24
GRCh38-CD7,CD7,primary_adjacent_state,0.7418913927675486,-0.15526246049925463,4.7323067525735025,3.939885825029601e-6,8.360600729826444e-4,4.060681304182089,ETP_reference_balanced_threshold_2_24
GRCh38-IL5RA,IL5RA,primary_adjacent_state,0.8146782478059628,0.08155753011241676,4.72570130104492,4.058084453542024e-6,8.360600729826444e-4,4.035950615468524,ETP_reference_balanced_threshold_2_24
GRCh38-PSTPIP1,PSTPIP1,primary_adjacent_state,0.7673062314039908,0.2595751240158339,4.724022032159205,4.088674602539734e-6,8.360600729826444e-4,4.031377035803086,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000267627,ENSG00000267627,primary_adjacent_state,0.7477642288553104,-0.10148863930473309,4.722223107308338,4.121691228872862e-6,8.360600729826444e-4,4.020217899333433,ETP_reference_balanced_threshold_2_24
GRCh38-PLBD1,PLBD1,primary_adjacent_state,0.7849963259788448,0.08015171657438584,4.721298054232205,4.1387692107781285e-6,8.360600729826444e-4,4.017664871411069,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000251414,ENSG00000251414,primary_adjacent_state,0.7586449232928896,-0.019996344630166547,4.720029345884894,4.162302679681026e-6,8.360600729826444e-4,4.011918439835389,ETP_reference_balanced_threshold_2_24
GRCm39-Cnnm3,Cnnm3,primary_adjacent_state,0.7429310215986501,-0.03330134426077123,4.719340865896558,4.175127381719102e-6,8.360600729826444e-4,4.009724975947155,ETP_reference_balanced_threshold_2_24
GRCh38-GINS2,GINS2,primary_adjacent_state,-0.5011160056322176,5.501973876537781,-4.718949137987601,4.182441322716907e-6,8.360600729826444e-4,3.7617114438371733,ETP_reference_balanced_threshold_2_24
GRCh38-SCP2D1-AS1,SCP2D1-AS1,primary_adjacent_state,0.744804819229143,-0.1580892763265483,4.717554412637461,4.20858267989051e-6,8.360600729826444e-4,4.0000840137072595,ETP_reference_balanced_threshold_2_24
GRCm39-Lin37,Lin37,primary_adjacent_state,0.7196302718017478,0.05287580520603304,4.717331776996177,4.212770104114952e-6,8.360600729826444e-4,4.001757170365431,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000265073,ENSG00000265073,primary_adjacent_state,0.7648240880194357,0.17398023401720736,4.715252329422989,4.2520757947152715e-6,8.360600729826444e-4,3.995272444999209,ETP_reference_balanced_threshold_2_24
GRCh38-TYMS,TYMS,primary_adjacent_state,-0.42891062356236676,6.7766637777176335,-4.715211686773605,4.252847535103842e-6,8.360600729826444e-4,3.635743268048217,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000230896,ENSG00000230896,primary_adjacent_state,0.7912501425543431,0.09869539366933072,4.713693248533686,4.28177732249811e-6,8.360600729826444e-4,3.987307631036951,ETP_reference_balanced_threshold_2_24
GRCh38-PAGR1,PAGR1,primary_adjacent_state,-0.3714983318472622,5.631360967560557,-4.710965976208333,4.334215563655604e-6,8.360600729826444e-4,3.723533821856189,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000271893,ENSG00000271893,primary_adjacent_state,0.8886124589417167,0.09497967110179449,4.709467575271665,4.363288951065317e-6,8.360600729826444e-4,3.9706300340820935,ETP_reference_balanced_threshold_2_24
GRCh38-ZSCAN5A-AS1,ZSCAN5A-AS1,primary_adjacent_state,0.8894035585354739,0.19955574838332582,4.709378729952886,4.365018706188344e-6,8.360600729826444e-4,3.9716512391415497,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000254222,ENSG00000254222,primary_adjacent_state,0.7570086742388469,0.0182279205746343,4.699729314153134,4.5568751410505245e-6,8.546757891434506e-4,3.929791233038477,ETP_reference_balanced_threshold_2_24
GRCm39-Farsa,Farsa,primary_adjacent_state,0.7459135537296987,0.3125993804642468,4.696563545292792,4.621572316794905e-6,8.546757891434506e-4,3.919753533009997,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000260657,ENSG00000260657,primary_adjacent_state,0.777967531492722,0.08716478036470465,4.695096206593623,4.651859137631546e-6,8.546757891434506e-4,3.9115092689672846,ETP_reference_balanced_threshold_2_24
GRCm39-Tifab,Tifab,primary_adjacent_state,0.7404060856561406,0.059335046324249505,4.694861451683493,4.656722356920536e-6,8.546757891434506e-4,3.910091110745295,ETP_reference_balanced_threshold_2_24
GRCh38-LINC00852,LINC00852,primary_adjacent_state,0.783496804344997,-0.004889350752138139,4.6936543460067215,4.681806466156996e-6,8.546757891434506e-4,3.905362178549339,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000239381,ENSG00000239381,primary_adjacent_state,0.7775796816355499,-0.06703739154127594,4.692762660287253,4.700419651603012e-6,8.546757891434506e-4,3.900890250951158,ETP_reference_balanced_threshold_2_24
GRCh38-CD200,CD200,primary_adjacent_state,0.7506294291065244,-0.04885090025049194,4.692759969569819,4.70047592589351e-6,8.546757891434506e-4,3.9021954576433817,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289506,ENSG00000289506,primary_adjacent_state,0.8564535327126244,0.15817889123596024,4.689083268623458,4.777981330369146e-6,8.546757891434506e-4,3.88760334199527,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000272966,ENSG00000272966,primary_adjacent_state,0.7698296065868927,0.04036061538305585,4.688514142705494,4.790088190760718e-6,8.546757891434506e-4,3.884811675956816,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000286043,ENSG00000286043,primary_adjacent_state,0.7631399052944727,-0.032109217402970444,4.686590463150147,4.83122945062977e-6,8.546757891434506e-4,3.8760371560574294,ETP_reference_balanced_threshold_2_24
GRCh38-S100Z,S100Z,primary_adjacent_state,0.8229963684138122,0.09486252974302119,4.686287988816902,4.837729313355177e-6,8.546757891434506e-4,3.876031543263581,ETP_reference_balanced_threshold_2_24
GRCh38-TOP2A,TOP2A,primary_adjacent_state,0.4157006939215819,8.21930399562983,4.68898954146127,4.850473275188985e-6,8.546757891434506e-4,3.41073154993051,ETP_reference_balanced_threshold_2_24
GRCh38-LAX1,LAX1,primary_adjacent_state,0.7648890824340655,0.7519611879321064,4.683912796056968,4.889063648049798e-6,8.546757891434506e-4,3.869720639818782,ETP_reference_balanced_threshold_2_24
GRCm39-Nacc1,Nacc1,primary_adjacent_state,0.7219951166266816,0.12339130924807581,4.682395370431279,4.922133830128807e-6,8.546757891434506e-4,3.8607289186541554,ETP_reference_balanced_threshold_2_24
GRCh38-TOMM5,TOMM5,primary_adjacent_state,-0.344481297423838,7.364301240695674,-4.682021130518829,4.930322962421986e-6,8.546757891434506e-4,3.4303052058581507,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288929,ENSG00000288929,primary_adjacent_state,0.75713847141549,0.08597265350690395,4.681806419586296,4.9350272037534145e-6,8.546757891434506e-4,3.8577395414092486,ETP_reference_balanced_threshold_2_24
GRCm39-Dhfr,Dhfr,primary_adjacent_state,0.7756234427485146,0.0875512977588767,4.6786256590131226,5.0052255052409695e-6,8.616734051344007e-4,3.8457589257234517,ETP_reference_balanced_threshold_2_24
GRCm39-Idh3a,Idh3a,primary_adjacent_state,0.8041634338757876,0.07898719763802989,4.676770379832734,5.046614355946299e-6,8.62279326935879e-4,3.837362427765064,ETP_reference_balanced_threshold_2_24
GRCh38-ACSBG2,ACSBG2,primary_adjacent_state,0.8075923193830941,0.08015171657438569,4.674946273250999,5.08762935022055e-6,8.62279326935879e-4,3.830232715944951,ETP_reference_balanced_threshold_2_24
GRCh38-RASA4,RASA4,primary_adjacent_state,0.730715372359646,0.1936165856749865,4.673752019110998,5.114655988108502e-6,8.62279326935879e-4,3.8271323254443974,ETP_reference_balanced_threshold_2_24
GRCm39-Immp1l,Immp1l,primary_adjacent_state,0.7296841533553022,0.16225387863857513,4.6724013723788795,5.1453886564290275e-6,8.62279326935879e-4,3.8208720930838638,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000259732,ENSG00000259732,primary_adjacent_state,0.8124426621698753,0.3529394181431863,4.6718574659216445,5.157814935340124e-6,8.62279326935879e-4,3.818779438823084,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000235834,ENSG00000235834,primary_adjacent_state,0.7057840535452472,0.032142787594862034,4.668373645232276,5.238096296482169e-6,8.673167404838468e-4,3.80372742688638,ETP_reference_balanced_threshold_2_24
GRCh38-PPP1R14A,PPP1R14A,primary_adjacent_state,0.8209927906517598,0.14344758184994272,4.6679507538070295,5.247923020008063e-6,8.673167404838468e-4,3.8037890264115797,ETP_reference_balanced_threshold_2_24
GRCm39-Brf1,Brf1,primary_adjacent_state,0.7698826119302761,0.16670019468412978,4.666288250220117,5.286727120618491e-6,8.687654646734545e-4,3.7960776226585153,ETP_reference_balanced_threshold_2_24
GRCh38-MRLN,MRLN,primary_adjacent_state,0.7805462417260723,-0.029086659501670716,4.6634779387329575,5.3529516336548924e-6,8.746783454721289e-4,3.783140823367366,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289174,ENSG00000289174,primary_adjacent_state,0.767583186483022,-0.11216726174343088,4.654050292628565,5.5810032145234134e-6,9.068189605081245e-4,3.7441782366059195,ETP_reference_balanced_threshold_2_24
GRCm39-Zfp518a,Zfp518a,primary_adjacent_state,0.7216317057493752,0.07549446970359294,4.652399510417002,5.621886647703036e-6,9.083586906417163e-4,3.7397762411277418,ETP_reference_balanced_threshold_2_24
GRCm39-Cbfa2t2,Cbfa2t2,primary_adjacent_state,0.7720355866624514,0.028179889627287773,4.650416046298409,5.671391095993512e-6,9.112665182129131e-4,3.7312770411665026,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01877,LINC01877,primary_adjacent_state,0.7481307136264245,-0.11071865153272302,4.644219074298809,5.828779860641925e-6,9.231847777133423e-4,3.705126407392333,ETP_reference_balanced_threshold_2_24
GRCh38-CTSE,CTSE,primary_adjacent_state,0.8229849691969044,0.17201010561722274,4.643003398374861,5.8601451486575135e-6,9.231847777133423e-4,3.7023639363125636,ETP_reference_balanced_threshold_2_24
GRCh38-MUC3A,MUC3A,primary_adjacent_state,0.7601958908801688,-0.04937711500114941,4.642843554749132,5.864281303022702e-6,9.231847777133423e-4,3.700477717316873,ETP_reference_balanced_threshold_2_24
GRCh38-LIF-AS2,LIF-AS2,primary_adjacent_state,0.7491278558926322,-0.03612816008806521,4.641145904936699,5.9083840588200274e-6,9.231847777133423e-4,3.693342592406413,ETP_reference_balanced_threshold_2_24
GRCm39-Orc5,Orc5,primary_adjacent_state,0.7328688187550173,-0.018860262489886058,4.641116480848692,5.909151268972083e-6,9.231847777133423e-4,3.6934830368144356,ETP_reference_balanced_threshold_2_24
GRCh38-LSM7,LSM7,primary_adjacent_state,-0.25732784066043424,7.616740153328722,-4.640047668698274,5.937084871540062e-6,9.231847777133423e-4,3.218953606359719,ETP_reference_balanced_threshold_2_24
GRCh38-MCMBP,MCMBP,primary_adjacent_state,-0.3052493678948281,5.830690397260294,-4.635903180728514,6.046609801401359e-6,9.351874260755621e-4,3.3682193979881774,ETP_reference_balanced_threshold_2_24
GRCh38-ENPP3,ENPP3,primary_adjacent_state,0.7994802351109355,0.019532136867475878,4.633872161894224,6.100990983453529e-6,9.363661977144388e-4,3.6641658499859684,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000250481,ENSG00000250481,primary_adjacent_state,0.7748356460641407,0.05229354573785521,4.632754568247843,6.131115562953267e-6,9.363661977144388e-4,3.6604661765029913,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000265478,ENSG00000265478,primary_adjacent_state,0.7507099975643838,0.05401188734631341,4.631039610564425,6.177620831153083e-6,9.363661977144388e-4,3.6533587263706346,ETP_reference_balanced_threshold_2_24
GRCm39-Ppp5c,Ppp5c,primary_adjacent_state,0.722005004602042,0.03904459082477081,4.630815116899314,6.183733620201155e-6,9.363661977144388e-4,3.6522834780091555,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289147,ENSG00000289147,primary_adjacent_state,0.7361286832795809,0.00669730727000827,4.627708068670254,6.268936852699326e-6,9.443239148633849e-4,3.639953346874428,ETP_reference_balanced_threshold_2_24
GRCh38-SNRPG,SNRPG,primary_adjacent_state,-0.25895362204826544,8.048124527423559,-4.624659917033963,6.353623254350145e-6,9.52121718975725e-4,3.1136157390721166,ETP_reference_balanced_threshold_2_24
GRCm39-Impdh1,Impdh1,primary_adjacent_state,0.737061187060737,0.14286532238176464,4.622715501491089,6.408219215883643e-6,9.553531760916841e-4,3.620783346971498,ETP_reference_balanced_threshold_2_24
GRCm39-Dennd10,Dennd10,primary_adjacent_state,0.7437924049948699,0.1492864633886849,4.619852701088299,6.48942507296106e-6,9.624982151804092e-4,3.6093595744350973,ETP_reference_balanced_threshold_2_24
GRCm39-Gas2l3,Gas2l3,primary_adjacent_state,0.7651076169860146,0.20489071562670555,4.618105964530383,6.539458688640258e-6,9.649705315961914e-4,3.60246303463118,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289912,ENSG00000289912,primary_adjacent_state,0.7060758678792318,-0.06731092470647158,4.616891868542583,6.574453965050083e-6,9.652099369399922e-4,3.5950546436727002,ETP_reference_balanced_threshold_2_24
GRCh38-C12orf50,C12orf50,primary_adjacent_state,0.8252408519831295,0.21285461167315034,4.613816880387594,6.663896636699587e-6,9.692100411518369e-4,3.5855043327275284,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000259754,ENSG00000259754,primary_adjacent_state,0.8023096236362662,0.014152933172019634,4.6136520950730775,6.668722708983319e-6,9.692100411518369e-4,3.5838992222172275,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000286782,ENSG00000286782,primary_adjacent_state,0.8345891952592481,0.33309738630317537,4.611871672205445,6.7210811169283e-6,9.719355403190016e-4,3.578021719638649,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000233060,ENSG00000233060,primary_adjacent_state,0.8017604211776809,0.054207629420319585,4.605434824056638,6.913697750898914e-6,9.948157529925292e-4,3.551242664976149,ETP_reference_balanced_threshold_2_24
GRCm39-Anapc1,Anapc1,primary_adjacent_state,0.7604925701032433,0.106123411649897,4.600068425372747,7.07833496016728e-6,0.0010077522708076062,3.530379706395598,ETP_reference_balanced_threshold_2_24
GRCh38-LDHAL6A,LDHAL6A,primary_adjacent_state,0.8387370789295346,0.29855143526795747,4.59919540870097,7.1054729973067125e-6,0.0010077522708076062,3.5276632593798602,ETP_reference_balanced_threshold_2_24
GRCh38-PMS1,PMS1,primary_adjacent_state,-0.4329985188212125,4.846294752775972,-4.599109965532868,7.108134404424024e-6,0.0010077522708076062,3.3198735978323377,ETP_reference_balanced_threshold_2_24
GRCh38-RBL1,RBL1,primary_adjacent_state,-0.4800060159088214,5.759383288978456,-4.596167413269274,7.2025502955066825e-6,0.001010109079242752,3.219570769578217,ETP_reference_balanced_threshold_2_24
GRCh38-AMPD1,AMPD1,primary_adjacent_state,0.7740239659227263,0.006168540908192876,4.593196217247092,7.294687891707983e-6,0.001010109079242752,3.502057857030996,ETP_reference_balanced_threshold_2_24
GRCh38-CD4,CD4,primary_adjacent_state,0.8608946905671575,0.07387040972449535,4.590783614625405,7.372141223887756e-6,0.001010109079242752,3.4927039182708066,ETP_reference_balanced_threshold_2_24
GRCm39-Senp1,Senp1,primary_adjacent_state,0.7737893551638376,0.4108343333496173,4.5906969515943095,7.37493810081204e-6,0.001010109079242752,3.4938510740567255,ETP_reference_balanced_threshold_2_24
GRCm39-Armc7,Armc7,primary_adjacent_state,0.7593259367858038,0.22626120854894435,4.589906923875688,7.400481817899593e-6,0.001010109079242752,3.4900485885967534,ETP_reference_balanced_threshold_2_24
GRCh38-ZBTB32,ZBTB32,primary_adjacent_state,0.7509970336946911,-0.09809796426863561,4.5885719281597535,7.443839488618055e-6,0.001010109079242752,3.482856647321137,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02475,LINC02475,primary_adjacent_state,0.8404786472759248,1.2144259071083263,4.587574081912145,7.476406888533969e-6,0.001010109079242752,3.4786011852724634,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02716,LINC02716,primary_adjacent_state,0.7381795044229148,-0.05446428684356023,4.58704288513755,7.493799824426371e-6,0.001010109079242752,3.4776273555753097,ETP_reference_balanced_threshold_2_24
GRCh38-ODAD1,ODAD1,primary_adjacent_state,0.788203947002116,0.01575000214423933,4.586902553057038,7.498401207241636e-6,0.001010109079242752,3.477508950837385,ETP_reference_balanced_threshold_2_24
GRCh38-TCTE1,TCTE1,primary_adjacent_state,0.7830305241894996,0.24391347859107246,4.585370376687633,7.548817392553458e-6,0.001010109079242752,3.4716098325035656,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288982,ENSG00000288982,primary_adjacent_state,0.7679090537466283,-0.03962088802250203,4.583356007663785,7.615596787052215e-6,0.001010109079242752,3.462637624350595,ETP_reference_balanced_threshold_2_24
GRCm39-Arrdc4,Arrdc4,primary_adjacent_state,0.7335386009194528,0.7792460441862733,4.582680614304125,7.638114122168999e-6,0.001010109079242752,3.4604245877101008,ETP_reference_balanced_threshold_2_24
GRCh38-LGALS8-AS1,LGALS8-AS1,primary_adjacent_state,0.8358606103526226,0.2084333519378828,4.581814376977154,7.667087934339334e-6,0.001010109079242752,3.457582562200443,ETP_reference_balanced_threshold_2_24
GRCh38-AQP9,AQP9,primary_adjacent_state,0.8615910552014067,0.2815388979278739,4.580924079050232,7.696976747690603e-6,0.001010109079242752,3.4548002162650437,ETP_reference_balanced_threshold_2_24
GRCh38-COL11A2,COL11A2,primary_adjacent_state,0.8489641191563491,0.39972788189730935,4.580433609914389,7.713490506713169e-6,0.001010109079242752,3.452591704786844,ETP_reference_balanced_threshold_2_24
GRCh38-KCNQ4,KCNQ4,primary_adjacent_state,0.8260169452797184,0.18962607978596754,4.580155242626455,7.72287810621107e-6,0.001010109079242752,3.4512367764270397,ETP_reference_balanced_threshold_2_24
