pathway,pval,padj,log2err,ES,NES,size,leading_edge,collection,collection_label,ranking_id,pathway_label,direction,model_id
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,0.839622641509434,1,0.15267585552746882,-0.14118814077815972,-0.8570442390094438,105,BAX;LRP5;MAN2A1;FOXF2;KDM2B;RING1;FJX1;MFSD2A;PTPRM;TENM3;TBC1D20;NECTIN3;TWIST1;BBS4;RPGRIP1L;TSKU;ZEB1;YY1;HMGN1;NOTCH2;EPHA2,C5:GO:BP,go_bp,primary_adjacent_state,Camera Type Eye Morphogenesis,negative,ETP_reference_balanced_threshold_2_24
GOBP_CHOLESTEROL_EFFLUX,0.7813559322033898,1,0.06566333893211565,-0.1665833415572131,-0.856789506457699,45,SREBF2;LAMTOR1;CAV1;NAXE;SCARB1;TSKU;LIPA;PPARG;ZDHHC8;GPS2;MAPK3;NR1H3;ABCA5;NR1H2;COMT;STX12;EEPD1;RXRA;ABCA3;ABCA7;ABCA2;SOAT1;SIRT1;YJEFN3;NFKB1;APOM;APOE;PTCH1;NPC1;NPC2;APOC1;ABCA12;TTC39B;PLTP;APOA1;TREM2;ABCA8;LRP1;ABCG1;CES1;CETP;SPG11;ABCA1;EGF,C5:GO:BP,go_bp,primary_adjacent_state,Cholesterol Efflux,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,0.7103271874666951,1,0.010206877812904861,0.25334227102880275,0.8566997566938941,42,SV2B;SYT8;CACNA1B;SYT5;RIMS3;P2RY1;SYN1;SLC4A8;SYT2;RAB5A;RIMS1,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Synaptic Vesicle Exocytosis,positive,ETP_reference_balanced_threshold_2_24
GOBP_VITAMIN_TRANSPORT,0.7191904206845395,1,0.00992804393787955,0.24970010626927802,0.8554806501764801,46,SLC22A2;NPC1L1;SLC23A1;SLC44A4;SLC47A1;SLC2A2;SLC22A14;SLC2A5;FOLR3;SLC2A11;SLC19A3;STRA6;SLC2A10;FOLR1;SLC52A3;SLC35F3;SLC2A14,C5:GO:BP,go_bp,primary_adjacent_state,Vitamin Transport,positive,ETP_reference_balanced_threshold_2_24
GOBP_AXONEME_ASSEMBLY,0.75997150997151,1,0.008399991355453431,0.23073738185334164,0.855105956317758,87,ODAD1;ZMYND12;CFAP97D1;CFAP100;CFAP74;RSPH6A;HOATZ;DNAAF3;DNAI1;FOXJ1;DNAJB13;MEIG1;FBXO24;DNAAF6;DNAI4;CFAP157;DNAI2;DRC1;ZMYND10;DNAAF8;SPAG17;RSPH9;RSPH4A;DNAAF11,C5:GO:BP,go_bp,primary_adjacent_state,Axoneme Assembly,positive,ETP_reference_balanced_threshold_2_24
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION,0.7062780269058296,1,0.04467153596201623,-0.20941260742081047,-0.8544153033494735,20,DENND4B;GDI1;MICALL2;CD2AP,C5:GO:BP,go_bp,primary_adjacent_state,Rab Protein Signal Transduction,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.7269778149853495,1,0.009565665221279945,0.2437963830499026,0.8536437061387667,53,ALOX15B;CD24;SULT2B1;GDNF;IL20;PKP1;KDF1;FOXJ1;BMP6;ATOH8;PLAAT4;NKX6-1;NCOA3;NOTCH1;BTG1;MACROH2A2,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Epithelial Cell Differentiation,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.7130815194195476,1,0.010165585282132827,0.25329724586344216,0.8535476101117415,41,CD69;RUNX3;LAG3;FOXJ1;INHA;CDKN2A;SFRP1;BCL6;HLX;BMP4;ID2,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Lymphocyte Differentiation,positive,ETP_reference_balanced_threshold_2_24
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,0.7330760404714718,1,0.009383410338336536,0.2421650412595902,0.8532763884980398,56,KRT16;KRT9;KLHL24;EVPL;KRT39;PKP1;KRT31;KRT17;KRT12;ATF2;DSP;KRT78;KRT5;EPPK1;DNAJB6;PKP2;PPL;MTM1;ERBIN;KRT79,C5:GO:BP,go_bp,primary_adjacent_state,Intermediate Filament Based Process,positive,ETP_reference_balanced_threshold_2_24
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION,0.8050314465408805,1,0.08909613544959082,-0.15356791420372493,-0.852617468481988,65,DSN1;NKX2-5;SIX1;FOXC1;MAPK14;NRG1;SIX5;ERBB4;CDK1;SMAD1;BMPR1A;MEF2C;PAXBP1;ARID2;JAK2;SUGT1;ZFPM2;CFLAR;KRAS;KPNA1;HGF,C5:GO:BP,go_bp,primary_adjacent_state,Striated Muscle Cell Proliferation,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.7980769230769231,1,0.11121188275410136,-0.14764019104596748,-0.852369417176592,81,BRCA1;SPHK1;BSCL2;DGAT2;MFSD2A;TMX1;ORMDL1;ERLIN1;GGCX;TRIB3;KLHL25;C7orf50;ORMDL2;INSIG1;SCAP,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Lipid Metabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.736986301369863,1,0.04870950492094516,-0.19451537944659864,-0.8521010281855538,25,PAK1;PTPN1;TERT;DOCK4;PRKG1;MEF2C;DOCK5,C5:GO:BP,go_bp,primary_adjacent_state,Vascular Associated Smooth Muscle Cell Migration,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.7231588287488908,1,0.048448610762049545,-0.19715787935883916,-0.8520887818966135,24,PTPN3;FURIN;ROCK1;TSPAN17;NRDC;LRIG2;TNFRSF1B;TIMP1;TSPAN15,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Membrane Protein Ectodomain Proteolysis,negative,ETP_reference_balanced_threshold_2_24
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS,0.7100149476831091,1,0.04454146094208508,-0.20877180836333425,-0.8518008068880479,20,EZH2;INPP5F;PPARG;ATP2B4;PPP3CA;ATP2A2;HDAC4;CAMTA2;ACACB;GATA6;SMAD4;SMAD3;KLF15;MLIP;KDM4A;LMNA;FOXO1;ERRFI1;NPPA;TRPC3,C5:GO:BP,go_bp,primary_adjacent_state,Muscle Hypertrophy in Response to Stress,negative,ETP_reference_balanced_threshold_2_24
GOBP_ACTIVATED_T_CELL_PROLIFERATION,0.7654476670870114,1,0.05677713902428648,-0.1792979590125099,-0.8517502896457104,33,FADD;RPS3;HMGB1;STAT5B;TNFSF9;PDCD1LG2;SCRIB;STAT5A;IL18;GPAM;CASP3,C5:GO:BP,go_bp,primary_adjacent_state,Activated t Cell Proliferation,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_COAGULATION,0.7011339395980689,1,0.011188648690330686,0.27607309443881844,0.8513683471840334,25,F2;ENPP4;EMILIN2,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Coagulation,positive,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.7323089787812271,1,0.009432841253772459,0.2424500446114571,0.8507546201133319,54,NTSR1;CD4;CAPN3;NPSR1;XCL1;F2RL3;F2;CXCL9;HAP1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Calcium Ion Transmembrane Transport,positive,ETP_reference_balanced_threshold_2_24
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.7177341486964918,1,0.010149541936361323,0.25562393518800414,0.850256241705972,38,AOC2;DDC;DRD2;SULT1A2;GNAT2;MAOB;ITGAM;ALDH2;SLC6A3;PDE1B;GRIN2A;DRD4;EPAS1;GATA3;TACR3;SNCAIP;MOXD1,C5:GO:BP,go_bp,primary_adjacent_state,Catechol Containing Compound Metabolic Process,positive,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,0.8551724137931035,1,0.12901539272412768,-0.14002628467138145,-0.8491121365853186,95,PARP1;PRKDC;HNRNPD;PPP1CA;ZFHX3;CLOCK;EZH2;SIRT6;PPP1CC;TIMELESS;MAPK9;TP53;NR2F6;NONO;MTOR;BMAL2;PRKG1;CDK1;TARDBP;PPARG;RBM4B,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Circadian Rhythm,negative,ETP_reference_balanced_threshold_2_24
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,0.7060738744807454,1,0.01108393912990471,0.2748552211783948,0.8476126072524977,25,TRIM15;TBX6;POU5F1;WNT3A;EOMES;BMP4;ETS2;HOXA11;CTR9;KLF4;PAF1;FZD7;MESP1;EYA2;DKK1,C5:GO:BP,go_bp,primary_adjacent_state,Cell Fate Commitment Involved in Formation of Primary Germ Layer,positive,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,0.7818089430894309,1,0.007902196610250973,0.2273311866545972,0.8467320414566339,92,DSCAM;CDH1;L1CAM;RAB21;ADCY10;VEGFA;SLIT1;BCL11A;RND2;SEMA3G;DRAXIN;TRIM46;SEMA6C;FN1;EPHA7;WNT3A;CXCL12;NGF;CDH4;IST1;SEMA3A,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Extent of Cell Growth,positive,ETP_reference_balanced_threshold_2_24
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,0.7210084033613445,1,0.04710759693825108,-0.20145574848682615,-0.8463063252765315,22,TENT4B;MAPK14;LARP4B;TARDBP;ELAVL1;HNRNPC,C5:GO:BP,go_bp,primary_adjacent_state,3 Utr Mediated Mrna Stabilization,negative,ETP_reference_balanced_threshold_2_24
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT,0.7718023255813954,1,0.06095311560061419,-0.17016623576380532,-0.8461305677929017,39,CDH11;NKX2-5;TGFBR2;ROCK1;TWIST1;NOTCH2;TNFRSF1B;RHOA;ROCK2;TGFB1;BMP2;TNFRSF1A;RB1;HEY1;SOX9;SLIT2;EMILIN1;SMAD6;TGFB2;SNAI2;ROBO1;SNAI1;RBPJ;SMAD2;EFNA1;AXIN2;JAG1;ROBO2;NOS3;BMPR2;ELN;BMP4;GATA3;NOTCH1;SLIT3;STRA6;NPPA;NFATC1,C5:GO:BP,go_bp,primary_adjacent_state,Semi Lunar Valve Development,negative,ETP_reference_balanced_threshold_2_24
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT,0.7173295454545454,1,0.010437330416744528,0.26311494533148755,0.8457021538474252,31,GBX1;VSTM5;LHX3;LHX4,C5:GO:BP,go_bp,primary_adjacent_state,Ventral Spinal Cord Development,positive,ETP_reference_balanced_threshold_2_24
GOBP_MACROPHAGE_MIGRATION,0.7370140132757349,1,0.009457575825903673,0.24416543292448972,0.8448386825514473,49,STAP1;CD200;CD200R1;EDN2;TRPV4;SLAMF8;TRIM55;MMP28;CSF1R;PTK2B;SAA1;CYP19A1;RARRES2;AZU1;C3AR1,C5:GO:BP,go_bp,primary_adjacent_state,Macrophage Migration,positive,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,0.7215767184276252,1,0.010252824043963988,0.25990929112034356,0.8447228033276122,33,WNT5B;GDNF;VEGFA;LCN2;MMRN2;GJA1;WNT4;EGF;GATA3;BMP4;ABL1;WNT2B;LBX2;LGR4;STOX1;ITGAX;LHX1;AGT,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Morphogenesis of an Epithelium,positive,ETP_reference_balanced_threshold_2_24
GOBP_INORGANIC_ANION_TRANSPORT,0.811208547525451,1,0.007106967184427566,0.2214346982812912,0.8446260312840519,123,ENPP3;CLCN1;SLC17A8;TTYH2;GABRG1;SLC6A2;BEST3;SLC17A7;TMC4;CLCN4;SLC5A5;ABCB1;CLCA2;ANO4;GABRQ;GABRA2;SLC6A1;SLC26A8;SLC4A10;ABCC6;SLC4A8;TTYH3;SLC26A4;KCNK2;KCNQ1;CLIC3;FXYD1;SLC4A4;TG;BEST4;GABRB2;CLCA4;SLC13A4;ATF4;GABRB1;SLC11A1;SLC26A5;GABRG2;PRKG2;SLC25A27;GABRE;GABRR1;SLC12A5,C5:GO:BP,go_bp,primary_adjacent_state,Inorganic Anion Transport,positive,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_NUTRIENT,0.9130434782608695,1,0.18191499890750512,-0.13561531945501576,-0.8442204397762759,129,CCND1;ADSL;PRMT1;CPT1A;TSPO;DGAT2;GSTP1;EEF2;COX4I1;ARSB;SLC27A4;USF2;MAP1B;OXCT1;LIPG;KAT2B;ENSA;GCLM;BCKDHB;GPX1;SCAP;MTOR;LIPA;FASN;TFAM;ALAD;HLCS;PPARG;CD40;TRIM25;KANK2;MT-CYB;RELA;TPCN2;NCOA1,C5:GO:BP,go_bp,primary_adjacent_state,Response to Nutrient,negative,ETP_reference_balanced_threshold_2_24
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,0.8140703517587939,1,0.11260357881030983,-0.14634373246122775,-0.8440596629413035,82,HPRT1;CDH11;NRP1;NIN;NFIB;MYCBP2;ATF5;UQCRQ;PAFAH1B1;GBA2;B4GALT6;B4GALT5;RAC3;TSKU;OGDH;FBXO45;TCTN1;PRDM8,C5:GO:BP,go_bp,primary_adjacent_state,Central Nervous System Neuron Development,negative,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.9012345679012346,1,0.16881930001783912,-0.1375211794057377,-0.8428389592714887,118,TMEM38B;SOD1;AKAP7;HDAC2;ATP5PO;EZR;FDX1;GUCD1;ASPH;PDXP;AKAP6;ALAS1;TRPA1;PKD2;CARM1;CAD;SRD5A1;PNPT1;BSG;RAP1B;RAP1A,C5:GO:BP,go_bp,primary_adjacent_state,Response to Purine Containing Compound,negative,ETP_reference_balanced_threshold_2_24
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.7792022792022792,1,0.0079800630499745,0.22742715385259998,0.84283834862685,87,ALOX5;BTK;F2;IL17D;SLC18A2;RAB44;ABCD2;ALOX5AP;NLRC3;FCER1G;CLEC7A;PBXIP1;SLAMF8;CARD9;CD6;CHRNA7,C5:GO:BP,go_bp,primary_adjacent_state,Production of Molecular Mediator Involved in Inflammatory Response,positive,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,0.7849244191944811,1,0.007804222225850352,0.2255030619370666,0.8426201460551014,95,RHOD;FGF9;CXCL13;HYAL1;TBX1;FGF7;FGF14;KDM5B;FGFR3;KCNC1;FGFR2;FGFR4;FGF22;FGF18;FGF1;WNT4;KLB;SHISA2;NGFR;SULF1;FGFBP3,C5:GO:BP,go_bp,primary_adjacent_state,Response to Fibroblast Growth Factor,positive,ETP_reference_balanced_threshold_2_24
GOBP_SPERM_EGG_RECOGNITION,0.7261801645734084,1,0.010110613618802533,0.25792772821000975,0.8419974050002267,34,DCST1;ATP8B3;TMPRSS12;ZAN;OVGP1;ADAM32;SPESP1;FOLR3;PCSK4;PRSS55;FOLR1;ZP1;DCST2;ZP3,C5:GO:BP,go_bp,primary_adjacent_state,Sperm Egg Recognition,positive,ETP_reference_balanced_threshold_2_24
GOBP_THYROID_HORMONE_GENERATION,0.7013798797027951,1,0.011911730016932718,0.3007981778894473,0.8419454843461673,16,DUOXA1;HPN;SLC5A5;TG;GATA3;DIO1;SLC16A10,C5:GO:BP,go_bp,primary_adjacent_state,Thyroid Hormone Generation,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION,0.7147606382978723,1,0.010704736797941166,0.2683530053269226,0.8416138109189282,27,LGALS9B;XCL1;HAVCR2;INHA;IRGM;LGALS9C;AXL;RARA;GATA3;DDIT3,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Type Ii Interferon Production,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,0.7149122807017544,1,0.04383093716342511,-0.20981660447519324,-0.8409267030648642,19,CPTP;TRIM65;HSPA8;CARD8;ZDHHC12;ABHD17A;TRIM11;OGT;MEFV,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Inflammasome Mediated Signaling Pathway,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.8269230769230769,1,0.10921584776585129,-0.14559977942121952,-0.8405895322071579,81,SREBF2;PRELID1;ATP8A1;CAV1;ABCA13;TRIAP1;COMMD1;DBI;LIPG;PRKCD;C1QTNF1;SCARB1;DENND5B;NKX3-1;IKBKE;PPARG;ANXA2;ZDHHC8;GPS2;EHD1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Lipid Localization,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.7169768497503405,1,0.011015188032254875,0.2781947478797736,0.8380060604553226,22,CD160;LAG3;RASGRP1;KLRD1;VAV1;AP1G1;HLA-F;KLRK1;CRTAM;NECTIN2;IL12A;KLRC3;KLRC1;RAET1E;LAMP1;CD226,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Natural Killer Cell Mediated Cytotoxicity,positive,ETP_reference_balanced_threshold_2_24
GOBP_DEFINITIVE_HEMOPOIESIS,0.7032173342087984,1,0.04166736699834084,-0.22219495764316521,-0.8378612941765897,16,KMT2A;BCR,C5:GO:BP,go_bp,primary_adjacent_state,Definitive Hemopoiesis,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,0.7757352941176471,1,0.055520939916264604,-0.17747600684715856,-0.8375270369535547,32,BCL2;SFMBT1;NACA,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Muscle Organ Development,negative,ETP_reference_balanced_threshold_2_24
GOBP_RESPONSE_TO_MONOAMINE,0.8203389830508474,1,0.06400522019116654,-0.1627449220899117,-0.8370473312184222,45,DTNBP1;HDAC2;PRKD1;ARRB2;KLF16;NCSTN;TGM2;GNAO1;ADCY6;GNB1;GNG2;GSK3A;APLP1;LRRK2,C5:GO:BP,go_bp,primary_adjacent_state,Response to Monoamine,negative,ETP_reference_balanced_threshold_2_24
GOBP_MEGAKARYOCYTE_DEVELOPMENT,0.7143845089903181,1,0.04251737392465438,-0.2173687307465993,-0.8363042077943119,17,PTPN11;FLI1;VPS33B;ZFPM1;MED1;SH2B3;PIP4K2A;GP1BB;FLNA;MEIS1;ABI1;ZNF385A;WASF2;SRF;EP300;PTPN6;MPIG6B,C5:GO:BP,go_bp,primary_adjacent_state,Megakaryocyte Development,negative,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,0.754601226993865,1,0.0511279601048567,-0.18725764792611738,-0.836125279010726,27,ZNF512B;NFIB;TWIST1;TENT2;NFATC3;YY1;PPARG;RELA;TGFB1,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Mirna Metabolic Process,negative,ETP_reference_balanced_threshold_2_24
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,1,1,,-0.11945415263180353,-0.8356175595734335,204,DTNBP1;SREBF2;TMEM97;LAMTOR1;CAV1;ABCC4;PARK7;TSPO;ABCA13;SDHD;SLC27A5;COMMD1;GRAMD1B;FLVCR1;ABCD3;FURIN;LDLR;NUS1;LIPG;VPS4A;ARV1;VAPB;NAXE;VPS53;GRK2;STX1A;OSBPL1A;SLC16A7;OSBPL5;VPS51;C1QTNF1;SCARB1;VPS54;PTPN11;TOR1A;SLC44A1;TSKU;LIPA;ACTB,C5:GO:BP,go_bp,primary_adjacent_state,Organic Hydroxy Compound Transport,negative,ETP_reference_balanced_threshold_2_24
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,0.7955974842767296,1,0.0075676691622912655,0.2232516129068554,0.8356048764756975,97,CLCN1;SLC17A8;TTYH2;GABRG1;SLC6A2;BEST3;SLC17A7;TMC4;CLCN4;SLC5A5;CLCA2;ANO4;GABRQ;GABRA2;SLC6A1;SLC26A8;SLC4A8;TTYH3;SLC26A4;KCNK2;CLIC3;FXYD1;BEST4;GABRB2;CLCA4;SLC13A4;GABRB1;SLC26A5;GABRG2;SLC25A27;GABRE;GABRR1;SLC12A5;ANO1;CLIC4;SLC1A3;SLC12A6;GABRR2;TTYH1;SLC4A3;UCP2,C5:GO:BP,go_bp,primary_adjacent_state,Inorganic Anion Transmembrane Transport,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEURON_PROJECTION_EXTENSION,0.8334505273731793,1,0.006538091853123084,0.21680925926599542,0.835469494936099,143,DSCAM;CPNE9;CACNG7;CDH1;L1CAM;EDN2;RAB21;TMEM108;ADCY10;NLGN3;VEGFA;SLIT1;BCL11A;LHX2;SEMA3G;AUTS2;DRAXIN;TRIM46;SH3GL2;SEMA6C;SYT17;FN1;WNT3A;CXCL12;NGF;SYT2;CDH4;SEMA3A;NKX6-1;SLIT3;RIMS1;SPG11;NTN1;NRCAM;OLFM1;C9orf72;SEMA5B;KIAA0319;WASF1;SEMA6D;SRF;FLRT1;SPAG9;ARHGAP4;MEGF8;ABL1;CDKL3;IFRD1;NEDD4L;BMPR2;POSTN;UNC13A;EDN1;ULK1;TRPV2;RYK,C5:GO:BP,go_bp,primary_adjacent_state,Neuron Projection Extension,positive,ETP_reference_balanced_threshold_2_24
GOBP_INTESTINAL_ABSORPTION,0.7231126340223278,1,0.010490599061754825,0.2648918523578801,0.835298408772287,28,ABCG8;NPC1L1;CEL;VIL1;ABCB1;F11R;SLC2A5;KCNQ1;CLDN2;CD36,C5:GO:BP,go_bp,primary_adjacent_state,Intestinal Absorption,positive,ETP_reference_balanced_threshold_2_24
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,0.7101449275362319,1,0.011595580595849447,0.2937402059670098,0.8351565091204491,17,HLA-DRB5;HLA-DQA2;HLA-A;HLA-DMB;HLA-DQB1;HLA-DRA;HLA-DQA1;B2M;HLA-DRB1,C5:GO:BP,go_bp,primary_adjacent_state,Peptide Antigen Assembly with Mhc Protein Complex,positive,ETP_reference_balanced_threshold_2_24
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,0.7171646977067407,1,0.011315434332918562,0.2868837636298029,0.8350541119578139,19,NLRC4;CLEC7A;NAIP;HLA-B;LBP;HLA-A;TREM2;HLA-DRB1;NOD2;SSC5D;TLR2,C5:GO:BP,go_bp,primary_adjacent_state,Detection of External Biotic Stimulus,positive,ETP_reference_balanced_threshold_2_24
GOBP_GENITALIA_DEVELOPMENT,0.7894073139974779,1,0.055851599319905174,-0.17567012031388698,-0.8345163362903106,33,BAX;FOXF2;DHCR24;DNAJC19;ASB1;SRD5A1;PTPN11;TYRO3;PDGFRA;CHD7,C5:GO:BP,go_bp,primary_adjacent_state,Genitalia Development,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,0.7108461898083216,1,0.011580997212924939,0.2934704813605791,0.8343896333024489,17,CXCL13;XCL1,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Lymphocyte Chemotaxis,positive,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.7972205315479813,1,0.007531883356810634,0.2229213566804878,0.8343687657500187,97,NTSR1;CD4;ATP1B2;KCNE5;CAPN3;NPSR1;KCNC2;XCL1;F2RL3;GALR2;F2;LCN2;KCNC1;CXCL9;HAP1;LRRC38;GAL;FXYD7;WNK2;TRPC3;KCNE1;NPPA;KCNQ1;FXYD1,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Monoatomic Ion Transmembrane Transport,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.7643979057591623,1,0.051429735126524746,-0.18349290488982448,-0.834110737939608,28,LYPLA1;SFN;AP2M1;GBP1;WNK1;CSK;TMED2;TGFB1;BCL2L1;DAB2,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Protein Localization to Cell Periphery,negative,ETP_reference_balanced_threshold_2_24
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,0.715782122905028,1,0.011416435761561915,0.2894642686705762,0.8334603265678501,18,ALOX15B;IL20;PKP1;PLAAT4;NCOA3;NOTCH1;MACROH2A2,C5:GO:BP,go_bp,primary_adjacent_state,Positive Regulation of Keratinocyte Differentiation,positive,ETP_reference_balanced_threshold_2_24
GOBP_XENOBIOTIC_METABOLIC_PROCESS,0.7943630443630444,1,0.007648104455141962,0.2248326261024206,0.8332231050317734,87,GSTM2;CES3;AOC2;GLYAT;SLCO1B1;SLC28A2;SULT1B1;RORC;SULT1A2;CYP2E1;S100A12;ABCB1;CYP2S1;FMO2;CYP2B6;CYP2C18;ALDH3A1;UGT1A7;ALDH2;AHRR;CYP2J2;GSTA3,C5:GO:BP,go_bp,primary_adjacent_state,Xenobiotic Metabolic Process,positive,ETP_reference_balanced_threshold_2_24
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,0.7828571428571428,1,0.05322205679885794,-0.18001323434731692,-0.833200655252258,30,BCR;NCKAP1L;RAP1B;RAP1A;ANXA1;IL13RA2;RABGEF1;FMR1;VPS4B;CDK5;WDR41;GNAI2;CBARP;PRKN;RAB33B;LGALS9;SMCR8;ATP9A;IL1RAPL1;STXBP3;CEACAM1;SNCA;BRAF;FOXF1;REST;C9orf72;HLA-F;RAB7A;NOTCH1,C5:GO:BP,go_bp,primary_adjacent_state,Negative Regulation of Exocytosis,negative,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,0.7200602270094973,1,0.011255538447198584,0.28608789864769085,0.8327375279954901,19,TBX1;RBM24;KLHL41;BMAL1,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Skeletal Muscle Cell Differentiation,positive,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.7400618139187893,1,0.009572429588071191,0.2460736326248787,0.8321201998483265,42,ADRA2B;TACR2;NMU;EDN2;NPNT;GHRL;CHRNA3,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Smooth Muscle Contraction,positive,ETP_reference_balanced_threshold_2_24
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.7407012682510924,1,0.009558901914037436,0.24594653578769052,0.831690410421345,42,STAP1;PRAM1;BTK;FCER1G;FES;ITGAM;SPI1;DNASE1L3,C5:GO:BP,go_bp,primary_adjacent_state,Regulation of Myeloid Leukocyte Mediated Immunity,positive,ETP_reference_balanced_threshold_2_24
