"method","compartment","sample_set","reference_type","shift_metric","tgi_measure","tgi_day","n","pearson_r","pearson_p_asymptotic","pearson_p_permutation_two_sided","pearson_p_permutation_positive","pearson_n_permutations","pearson_permutation_mode","spearman_rho","spearman_p_asymptotic","spearman_p_permutation_two_sided","spearman_p_permutation_positive","spearman_n_permutations","spearman_permutation_mode","pre_specified_primary","pearson_q_exploratory","spearman_q_exploratory"
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_24_control_median",24,8,-0.73864202154378,0.0363406906399336,0.0400545634920635,0.982217261904762,40320,"exact_TGI_label_enumeration",-0.666666666666667,0.0709876543209875,0.0830853174603175,0.965302579365079,40320,"exact_TGI_label_enumeration",FALSE,0.0991367529913675,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_27",27,8,-0.693828022296214,0.0562848800200718,0.0668933106689331,0.968403159684032,10000,"monte_carlo_TGI_label_permutation",-0.714285714285714,0.0465282322841672,0.0571942805719428,0.978302169783022,10000,"monte_carlo_TGI_label_permutation",FALSE,0.121739550182913,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_31",31,8,-0.77266137392237,0.0245931443038292,0.0250974902509749,0.98950104989501,10000,"monte_carlo_TGI_label_permutation",-0.761904761904762,0.0280049391530719,0.0403959604039596,0.983501649835017,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_34",34,8,-0.486972364511868,0.221009284236468,0.227977202279772,0.892110788921108,10000,"monte_carlo_TGI_label_permutation",-0.119047619047619,0.77888572605238,0.795120487951205,0.61953804619538,10000,"monte_carlo_TGI_label_permutation",FALSE,0.30791726022203,0.870447692072898
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","primary_equal_sample_reference","signed_mean_shift","TGI_percent_Day_38",38,8,0.249912990518594,0.550558432922629,0.531046895310469,0.267673232676732,10000,"monte_carlo_TGI_label_permutation",0.428571428571429,0.28940322484679,0.301869813018698,0.151884811518848,10000,"monte_carlo_TGI_label_permutation",FALSE,0.587541245875413,0.442175500759783
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_auc",NA,8,0.798052103458642,0.0175974451825176,0.0280971902809719,0.0132986701329867,10000,"monte_carlo_TGI_label_permutation",0.738095238095238,0.0365527610528608,0.0443955604439556,0.0202979702029797,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0957237609572376,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_3",3,8,-0.146224366133574,0.729712377186172,0.823117688231177,0.591340865913409,10000,"monte_carlo_TGI_label_permutation",0.333333333333333,0.419753086419753,0.425257474252575,0.216578342165783,10000,"monte_carlo_TGI_label_permutation",FALSE,0.844252829618999,0.549242636711939
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_7",7,8,0.830111453318,0.0107495126451807,0.0081991800819918,0.0042995700429957,10000,"monte_carlo_TGI_label_permutation",0.785714285714286,0.0208151272535253,0.0252974702529747,0.0128987101289871,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_10",10,8,0.662499062459079,0.0734236156027402,0.0623937606239376,0.0408959104089591,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.395060493950605,0.196980301969803,10000,"monte_carlo_TGI_label_permutation",FALSE,0.115874126873027,0.533588199621596
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_14",14,8,0.508195019516221,0.198482674522981,0.200879912008799,0.103089691030897,10000,"monte_carlo_TGI_label_permutation",0.523809523809524,0.182720750539715,0.195280471952805,0.0977902209779022,10000,"monte_carlo_TGI_label_permutation",FALSE,0.282317714174529,0.346596717783158
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_17",17,8,0.774522069789672,0.0240305830577261,0.0178982101789821,0.0100989901009899,10000,"monte_carlo_TGI_label_permutation",0.595238095238095,0.119529806138793,0.13038696130387,0.0676932306769323,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.292730496453901
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_21",21,8,0.53965354469074,0.16743747477054,0.171282871712829,0.0887911208879112,10000,"monte_carlo_TGI_label_permutation",0.357142857142857,0.385120643556256,0.39036096390361,0.196580341965803,10000,"monte_carlo_TGI_label_permutation",FALSE,0.258165487799046,0.533588199621596
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_24",24,8,0.808743766275015,0.0150770569681279,0.0148985101489851,0.008999100089991,10000,"monte_carlo_TGI_label_permutation",0.642857142857143,0.0855588910126732,0.0977902209779022,0.0481951804819518,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.254254574542546
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_24_control_median",24,8,0.802578231534928,0.0165006490218114,0.0199652777777778,0.0113095238095238,40320,"exact_TGI_label_enumeration",0.714285714285714,0.0465282322841672,0.0575892857142857,0.0287946428571429,40320,"exact_TGI_label_enumeration",FALSE,0.0935906409359064,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_27",27,8,0.809672374693688,0.0148695983757193,0.0235976402359764,0.0106989301069893,10000,"monte_carlo_TGI_label_permutation",0.714285714285714,0.0465282322841672,0.0587941205879412,0.0298970102989701,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_31",31,8,0.845271770616097,0.00821937952238922,0.0096990300969903,0.0047995200479952,10000,"monte_carlo_TGI_label_permutation",0.761904761904762,0.0280049391530718,0.038996100389961,0.0194980501949805,10000,"monte_carlo_TGI_label_permutation",FALSE,0.0935906409359064,0.240909242409092
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_34",34,8,0.3516844482272,0.392945509440701,0.376062393760624,0.188281171882812,10000,"monte_carlo_TGI_label_permutation",0,1,1,0.515548445155484,10000,"monte_carlo_TGI_label_permutation",FALSE,0.444437374444374,1
"ETP_reference_balanced_threshold_2_24","CellCycle","treated","sensitivity_pooled_cell_reference","ecdf_rmse","TGI_percent_Day_38",38,8,-0.351386525543988,0.393374583415292,0.383661633836616,0.807819218078192,10000,"monte_carlo_TGI_label_permutation",-0.547619047619048,0.160025642538896,0.166483351664834,0.922307769223078,10000,"monte_carlo_TGI_label_permutation",FALSE,0.448323706955147,0.332966703329667
