"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","gene_symbol","cluster","gene_key","lfc_value","p_val_adj_num","delta_pct","abs_logfc","abs_delta_pct"
7.80220242942835e-17,1.55486745464605,0.643,0.584,5.64114840052529e-12,"GRCh38-S100A2","S100A2",6,"S100A2",1.55486745464605,5.64114840052529e-12,0.0590000000000001,1.55486745464605,0.0590000000000001
0,1.55467883891136,0.912,0.605,0,"GRCh38-PRIM2","PRIM2",6,"PRIM2",1.55467883891136,0,0.307,1.55467883891136,0.307
0,1.5452464558057,0.815,0.252,0,"GRCh38-LMNB1","LMNB1",6,"LMNB1",1.5452464558057,0,0.563,1.5452464558057,0.563
0,1.54043247053336,0.814,0.313,0,"GRCh38-BARD1","BARD1",6,"BARD1",1.54043247053336,0,0.501,1.54043247053336,0.501
0,1.53959608560981,0.929,0.602,0,"GRCh38-PGP","PGP",6,"PGP",1.53959608560981,0,0.327,1.53959608560981,0.327
0,1.53774754112907,0.775,0.128,0,"GRCh38-RAD51AP1","RAD51AP1",6,"RAD51AP1",1.53774754112907,0,0.647,1.53774754112907,0.647
0,1.53193929628084,0.788,0.203,0,"GRCh38-POLA2","POLA2",6,"POLA2",1.53193929628084,0,0.585,1.53193929628084,0.585
0,1.52826562034321,0.701,0.07,0,"GRCh38-CDC45","CDC45",6,"CDC45",1.52826562034321,0,0.631,1.52826562034321,0.631
0,1.51694351595168,0.799,0.148,0,"GRCh38-MCM2","MCM2",6,"MCM2",1.51694351595168,0,0.651,1.51694351595168,0.651
4.96829821133497e-278,1.50625382685852,0.901,0.608,3.59217897275941e-273,"GRCh38-SFN","SFN",6,"SFN",1.50625382685852,3.59217897275941e-273,0.293,1.50625382685852,0.293
0,1.49688065102501,0.964,0.781,0,"GRCh38-NSD2","NSD2",6,"NSD2",1.49688065102501,0,0.183,1.49688065102501,0.183
0,1.48907243896585,0.571,0.071,0,"GRCh38-EXO1","EXO1",6,"EXO1",1.48907243896585,0,0.5,1.48907243896585,0.5
0,1.48681776559706,0.786,0.217,0,"GRCh38-POLE","POLE",6,"POLE",1.48681776559706,0,0.569,1.48681776559706,0.569
1.18515918583498e-270,1.4827129557755,0.938,0.772,8.56893794542408e-266,"GRCh38-KCNQ5","KCNQ5",6,"KCNQ5",1.4827129557755,8.56893794542408e-266,0.166,1.4827129557755,0.166
8.14156501550661e-260,1.48227134362628,0.95,0.831,5.88651433751159e-255,"GRCh38-ENSG00000189229","ENSG00000189229",6,"ENSG00000189229",1.48227134362628,5.88651433751159e-255,0.119,1.48227134362628,0.119
0,1.48177557480003,0.922,0.511,0,"GRCh38-CENPJ","CENPJ",6,"CENPJ",1.48177557480003,0,0.411,1.48177557480003,0.411
0,1.47764582706444,0.676,0.259,0,"GRCh38-GLYATL2","GLYATL2",6,"GLYATL2",1.47764582706444,0,0.417,1.47764582706444,0.417
0,1.47175373861638,0.672,0.05,0,"GRCh38-ZNF367","ZNF367",6,"ZNF367",1.47175373861638,0,0.622,1.47175373861638,0.622
0,1.46690749374107,0.803,0.16,0,"GRCh38-CENPM","CENPM",6,"CENPM",1.46690749374107,0,0.643,1.46690749374107,0.643
0,1.4653095494569,0.712,0.117,0,"GRCh38-PSMC3IP","PSMC3IP",6,"PSMC3IP",1.4653095494569,0,0.595,1.4653095494569,0.595
