DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE	CELL_LINE_NAME_RAW	CELL_LINE_KEY	selected	selection_reason	selection_sort_columns
GDSC2	401	19059051	909248	ONS76	SIDM00567	MB	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.198007	0.976873	0.063753	0.141625	ONS-76	ONS76	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19059332	909249	OPM2	SIDM00457	MM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.526527	0.99393	0.040814	-0.604341	OPM-2	OPM2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19059612	909250	OSRC2	SIDM00239	KIRC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.621846	0.977331	0.060495	0.61248	OS-RC-2	OSRC2	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19059873	909251	P12ICHIKAWA	SIDM00463	ALL	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.495424	0.993356	0.036263	-0.638894	P12-ICHIKAWA	P12ICHIKAWA	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19060145	909252	P30OHK	SIDM00364	ALL	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.231385	0.995336	0.06263	-0.932222	P30-OHK	P30OHK	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19060594	909255	PA1	SIDM01140	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.329103	0.975735	0.057168	-0.823665	PA-1	PA1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19060877	909256	OCUBM	SIDM00241	BRCA	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.749271	0.970826	0.09037	-1.467816	OCUB-M	OCUBM	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19061324	909260	PF382	SIDM00451	ALL	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.894506	0.990899	0.020082	-0.195542	PF-382	PF382	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19061604	909262	RAJI	SIDM00844	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.583993	0.979197	0.040889	-1.651428	Raji	RAJI	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19061887	909263	RCM1	SIDM00359	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.888127	0.971015	0.080569	0.908299	RCM-1	RCM1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19062168	909264	RD	SIDM00847	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.586932	0.982593	0.040799	0.573693	RD	RD	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19062449	909696	REH	SIDM00447	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.604784	0.980306	0.075853	-1.628331	REH	REH	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19062731	909697	RF48	SIDM01092	STAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.924677	0.983876	0.042517	-0.162025	RF-48	RF48	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19063003	909698	RKO	SIDM01090	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.468828	0.980249	0.062593	-0.66844	RKO	RKO	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19063454	909701	RPMI6666	SIDM00813	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.1459	0.986047	0.050034	0.083739	RPMI-6666	RPMI6666	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19063902	909703	RS411	SIDM01086	ALL	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.418132	0.993994	0.029043	-0.72476	RS4-11	RS411	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19064184	909704	RT112	SIDM00402	BLCA	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.468632	0.974097	0.045408	-0.668658	RT-112	RT112	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19064650	909707	SAOS2	SIDM01084	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.276987	0.983924	0.039161	0.229367	Saos-2	SAOS2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19064932	909708	SAS	SIDM00351	HNSC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.941314	0.957925	0.122544	-1.25447	SAS	SAS	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19065214	909709	SCC9	SIDM01080	HNSC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.467083	0.982512	0.043795	0.44055	SCC-9	SCC9	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19065855	909713	SH4	SIDM01079	SKCM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.039873	0.972581	0.065124	-0.03405	SH-4	SH4	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19066312	909716	SJRH30	SIDM01095	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.746065	0.990817	0.037127	-0.36045	SJRH30	SJRH30	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19066765	909718	SKCO1	SIDM01096	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.900546	0.953875	0.086195	-1.29976	SK-CO-1	SKCO1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19067047	909719	SKHEP1	SIDM01110	LIHC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.409353	0.987841	0.100849	0.376416	SK-HEP-1	SKHEP1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19067328	909720	SKLMS1	SIDM01109	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.609808	0.986471	0.021605	0.599107	SK-LMS-1	SKLMS1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19067590	909721	SKLU1	SIDM01108	LUAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.959262	0.974707	0.073078	2.098253	SK-LU-1	SKLU1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19067864	909722	SKM1	SIDM00380	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.020029	0.966905	0.032258	-2.277952	SKM-1	SKM1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19068466	909725	SKMEL24	SIDM01106	SKCM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.333022	0.97106	0.056462	0.291617	SK-MEL-24	SKMEL24	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19069106	909728	SKMES1	SIDM01103	LUSC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.76762	0.984437	0.053373	0.774425	SK-MES-1	SKMES1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19069387	909729	SKMG1	SIDM00379	GBM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.881531	0.972139	0.056327	-0.209957	SK-MG-1	SKMG1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19069668	909731	SKPNDW	SIDM01097	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.013936	0.975555	0.093511	-1.173792	SK-PN-DW	SKPNDW	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19069949	909732	SKUT1	SIDM01113	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.254506	0.97522	0.047877	-0.906536	SK-UT-1	SKUT1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19070231	909735	SNGM	SIDM00373	UCEC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.855563	0.985866	0.064272	-0.238805	SNG-M	SNGM	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19070511	909736	SNU387	SIDM01180	LIHC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.3358	0.981268	0.059476	1.405632	SNU-387	SNU387	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19070792	909737	SNU423	SIDM01199	LIHC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.316604	0.974708	0.053994	0.273378	SNU-423	SNU423	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19071073	909738	SNU449	SIDM01194	LIHC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.025647	0.940192	0.066612	-0.049854	SNU-449	SNU449	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19071356	909740	SNUC2B	SIDM00781	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.50446	0.97319	0.061734	1.593001	SNU-C2B	SNUC2B	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19071810	909743	SUPT1	SIDM01154	ALL	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.880944	0.978899	0.033171	-0.210608	SUP-T1	SUPT1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19072092	909744	SW13	SIDM00814	ACC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.377208	0.978994	0.075828	-0.770224	SW13	SW13	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19072373	909745	SW1088	SIDM01155	GBM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.328455	0.967866	0.061201	0.286544	SW1088	SW1088	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19072655	909746	SW1116	SIDM00835	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.34301	0.977708	0.080776	0.302713	SW1116	SW1116	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19072938	909747	SW1417	SIDM00812	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	5.198184	0.959544	0.046541	2.363678	SW1417	SW1417	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19073221	909748	SW1463	SIDM00834	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.756162	0.985156	0.07243	0.761695	SW1463	SW1463	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19073503	909749	SW1710	SIDM00420	BLCA	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.809131	0.966004	0.063703	-0.290388	SW1710	SW1710	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19073955	909751	SW48	SIDM00837	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.90496	0.968181	0.113007	-0.183929	SW48	SW48	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19074225	909753	SW626	SIDM01168	OV	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	5.301323	0.980809	0.046902	2.478258	SW626	SW626	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19074507	909754	SW684	SIDM01175	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.851311	0.978473	0.064187	1.978327	SW684	SW684	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19074790	909755	SW837	SIDM00833	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.890393	0.970771	0.038765	-0.200111	SW837	SW837	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19075072	909756	SW872	SIDM01159	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.856956	0.968774	0.085935	-0.237257	SW872	SW872	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19075353	909757	SW948	SIDM00832	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.310683	0.988234	0.041869	1.377729	SW948	SW948	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19075814	909759	SW982	SIDM01161	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.162865	0.97867	0.096927	0.102585	SW982	SW982	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19076097	909761	T84	SIDM00782	COREAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.822731	0.97749	0.097474	-0.275279	T84	T84	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19077110	909773	TUR	SIDM01205	DLBC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.217867	0.99443	0.020829	-0.94724	TUR	TUR	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19077391	909774	TYKNU	SIDM00321	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.724357	0.981242	0.063795	1.83729	TYK-nu	TYKNU	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19077681	909776	U2OS	SIDM01191	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.169418	0.984738	0.058989	0.109865	U-2-OS	U2OS	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19077968	909777	U698M	SIDM00424	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.750228	0.976733	0.049122	-1.466753	U-698-M	U698M	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19078434	909779	UMC11	SIDM01183	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.507429	0.98402	0.068019	0.485371	UMC-11	UMC11	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19078716	909781	VMRCRCZ	SIDM00317	KIRC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.857345	0.965813	0.079016	1.985031	VMRC-RCZ	VMRCRCZ	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19078998	909784	WM115	SIDM01000	SKCM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.188768	0.981014	0.054341	1.242289	WM-115	WM115	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19079263	909785	WSUNHL	SIDM00412	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.037384	0.98196	0.132069	-1.147744	WSU-NHL	WSUNHL	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19079536	909904	YAPC	SIDM00411	PAAD	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	5.009245	0.978866	0.038944	2.153781	YAPC	YAPC	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19079818	909905	YH13	SIDM00316	GBM	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.610748	0.983087	0.089635	0.60015	YH-13	YH13	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19080103	909907	ZR7530	SIDM00971	BRCA	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.44358	0.958984	0.094444	0.414439	ZR-75-30	ZR7530	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19080385	909974	RCC10RGB	SIDM00235	KIRC	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.676384	0.947645	0.080608	0.673068	RCC10RGB	RCC10RGB	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19080667	909975	KURAMOCHI	SIDM00554	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	4.346486	0.980767	0.043629	1.417502	KURAMOCHI	KURAMOCHI	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19080948	909976	KMH2	SIDM01018	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.40769	0.988769	0.074768	-0.73636	KM-H2	KMH2	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19081229	909977	HUO3N1	SIDM00584	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.525646	0.980427	0.05459	0.505609	HuO-3N1	HUO3N1	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19081509	910079	OE19	SIDM00479	ESCA	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	3.668974	0.979149	0.080348	0.664836	OE19	OE19	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19082148	910401	RAMOS2G64C10	SIDM01247	UNCLASSIFIED	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	1.869092	0.995289	0.070163	-1.334703	Ramos-2G6-4C10	RAMOS2G64C10	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19082412	910544	RPMI8866	SIDM00482	LCML	1200	Fulvestrant	ESR	Hormone-related	1046	Y	0.001001	1	2.095008	0.98602	0.01973	-1.083728	RPMI-8866	RPMI8866	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
