collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	leading_edge_genes	model_id
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	Positive Regulation of Dendritic Spine Development	primary_adjacent_state	0.00283861805125721	0.0101438415658587	0.431707695803346	-0.342949422746188	-1.71453612183138	40	negative	LRP8;STAU2;CFL1;DBN1;PAFAH1B1;ITSN1;LPAR1;MAPKAPK5;MAPRE3;SHANK3;DHX36;NLGN1;LLPH;CAPRIN1;CAMK1;RAC1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS	Positive Regulation of Cell Morphogenesis	primary_adjacent_state	0.00285364688528742	0.0101869248707083	0.431707695803346	-0.371595583895736	-1.81045300575472	35	negative	LRP8;PRKDC;STAU2;NUMBL;ANKRD27;CUX1;DBN1;PAFAH1B1;SS18L1;ANAPC2;TBC1D24;CUL7;MAPRE3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_CELLULAR_RESPIRATION	Regulation of Cellular Respiration	primary_adjacent_state	0.00287261307312687	0.0102439594189447	0.431707695803346	-0.342486093484638	-1.71221976057651	40	negative	CISD1;ARL2;PRELID1;ISCU;PARK7;DNAJC15;UQCC2;PPIF	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	Regulation of Actin Filament Polymerization	primary_adjacent_state	0.00292140754396013	0.0104071347745856	0.431707695803346	-0.230945630570081	-1.41194650981971	118	negative	SSH2;CAPZA1;COTL1;CFL1;ARHGAP18;FCHSD2;PFN2;CARMIL1;ARPC5L;EVL;TWF2;PFN1;PRKCE;RDX;PREX1;CDC42EP1;TMSB4X;BAIAP2L2;GBA2;TRIOBP;CDC42EP2;BBS4;PRKCD;CTTN;CORO1A;MKKS;NCKAP1L;MLST8;SSH3;CYRIB;MTOR;ARPC3;SPTBN2;ARPC5	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS	Tetrahydrofolate Metabolic Process	primary_adjacent_state	0.0029287784122879	0.0104225582750889	0.431707695803346	-0.496401350739255	-1.98938480443156	19	negative	TYMS;ATIC;DHFR;MTHFD1;AASDHPPT;SLC46A1;GCH1;SHMT1;MTR;MTHFD2L;MTHFD1L	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	Hematopoietic or Lymphoid Organ Development	primary_adjacent_state	0.00293342949003417	0.0104282809775385	0.431707695803346	-0.263096825184143	-1.54624354549907	85	negative	BCL2;LRP5;PKN1;SOD1;FADD;KMT2A;NKX2-5;SIX1;FLVCR1;IL7R;ZMPSTE24;MAP2K1;MAD1L1;STAT5B;LTBR;CD2AP;TP53;STAT5A;MAP2K2;CACNB4;LMO4;LIPA;SBDS;BLVRB	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	Positive Regulation of Protein Containing Complex Disassembly	primary_adjacent_state	0.00294674253800373	0.0104647530339262	0.431707695803346	-0.353229584433389	-1.74305820944846	37	negative	EIF5A;JMJD4;PPP1CA;CFL1;INSR;CARMIL1;DSTN;WDR1;PDXP	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_RESPONSE_TO_ANGIOTENSIN	Response to Angiotensin	primary_adjacent_state	0.00296393679832326	0.0105040448891973	0.431707695803346	-0.353346433942815	-1.72467870111674	36	negative	CDC6;RAP1GDS1;CAV1;PRKD1;CYBA;PTPN1;SRC;ROCK1;PRKCD;NONO;RELA;CA2;ROCK2;DDR2;PPP3CA;RAC1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	Regulation of Cell Substrate Junction Organization	primary_adjacent_state	0.00296385598393514	0.0105040448891973	0.431707695803346	-0.279883683312016	-1.5692244496787	67	negative	ITGB1BP1;NRP1;DUSP22;CFL1;CLASP2;LIMCH1;S100A10;CUL5;PPM1F;RNF7;SRC;ROCK1;DUSP3;PTPRJ;LAMTOR2;RCC2;ACTG1;SDC4;THBS1;WDPCP;PTK2;RHOA;ANKRD28;MACF1;ROCK2;PHLDB2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	Regulation of Transcription by Rna Polymerase Iii	primary_adjacent_state	0.00296968113083296	0.0105135302018229	0.431707695803346	-0.381484283094139	-1.81571851482635	33	negative	BAZ1B;DEK;POLR3G;DDX21;CHD8;ZC3H8;MTOR;POLR3F;RPTOR;MYBBP1A;DHX36;SMARCA5;ICE1;MAF1;BRF1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	Intra Golgi Vesicle Mediated Transport	primary_adjacent_state	0.00304010497424517	0.0107517438046834	0.431707695803346	-0.392630786157866	-1.83753272017028	31	negative	NAPG;VTI1B;COG2;GOSR2;NAPA;CUX1;TRAPPC3;GOSR1;NSF;VTI1A	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	Establishment of Protein Localization to Vacuole	primary_adjacent_state	0.00308651425404468	0.0109046230398053	0.431707695803346	-0.291589258674934	-1.57287381862691	59	negative	VPS25;NAGPA;AP4M1;VPS4A;LYSET;HSPA8;VPS53;HGS;VPS13A;VPS36;SNF8;STAM;VPS54;AP3D1;PTPN23;SNX16;MVB12A;NCOA4;SORL1;MVB12B	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	Ribonucleoside Monophosphate Catabolic Process	primary_adjacent_state	0.0031365238140614	0.0110698940378872	0.431707695803346	-0.53496808003556	-2.01822989600008	16	negative	CDA;PNP;HPRT1;NT5C3A;UPP1;NT5C	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_KETONE_BIOSYNTHETIC_PROCESS	Ketone Biosynthetic Process	primary_adjacent_state	0.00318208351518457	0.0112076055565648	0.431707695803346	-0.31848646016151	-1.65954458775779	47	negative	COQ9;NDUFA9;UBIAD1;ADCK2;PDSS2;GGCX;SIRT6;CLCN2;COQ4;SIRT5;COQ3;FDXR;COQ8A;HSD17B1;STARD3;COQ5;RTN4IP1;COQ6;FDX2;STARD7;BMP2;PDSS1;SCP2;DAB2;COQ2;CREB1;HSD17B3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	Cranial Skeletal System Development	primary_adjacent_state	0.00318193797962537	0.0112076055565648	0.431707695803346	-0.285187859044537	-1.55408873319187	60	negative	SLC39A3;SIX1;RAB23;MTHFD1;EDNRA;PRRX1;B3GLCT;WDR19;MSX2;SLC39A1;EIF4A3;TGFBR2;TWIST1;CHST11;INSIG1;MMP16;PDGFRA;TULP3;IFT140;MTHFD1L;TGFB1;NDST1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	Acetyl Coa Biosynthetic Process	primary_adjacent_state	0.00329233146050327	0.0115840040196557	0.431707695803346	-0.433536963196694	-1.85262888144999	23	negative	PDHA1;ACLY;PPCS;PDHB;BCKDK;ACAT1;DLAT;TPK1;DLD;MPC2;DIP2A	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_BINDING	Positive Regulation of Binding	primary_adjacent_state	0.00332952410290558	0.0117028503596487	0.431707695803346	-0.362509814525909	-1.78679290165172	38	negative	TXN;DDX11;PLAUR;EDF1;CEBPG;NVL;HMGB1;FOXC1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	Epithelial to Mesenchymal Transition	primary_adjacent_state	0.00335473037064133	0.0117793657583892	0.431707695803346	-0.218789724720194	-1.35751922245247	149	negative	FOXF2;MSX1;FOXA2;SPSB3;TRIM28;HNRNPAB;NOLC1;EDNRA;PDCD6;HDAC2;TCOF1;ENG;FOXC1;MSX2;PPP3R1;EZH2;ADAM15;TIAM1;TGFBR2;ROCK1;TWIST1;MCRIP1;LRP6;NCAM1;MTOR;EMP2;PEF1;SLC39A10;GLIPR2;LDLRAD4;TGFB3;DDX5;POLR1B;CUL7;RFLNB;SDHAF2;SPRED3;PTK2;WWTR1;TGFB1;HMGA2;BMP2;KDM1A;ROCK2;DAB2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	Regulation of Protein Localization to Membrane	primary_adjacent_state	0.00336527964329815	0.0118043125256732	0.431707695803346	-0.204770048944597	-1.34386356500032	160	negative	NETO2;VTI1B;STX8;LYPLA1;COMMD1;RER1;EZR;SFN;NETO1;DAG1;ZDHHC5;PRKCE;VPS26B;VPS4A;RHOG;SIRT6;PGRMC1;HRAS;CIB1;MAP2K1;STAC;PLS1;RACK1;AP2M1;GBP1;WNK1;CD81;RAP1A;VAMP8;RANGRF;CSK;PTPN9;IQSEC2;CAMK2G;CDH2;EPHA2;GPC1;ACTB;EFCAB7;ZDHHC8;ALDH7A1;TMED2;EPB41L3;CLN3;DLG1;TGFB1;ATP2B4;BCL2L1;DAB2;OGT;PRNP	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_AXONAL_TRANSPORT	Axonal Transport	primary_adjacent_state	0.00338452684350749	0.011859686597853	0.431707695803346	-0.276265446431519	-1.54893807317251	67	negative	DTNBP1;AP3M2;SOD1;ACTR10;BLOC1S4;NETO1;KIF1C;HSBP1;PAFAH1B1;RAB27B;AP3S1;AP3D1;BLOC1S2;TERF2;SPAST;KIF21A;BLOC1S1;BLOC1S5;SNAPIN;KIF3A;HDAC6;TMEM230;BLOC1S6;ARMCX1;BORCS5;AGBL4;AP3M1;AP3S2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	Positive Regulation of Tor Signaling	primary_adjacent_state	0.00339352304248601	0.0118790638065368	0.431707695803346	-0.27437924816202	-1.54653403652763	72	negative	LAMTOR1;PRMT1;SHQ1;LAMTOR5;LARS1;SRC;KLHL22;OTUB1;CTNS;RBX1;WDR24;NCKAP1L;MLST8;STAMBPL1;GPR137;LAMTOR2;MIOS;RPTOR;RHEB;MAT2A;RNF167;OGT;WAC;AKT1;PIH1D1;GPR137C;USP32;SEH1L;LAMTOR3;LAMTOR4;RRAGC;CLEC16A;OTUD7B;RRAGA;WDR59;RRAGB;SEC13;USP4;TBK1;HDAC3;SMCR8;RPS6KB1;CUL3;RELN;GOLPH3;CCL5;PIP4P1;F3;FLCN;CSNK1A1;PIM1;SLC38A9;XBP1;GAS6;GPR137B;F10;GPR155;FNIP2;USP9X;SIK3;AKT3;RICTOR;TREM2;SYK;PIK3CA;OTUD5;RRAGD;CASTOR1;EP300;SESN2;FNIP1;RHEBL1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	Non Canonical Nf Kappab Signal Transduction	primary_adjacent_state	0.00339911612928293	0.0118865009949517	0.431707695803346	-0.229090145089136	-1.40060251408195	118	negative	ADISSP;PHB2;PHB1;NDUFC2;AKIP1;SPHK1;EZR;COPS8;RPS3;HMGB1;RBCK1;UXT;TRAF2;ZFP91;CPNE1;LTBR;IFI35;LETMD1;TLR3;SASH1;TLR6;HDAC7;IL18;MAP3K14;TAB2;TRIM56;IL18R1;CHUK;TRIM44;TNFRSF1B;NOD1;RELA;TRIP6;RHOA;CARD10;DLG1;TNFRSF10A;EIF2AK2;CALR	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	Mammary Gland Epithelium Development	primary_adjacent_state	0.00346999026742599	0.0121219741554219	0.431707695803346	-0.28666696728306	-1.59675290853961	64	negative	CCND1;BAX;PHB2;LRP5;ORAI1;MSX1;BRCA2;AKT2;MSX2;SRC;STAT5A;SCRIB;GPX1;CSMD1;CSF1;STAT6;ERBB4	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MULTIVESICULAR_BODY_ORGANIZATION	Multivesicular Body Organization	primary_adjacent_state	0.00349891524917544	0.012210572870595	0.431707695803346	-0.37891403467764	-1.8034851205704	33	negative	VPS25;CHMP6;VTA1;VPS4A;RAB27A;HGS;VPS36;SNF8;STAM;CHMP1A;MVB12A;MVB12B;CHMP2A;RAB11A;VPS37A;CHMP4B;CHMP2B;CHMP5;CHMP4C;VPS4B;TSG101	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	Positive Regulation of Protein Import into Nucleus	primary_adjacent_state	0.00355004832722447	0.0123749279070282	0.431707695803346	-0.374386651774476	-1.80466847227557	34	negative	RAN;IPO5;HYAL2;TRIM28;PRKD1;HSP90AA1;MAPK14;PRKCD;ZPR1;TPR;CDK1;TARDBP;EFCAB7	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	Negative Regulation of Cytoskeleton Organization	primary_adjacent_state	0.00355323287438451	0.0123749279070282	0.431707695803346	-0.218270599241967	-1.3542982173689	149	negative	SPECC1L;SSH2;BRCA1;CAPZA1;NPM1;CFL1;MDM1;FKBP4;CARMIL1;TRIM37;KAT2A;TWF2;NAV3;CLASP2;PFN1;MAP1B;RDX;TMSB4X;KAT2B;ARPIN;CIB1;ARHGEF2;PICK1;TRIOBP;BBS4;PRKCD;CORO1A;MKKS;PAK2;TBCD;SSH3;CYRIB;ARHGEF18;GAS2L1;CORO2B;SPTBN2;LIMA1;HDGFL3;RAB40B;CENATAC;CDK5RAP2;TWF1;EML2;KANK2;BMERB1;SHANK3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	Positive Regulation of Transcription by Rna Polymerase Iii	primary_adjacent_state	0.00361609990652644	0.0125810907407778	0.431707695803346	-0.449339481032795	-1.86135387146669	21	negative	BAZ1B;DEK;DDX21;CHD8;ZC3H8;MTOR;RPTOR;MYBBP1A;SMARCA5;ICE1;BRF1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_STEROL_TRANSPORT	Regulation of Sterol Transport	primary_adjacent_state	0.00363262223146778	0.0126257569850305	0.431707695803346	-0.322799924694831	-1.69516133667228	50	negative	SREBF2;TMEM97;LAMTOR1;ABCA13;CAV1;COMMD1;TSPO;FURIN;NUS1;LIPG;ARV1;NAXE	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	Positive Regulation of Mitochondrial Fission	primary_adjacent_state	0.00365244231478007	0.0126817829916427	0.431707695803346	-0.449041858743628	-1.86012099426902	21	negative	MCU;MIEF1;MFF;DDHD1;MUL1;DCN;DNM1L;DDHD2;MARCHF5	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_STEROL_HOMEOSTASIS	Sterol Homeostasis	primary_adjacent_state	0.00376869618646926	0.0130605124799857	0.431707695803346	-0.271631685209523	-1.54332237621412	75	negative	LRP5;SREBF2;TMEM97;LAMTOR1;CAV1;HSDL2;LDAH;COMMD1;TSPO;DGAT2;GRAMD1B;FURIN;LDLR;NUS1;LIPG;COMMD9;PLSCR3;SCARB1;INSIG1;TSKU;IL18;LIMA1;AMPD2;PCSK5	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MYELOID_CELL_DEVELOPMENT	Myeloid Cell Development	primary_adjacent_state	0.00376914118549922	0.0130605124799857	0.431707695803346	-0.253552974031348	-1.45154088661312	77	negative	LYAR;FLVCR1;LRRK1;SLC9B2;RAC2;FBN1;L3MBTL3;ABCB10;ZBTB7A;SRC;PTBP3;G6PD;ATP6AP1;PAFAH1B1;PTPN11;NCKAP1L;SLC25A40;BAP1;KLF2;FAM20C;NEMP1;NOTCH2;FLI1;HBE1;VPS33B;ANXA2;ERCC2;MAEA;BPGM;ZFPM1;MED1;ADGRF5;HEATR3;HDAC6	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_STEROL_TRANSPORT	Sterol Transport	primary_adjacent_state	0.00380893110537552	0.0131850574728504	0.431707695803346	-0.242564660416542	-1.47658943234937	99	negative	SREBF2;TMEM97;LAMTOR1;ABCA13;CAV1;COMMD1;TSPO;GRAMD1B;FURIN;LDLR;NUS1;LIPG;ARV1;VPS4A;VAPB;NAXE;VPS53;OSBPL1A;OSBPL5;VPS51;VPS54;SCARB1;TSKU;LIPA;PPARG;ANXA2;ZDHHC8;STARD3;OSBPL7;GPS2;TPCN2;STARD4	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	Regulation of Glucose Metabolic Process	primary_adjacent_state	0.00381691108212648	0.013199348414175	0.431707695803346	-0.264860966115243	-1.54865087269458	87	negative	PGP;PRKACA;PPP1CA;DGAT2;INSR;ARPP19;KAT2A;PRKAG2;AKT2;HMGB1;BCKDK;SIRT6;PHKA1;KAT2B;CTDSPL2;ZMPSTE24;NLN;NNMT;C1QTNF1;TIGAR;WDR5;ZNF692;SDHAF3;SLC35B4;LCMT1;PTPN2;CLK2;RANBP2;PPP4R3B	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	Endoplasmic Reticulum to Cytosol Transport	primary_adjacent_state	0.00387332249487371	0.0133809235785607	0.431707695803346	-0.426138230517941	-1.88098233009428	26	negative	AUP1;UFD1;HM13;UBE2G2;RHBDD1;UBE2J1;BCAP31;SEC61B;EDEM2;SYVN1;FAF2;SVIP	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors	primary_adjacent_state	0.00397683122274319	0.0137246733135357	0.407017918923954	-0.256166285823473	-1.47730877270912	81	negative	BAX;BCL2;BRCA1;FADD;BID;PARK7;CASP8AP2;RNF34;TRAF5;ARHGEF2;TRAF2;PEA15;GPX1;BLOC1S2;BAD;CASP8;PIDD1;HMOX1;DAXX;THBS1;FAF1;TNFRSF10A;BCL2L1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_TRANSITION_METAL_ION_TRANSPORT	Transition Metal Ion Transport	primary_adjacent_state	0.00399564773614315	0.0137757392271253	0.407017918923954	-0.249151186649077	-1.44953071298544	86	negative	SLC39A3;SLC25A28;FXN;ATOX1;ISCU;SLC39A13;SLC39A4;FKBP4;FLVCR1;SLC39A7;ATP13A1;HFE;SLC39A1;SLC39A11;STEAP3;SLC25A37;SLC46A1;AP3D1;ARHGAP1;SFXN1;STEAP2;SLC39A10	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME	Dosage Compensation by Inactivation of x Chromosome	primary_adjacent_state	0.00401475048199859	0.0138276883435268	0.407017918923954	-0.441119256337044	-1.85562343811902	22	negative	BRCA1;SUZ12;SMCHD1;PCGF5;HNRNPK;CDYL;MACROH2A1;LBR;RBM15;SPEN;RBM15B	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS	Negative Regulation of Ferroptosis	primary_adjacent_state	0.00404910828449608	0.0139320221796868	0.407017918923954	-0.48292867985306	-1.93539154535563	19	negative	PSAT1;GSTP1;ACLY;SLC25A1;AIFM2;KAT2B;GPX4;NQO1;HMOX1;ALDH7A1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_CGAS_STING_SIGNALING_PATHWAY	Cgas Sting Signaling Pathway	primary_adjacent_state	0.00405452854537802	0.0139366793630998	0.407017918923954	-0.424306446368986	-1.87289679969598	26	negative	BANF1;SLC19A1;PARP1;PRKDC;SPSB3;CGAS;ZDHHC9;ZDHHC18;PCBP2;AARS2;RELA;PPP6C	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	Regulation of Defense Response to Virus by Host	primary_adjacent_state	0.0040838242742635	0.0140233124127265	0.407017918923954	-0.354621404757232	-1.74791132102907	38	negative	DHX9;TOMM70;MICB;HSP90AA1;MUL1;TARBP2;PQBP1;APOBEC3G;CGAS	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	Regulation of Ire1 Mediated Unfolded Protein Response	primary_adjacent_state	0.00417185269849571	0.014311250448193	0.407017918923954	-0.526398010610908	-1.98589830282825	16	negative	BAX;BFAR;PTPN1;TMEM33;COPS5;DDRGK1;UFL1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NUCLEOTIDE_TRANSPORT	Nucleotide Transport	primary_adjacent_state	0.00420859790111811	0.0144228650071318	0.407017918923954	-0.325152848372056	-1.63023076525831	42	negative	SLC19A1;SLC25A5;ABCC4;SLC25A6;CD47;LRRC8D;SLC25A51;SLC35A4;LRRC8C;SLC25A32;SLC35B1;SLC25A19;SLC35B2;SLC25A24;SLC17A9	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	Positive Regulation of Triglyceride Metabolic Process	primary_adjacent_state	0.00425326031489209	0.0145613617373978	0.407017918923954	-0.479371736972919	-1.92113669269368	19	negative	PRKACA;CTDNEP1;DGAT2;MFSD2A;DAGLB;LDLR;SCARB1;PNPLA2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_TUBE_CLOSURE	Tube Closure	primary_adjacent_state	0.00431527949206219	0.0147589449294383	0.407017918923954	-0.254681127417653	-1.46874387692384	81	negative	SPECC1L;PRKACA;KDM2B;MTHFD1;STIL;CC2D2A;KAT2A;RPS7;PFN1;PTK7;TWIST1;BBS4;CELSR1;MKS1;SCRIB;TEAD2;LMO4;LIAS;GLMN;SDC4;TMED2;CASP3;SALL4;TULP3;MTHFD1L;TGFB1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_LIPID_HOMEOSTASIS	Lipid Homeostasis	primary_adjacent_state	0.004394575536255	0.0150151648681415	0.407017918923954	-0.212497957664175	-1.31150900540664	147	negative	LRP5;SREBF2;TMEM97;LAMTOR1;CAV1;HSDL2;LDAH;COMMD1;TSPO;DGAT2;SLC25A46;POLD1;GRAMD1B;MTCH2;TLCD1;ORMDL1;FURIN;USF2;MTLN;LDLR;NUS1;LIPG;TLCD3A;MAP2K1;COMMD9;ORMDL2;PLSCR3;SCARB1;ACACA;INSIG1;ATP13A2;PNPLA2;TSKU;LIPA;IL18;LIMA1;AMPD2;PCSK5;PPARG;GPAM;CNBP;OSBPL11;FUNDC2;EHD1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	Female Meiotic Nuclear Division	primary_adjacent_state	0.00447540901653702	0.015276122210829	0.407017918923954	-0.333140289672961	-1.6654964913132	40	negative	SKA3;MASTL;DCAF13;FBXO5;SPIRE2;CDC25B;MLH1;CENPV;NCAPH2;PPP2R1A;MLH3;SKA1;SKA2;ATM	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_PROTEIN_REFOLDING	Protein Refolding	primary_adjacent_state	0.00450754401867212	0.0153705008477506	0.407017918923954	-0.421283127738616	-1.85955181322279	26	negative	SNRNP70;SDF2L1;FKBP1A;HSPD1;HSP90AA1;HSPA9;HSPA8;NAA10;DNAJA2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	Positive Regulation of Cilium Assembly	primary_adjacent_state	0.00451904149987347	0.0153943888867459	0.407017918923954	-0.379836033899086	-1.77765260696762	31	negative	MNS1;CCP110;WRAP73;CEP135;CEP120;RAB11FIP3;BBS4;ATMIN;PPP1R35;KCTD17;ENTR1;SEPTIN9;SEPTIN7;DZIP1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_CELLULAR_RESPONSE_TO_ALKALOID	Cellular Response to Alkaloid	primary_adjacent_state	0.00453754340869888	0.0154420667940527	0.407017918923954	-0.394970511836244	-1.81779485355863	29	negative	TMEM38B;RAD51;BLM;SPIDR;TRPA1;CASP6;NEDD8	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_RESPONSE_TO_INTERFERON_BETA	Response to Interferon Beta	primary_adjacent_state	0.00458623124922796	0.0155922762808574	0.407017918923954	-0.376306368309299	-1.77091327596366	32	negative	CALM1;UBE2G2;CDC34;UBE2K;PLSCR1;NDUFA13;PNPT1;SHFL;IKBKE;IFNAR2;OAS1;HTRA2;CAPN2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_PLATELET_MORPHOGENESIS	Platelet Morphogenesis	primary_adjacent_state	0.00463834502348397	0.0157538239796626	0.407017918923954	-0.44035786686565	-1.82414823295121	21	negative	PRKDC;NBEAL2;WDR1;CIB1;MFAP2;PTPN11;PTPRJ;BAP1;VPS33A;MEF2C;CASP3;ZFPM1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	Establishment of Mitotic Spindle Localization	primary_adjacent_state	0.00465108726139066	0.015781461430481	0.407017918923954	-0.343017584767318	-1.69266574336614	37	negative	KPNB1;DYNLT1;CLASP2;ZW10;ENKD1;CCDC66;UBXN2B;PAFAH1B1;INPPL1;CDK5RAP2;BCCIP;MAPRE1;ESPL1;MCPH1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_RENAL_WATER_HOMEOSTASIS	Renal Water Homeostasis	primary_adjacent_state	0.00468353976913635	0.0158758563687738	0.407017918923954	-0.41796586249802	-1.80632203760843	24	negative	PRKACA;HYAL2;ADCY3;PRKAR2A;ADCY7	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MITOCHONDRIAL_DEPOLARIZATION	Mitochondrial Depolarization	primary_adjacent_state	0.00476643213342114	0.0161408724518125	0.407017918923954	-0.41774951966243	-1.80538706930918	24	negative	BCL2;PARP1;TSPO;PPIF;BOK;SRC;RACK1;GCLM;DCN;KCNQ3	ETP_reference_balanced_threshold_2_24
