Feature_ID,Metabolite,comparison,group_a,group_b,log2FC,fold_change,p_value,FDR_BH
Homovanillate;3-(4-Hydroxyphenyl)lactate,Homovanillate;3-(4-Hydroxyphenyl)lactate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.35998810171147966,0.7791710056638755,0.012188947838803858,0.049243912436256226
L-Cysteic acid,L-Cysteic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.7919249275666687,0.5775729462224627,0.0006597746465299352,0.009159224504768512
D-Ornithine;L-Ornithine,D-Ornithine;L-Ornithine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.24355939682850547,0.8446588092410466,0.310034331416244,0.4675278096756139
Adenosine 5'-diphosphate | row_148,Adenosine 5'-diphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.6792390897244012,0.6244945602839252,0.06629104674513515,0.15489789140447421
2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.30138297939860337,0.8114741375732686,0.20147126752908698,0.34330122120479806
N-Acetyl-L-Leucine | row_150,N-Acetyl-L-Leucine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.489594080734328,0.7122254626439912,0.009846162742386982,0.04343354032155753
Cytosine,Cytosine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.09272918481149617,0.9377471089328625,0.627835519347008,0.7551025820250646
O-Succinyl-L-Homoserine | row_152,O-Succinyl-L-Homoserine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.38416129027801205,0.7662243130450392,0.12070282114228396,0.24038705307661618
5'-Methylthioadenosine | row_153,5'-Methylthioadenosine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.35175808722671675,0.7836285756793523,0.06955229597043813,0.16013992047827708
N-Methylalanine | row_154,N-Methylalanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.04250594847414746,0.9709669208742788,0.8959718520842944,0.9359386147036032
L-Proline | row_155,L-Proline,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.39089679075357964,0.7626553844312857,0.006486834042705599,0.032989495133302536
5'-Methylthioadenosine | row_156,5'-Methylthioadenosine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.18657454063005474,0.8786895608233768,0.1000441281508394,0.2090142361303505
N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.09194177126130398,0.9382590648913209,0.5097908201077889,0.6683924085857677
Petroselinic acid;Elaidic acid;Oleate | row_158,Petroselinic acid;Elaidic acid;Oleate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.4402198525067007,1.3568110763309005,0.18888427465192617,0.3277697707195189
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_159,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.41304794945794754,0.7510350016326145,0.03928562842258531,0.10718391107202466
N-Formylphenylalanine | row_160,N-Formylphenylalanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.45613319124058194,0.7289373899761128,0.0031346805662671143,0.022757747925201154
Adenosine triphosphate,Adenosine triphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.17720450101651863,0.8844150612273939,0.6210358731892951,0.7496903635430877
Nicotinate | row_162,Nicotinate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.5373271722292223,0.6890462978766272,0.0007321480109424706,0.009873538890424177
Inosine 5'-phosphate | row_163,Inosine 5'-phosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.25035699306897996,1.1895014192151285,0.719041531955755,0.8304023382748293
Malate,Malate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.0359206397056866,0.9754091157118454,0.6498519026879597,0.7719059805598172
O-Phospho-L-Serine | row_165,O-Phospho-L-Serine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.8574413526333746,0.5519305498700214,0.020027275521760694,0.06656953553712006
L-Asparagine | row_166,L-Asparagine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.07415525504412201,0.9498981544681202,0.46464253335603645,0.6212784015412158
N-Formylphenylalanine | row_167,N-Formylphenylalanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.6952264208874865,0.6176123810170501,0.0005702091083583468,0.008769507209324566
Hydroxyisocaproic acid,Hydroxyisocaproic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.010855490474018126,1.007552832445483,0.9155807245541352,0.9497892351418721
Palmitoleic acid,Palmitoleic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.01382437856095109,1.009628386532454,0.9688762017781369,0.9792496086494231
3-(4-Hydroxyphenyl)pyruvate,3-(4-Hydroxyphenyl)pyruvate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.11220668109911713,0.9251718780306315,0.34656768023965573,0.5064394584307044
3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2150230440486851,0.8615323984162978,0.4382106025435401,0.5960674478402044
Uridine triphosphate | row_172,Uridine triphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.09674820500606884,0.9351383941394583,0.4446752016151693,0.6004886825333153
"2,4-Dihydroxypteridine","2,4-Dihydroxypteridine",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.08356491805370325,1.0596331754582524,0.5369862705500651,0.6925068844252206
4-Acetamidobutanoate | row_174,4-Acetamidobutanoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.6871611877754304,0.6210747462893621,0.0018525935223380327,0.01748848285087103
Creatinine | row_175,Creatinine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2588335142164233,0.8357633997443285,0.02967119581597611,0.08763561620992692
p-Cresol sulfate,p-Cresol sulfate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.043233851786499855,0.9704771487814186,0.8282284520903221,0.9017779710544044
Stachyose;Maltotetraose,Stachyose;Maltotetraose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.13914956071658224,0.9080542770443235,0.4070625217164804,0.5650985595593493
"1,11-Undecanedicarboxylate","1,11-Undecanedicarboxylate",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.28172677723937056,0.8226058420059303,0.19347416197395592,0.33450477821138164
Creatinine | row_179,Creatinine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.269583757553562,0.8295588533530596,0.0534132910592725,0.13339192264537894
5-Aminolevulinic acid | row_180,5-Aminolevulinic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.35687919150565506,0.7808518768967502,0.22535009289948277,0.3719064470229226
Glutathione | row_181,Glutathione,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.15339554020737012,0.8991317655719059,0.09935236119285283,0.2090142361303505
L-Alanine;D-Alanine | row_182,L-Alanine;D-Alanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.01618069196394245,1.0112787316626732,0.864122351248909,0.9206901801117043
Nicotinate | row_183,Nicotinate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.28482257647821285,0.8208425503241938,0.0600917689254065,0.14344885345019145
4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,4-Hydroxyphenylacetic acid;3-Hydroxyphenylacetate;4-Hydroxyphenylacetate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.1096859149826308,0.9267898086912801,0.5842334948490248,0.7257405615251784
D-(+)-Raffinose;Maltotriose,D-(+)-Raffinose;Maltotriose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.004956017814231828,1.0034411570075836,0.9828344880165847,0.9891212757864135
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_186,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.24749514258085625,1.1871441635588644,0.07415312561762812,0.16746543201684436
2-Propenoate,2-Propenoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.20925079047440676,0.8649863128698688,0.10319975212200636,0.2136415921122237
"dGDP;Adenosine 3',5'-diphosphate","dGDP;Adenosine 3',5'-diphosphate",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2898561256731007,0.8179836287944862,0.27839452755025257,0.43082694099580066
Uridine triphosphate | row_189,Uridine triphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.13486343304808202,0.9107560425872333,0.7184712509628663,0.8304023382748293
1-Aminocyclopropane-1-Carboxylate | row_190,1-Aminocyclopropane-1-Carboxylate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.17977158346592503,0.8828427624334246,0.3207314001934303,0.479067154719301
"Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate","Adenosine 2',3'-cyclic monophosphate (2',3'-CAMP);Adenosine 3',5'-cyclic monophosphate",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.4724263313903805,0.7207514147169525,0.06739667595906627,0.15670557168807528
2-Methylpropanoate;Butanoate,2-Methylpropanoate;Butanoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.43308520997988253,0.740676151120268,0.12904999480734342,0.25065559686927613
Ophthalmic acid | row_193,Ophthalmic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2138558094494769,0.8622297164961936,0.10105300715365059,0.21011902809041005
Uridine 5'-diphosphate | row_194,Uridine 5'-diphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2554982923711755,0.8376977523093389,0.399165618171948,0.5590687589826691
Hippurate,Hippurate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.6831018446702863,0.6228247389504676,0.021462858619589537,0.0698653052996294
O-Phospho-L-Serine | row_196,O-Phospho-L-Serine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.7845235125428367,0.5805436651351221,0.0025968135231806554,0.020794562701207074
N-Methylalanine | row_197,N-Methylalanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.17789721918342138,0.883990506278216,0.07141347448383158,0.16283652152835026
Xanthosine | row_198,Xanthosine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.22364208650721906,0.8564007198469689,0.24524400546358144,0.38909721746325887
2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,2-Ethylhydracrylic acid;3-Hydroxyisovaleric acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.043147371288029035,1.0303591994293493,0.7517054056661332,0.8508512025765345
(S)-Lactate;Glycerlyceraldehyde,(S)-Lactate;Glycerlyceraldehyde,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.1664569994438736,0.8910282020774625,0.09364228417413577,0.2019715648419765
"Cyclic AMP;Adenosine 3',5'-cyclic monophosphate","Cyclic AMP;Adenosine 3',5'-cyclic monophosphate",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.37076119431351984,0.7733743415731897,0.05326443817352414,0.13339192264537894
Glutathione | row_202,Glutathione,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.11285471922886714,0.924756397279132,0.5220775454187938,0.6784412233408724
D-Ribose;L-Ribulose,D-Ribose;L-Ribulose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.9644133810099795,0.5124867530856676,0.11503479145713875,0.23238825957331516
Mevalonic acid,Mevalonic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.014412818199556199,1.010040272983141,0.8605005834068068,0.9189056003801195
O-Succinyl-L-Homoserine | row_205,O-Succinyl-L-Homoserine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.30590096349299856,0.8089368774449629,0.11570178177908699,0.23238825957331516
Palmitoylethanolamide,Palmitoylethanolamide,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.379657510828288,1.3010329595334365,0.09795877226624791,0.20827270499850906
L-Ornithine,L-Ornithine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.03668560706088542,0.9748920567865255,0.7131068774499358,0.8304023382748293
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_208,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.5040271799412039,1.4181667532634152,0.004012044127385396,0.0262648660600506
Hydrocinnamic acid | row_209,Hydrocinnamic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.17880457777598124,0.8834347102303362,0.3338974730334175,0.494042656024367
L-Proline | row_210,L-Proline,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.19926234426760914,0.8709957930878034,0.07123728192847625,0.16283652152835026
6-Oxopiperidine-2-carboxylic acid | row_211,6-Oxopiperidine-2-carboxylic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.006197165472389798,0.9957136648948172,0.9544897828258124,0.9688584462231902
Methylcysteine | row_212,Methylcysteine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.35879724646290256,0.7798144285040132,0.04130169768794309,0.11013786050118157
Xanthine | row_213,Xanthine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.4193234431862862,1.3373002761399733,0.04260379935396174,0.11234074466519521
Xanthine | row_214,Xanthine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.3555086605817195,1.2794366012314988,0.1786191019232121,0.3145828959244631
S-Adenosyl methionine (SAM),S-Adenosyl methionine (SAM),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.04919651034570549,1.034688507455104,0.8687245394624148,0.9214336688230557
Methylmalonate,Methylmalonate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.4743487564362425,0.7197916361246935,0.05610281741504721,0.13791942614532438
Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA) | row_217,Taurochenodeoxycholic acid (TCDCA);Taurodeoxycholic Acid (TDCA),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.3338785519770777,1.2603972851660656,0.2264713682953067,0.3724546544786925
Formyl-l-methionyl peptide | row_218,Formyl-l-methionyl peptide,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.11019962703641184,0.9264598579202017,0.43682794887625453,0.595904022744486
L-Threonine;L-Allothreonine | row_219,L-Threonine;L-Allothreonine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.05114235530927047,1.0360849923185635,0.6533995606553822,0.7719059805598172
L-Argininosuccinate | row_220,L-Argininosuccinate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.025455742601526055,1.0178011613518996,0.8949846555651396,0.9359386147036032
Sorbate,Sorbate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.09018183487714992,0.939404340795583,0.19475246283992276,0.3354859943811808
Uridine diphosphate glucose;Uridine 5'-diphosphogalactose | row_222,Uridine diphosphate glucose;Uridine 5'-diphosphogalactose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.3154173413040944,1.2443715717370674,0.12543283552646645,0.24771672957528101
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_223,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.2084839500446911,1.155473321469025,0.23517128870085244,0.3812952680411275
L-Threonine;L-Allothreonine | row_224,L-Threonine;L-Allothreonine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.05835553244742542,0.9603581676628862,0.6517163068197541,0.7719059805598172
Erucic acid,Erucic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.6555922760012862,1.5752625199274675,0.012866812377355917,0.05097094077728823
Carnosine | row_226,Carnosine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.05137068539412226,1.0362489826900407,0.5990317339769944,0.7287190165905705
Propionylcarnitine | row_227,Propionylcarnitine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.3558489269463756,0.7814097018780927,0.057722531886193675,0.1404383250014609
L-Asparagine | row_228,L-Asparagine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.0016578213304612177,1.0011497746657485,0.9741409825654448,0.9824669738694229
Guanosine 5'-diphosphate,Guanosine 5'-diphosphate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.6130630002623576,0.6538071228985668,0.5167462497851761,0.6756349858687067
2-Methylbutanal,2-Methylbutanal,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.06376746828484059,0.9567623553801646,0.5647281444456562,0.713833533778228
L-Glutamic acid;O-Acetyl-L-Serine | row_231,L-Glutamic acid;O-Acetyl-L-Serine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.11182377451781633,0.9254174610585686,0.16680874974682702,0.2993798458733776
Taurocholic acid (TCA),Taurocholic acid (TCA),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.5027402134440422,1.4169022314985358,0.020718985810460333,0.06838714197578515
"Dihydrobiopterin (7,8-Dihydro-L-Biopterin)","Dihydrobiopterin (7,8-Dihydro-L-Biopterin)",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,1.9489600304141135,3.8609611308270644,0.04046426184779086,0.10976512409285796
GCDCA;Glycodeoxycholic acid (GDCA),GCDCA;Glycodeoxycholic acid (GDCA),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.4455750537403471,1.3618568402141693,0.06017557835410573,0.14344885345019145
6-Phosphogluconic acid,6-Phosphogluconic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.12551205214304773,1.0908948525434101,0.6557930046705226,0.7719059805598172
1-Aminocyclopropane-1-Carboxylate | row_236,1-Aminocyclopropane-1-Carboxylate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.09567346470201699,0.935835288033895,0.35536027055758745,0.512935925697802
Melibiose;Isomaltose,Melibiose;Isomaltose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.06829984936693023,0.9537613004423117,0.7195647380389941,0.8304023382748293
Pyridoxine | row_238,Pyridoxine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.1438318419335829,0.905111955036192,0.4835687612866397,0.6393402110008234
L-Glutamic acid;O-Acetyl-L-Serine | row_239,L-Glutamic acid;O-Acetyl-L-Serine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.1040565609358417,0.9304131800897353,0.3657122256655601,0.5230793045883163
5'-CMP | row_240,5'-CMP,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-1.393477346189524,0.3806462192295871,0.009509911222345057,0.04244948404667713
"Trans-1,2-Cyclohexanediol;Hexanoate","Trans-1,2-Cyclohexanediol;Hexanoate",Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.27240084819944244,1.2078161327163985,0.1121382432895393,0.22814332255457992
4-Coumarate,4-Coumarate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.10533409553942974,0.9295896457494349,0.6071802089579759,0.7367327985299861
N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine | row_243,N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.08870189149610397,0.9403684936627604,0.5757041963242611,0.7189974636913482
Creatine | row_244,Creatine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.08673219057232728,0.9416532486815161,0.095832480834046,0.2046738957179625
5-Aminolevulinic acid | row_245,5-Aminolevulinic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.4748740885843965,0.7195295843123455,0.012958713756937686,0.05097094077728823
(S)-2-Hydroxyglutarate,(S)-2-Hydroxyglutarate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.02956649052776683,1.0207053720818011,0.935007998101454,0.9573183841732892
Adrenic acid,Adrenic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.9892493054145781,1.9851517645693306,0.07743571955213434,0.17240405485192173
N-Acetyl-L-Aspartic acid | row_248,N-Acetyl-L-Aspartic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.473865190879458,0.7200329378362569,0.00753655738296396,0.035572550847589895
Pyruvate,Pyruvate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.284946392126173,0.8207721066141359,0.12685341369095854,0.24906239863679766
Fumarate,Fumarate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.518325721315847,0.6981816180110324,0.035817878964374425,0.10123376569571693
N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.14397606811179386,1.104946155446553,0.4552246601923574,0.6121539590051074
Aminoadipic acid | row_252,Aminoadipic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.0872412291088871,0.9413210556514068,0.584420484437318,0.7257405615251784
Itaconate,Itaconate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.05497715805563885,1.0388426553489905,0.8821133206555436,0.9299127514184974
NAD | row_254,NAD,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.5583532683084798,0.6790768384521233,0.006639834825558772,0.032989495133302536
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_255,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.3287571914014791,1.2559309875380513,0.0027014550893423054,0.021251446702826138
4-Pyridoxate | row_256,4-Pyridoxate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.05460736918044873,0.9628564497407048,0.8329982952960175,0.9017779710544044
CDP-ethanolamine | row_257,CDP-ethanolamine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.2868523897774331,1.2199756813308322,0.018823801266818353,0.06471983386323463
Adenosine 5'-triphosphate (ATP),Adenosine 5'-triphosphate (ATP),Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.04058799492148779,1.0285329373487337,0.7661792339705892,0.8565825526130304
Deoxycytidine | row_259,Deoxycytidine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.16073027080404856,0.8945721371730422,0.49037933565746633,0.6465336492467154
Retinoate | row_260,Retinoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.2927518626143577,0.8163434416624081,0.08702728819023715,0.1892943779990412
Pyridoxine | row_261,Pyridoxine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.024331105967515754,0.9832763811175032,0.8680060516404717,0.9214336688230557
Docosahexaenoic acid | row_262,Docosahexaenoic acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.24325512478275613,1.183660320581597,0.15355502260743378,0.2853463412232628
Pyridoxal | row_263,Pyridoxal,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.19024572791785488,1.1409580336963077,0.1794237166202678,0.31482525741548845
Choline,Choline,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.5509249774721248,0.6825823534308371,0.17244091693863403,0.30714004828315195
D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.06662282925117324,0.9548706179590422,0.0415970067399056,0.11030217517548002
2-Aminoheptanoate,2-Aminoheptanoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.020888638267075876,0.9856254144990372,0.9333010798628109,0.9573183841732892
3-Sulfino-L-Alanine,3-Sulfino-L-Alanine,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.22378195888222052,0.8563176939872846,0.11122685805724683,0.2272687316148074
Trigonelline,Trigonelline,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,0.25232449346440333,1.191124729072518,0.04479077601836593,0.11616069384982812
Glutaric acid,Glutaric acid,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.20251158793106327,0.8690363401774126,0.10908007396582878,0.2238512822255269
4-Acetamidobutanoate | row_270,4-Acetamidobutanoate,Gem_response_2N_G_vs_2N_C,2N_C,2N_G,-0.4847689960109278,0.7146114841323031,0.007215012246825067,0.03474985490307583
