Feature_ID,Metabolite,p_ploidy,p_treatment,p_interaction,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction
(S)-2-Hydroxyglutarate,(S)-2-Hydroxyglutarate,0.37454554743659724,0.8635743365646265,0.7522256179546728,0.8506311013713328,0.030818079406546763,0.10435389688127637,0.477798644297497,0.9098372474520171,0.8571237518743461
Adrenic acid,Adrenic acid,0.6902709999876921,0.003890995733642823,0.7901108710094581,0.16667907702712448,12.70618687101636,0.07408146420363666,0.7757331237956921,0.011550628844524607,0.8782962184170479
N-Acetyl-L-Aspartic acid | row_248,N-Acetyl-L-Aspartic acid,0.3184232375568713,3.3613979135754224e-05,0.026678924693903042,1.0835519513098755,41.06514847658043,6.37400515975747,0.42576704851796954,0.0002783473360013332,0.1144768405047476
Pyruvate,Pyruvate,0.36511289264784036,0.003668838728139339,0.9151883076348819,0.8860539283976941,12.935416407494351,0.011829304404284736,0.47117241230859375,0.011029884583960306,0.9573716814754839
Fumarate,Fumarate,0.33546909802083363,0.0014976095583704254,0.06744362362877734,1.0068266375980277,16.732173030949582,4.040664849945134,0.4428981338566542,0.005479625670936751,0.21655367586927146
N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,N-Acetyl-D-Mannosamine;N-Acetylglucosamine;N-Acetyl-D-Galactosamine,0.5080859209263084,0.2324536329165282,0.9830782092685383,0.4653548688332295,1.5816017868976993,0.0004689870971400903,0.6086714585716182,0.33288120677761246,0.9920405060246799
Aminoadipic acid | row_252,Aminoadipic acid,0.7487858227909798,0.9453709796264007,0.5255834252412742,0.10738660675241557,0.004895634005279903,0.42742951836587245,0.8296406299468133,0.9612316413012719,0.7449711012428871
Itaconate,Itaconate,0.3712958503287913,0.8354332187496761,0.6420949964442622,0.8626820931471354,0.045073049963659,0.22730331471188825,0.4749366974395379,0.8881181965086646,0.8156361365756087
NAD | row_254,NAD,0.9014115646726468,2.6611820753387397e-05,0.5596285149918445,0.01600860022960291,43.13021063079944,0.3600701882598877,0.933040040626073,0.0002462897920705657,0.766882645346175
Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine | row_255,Uridine 5'-diphospho-n-acetylgalactosamine;Uridine 5'-diphospho-n-acetylglucosamine,0.07334954879993473,6.160879431773277e-07,0.7694557204379671,3.8502499046998815,90.39942157064489,0.08988297146354562,0.1316387339679437,1.5304921535773615e-05,0.866785441638951
4-Pyridoxate | row_256,4-Pyridoxate,0.2243676270841241,0.2956394232648167,0.18419892234544172,1.641181134385005,1.1957435429992882,1.9854644143184248,0.31926512349127,0.4009822062672226,0.4159899107514282
CDP-ethanolamine | row_257,CDP-ethanolamine,0.004474328728655535,0.6172919248381885,0.012452084212104673,12.17079281813925,0.26312628517879166,8.62318556449209,0.014173712482720889,0.7123760110602078,0.07632965906640786
Adenosine 5'-triphosphate (ATP),Adenosine 5'-triphosphate (ATP),0.368945529145118,0.9439005986728533,0.6929083341240889,0.8714972075916559,0.005163218386037985,0.16368089106453684,0.4732127439035209,0.9612316413012719,0.8285032041973338
Deoxycytidine | row_259,Deoxycytidine,0.7843049224121923,0.595770075653206,0.6333843900463538,0.07835570527032308,0.296971880642283,0.23950915863965952,0.8568665821556637,0.6943987542258558,0.8123843263638016
Retinoate | row_260,Retinoate,0.03427954281527244,0.6398456824186991,0.015429065424647014,5.701041798634104,0.23041711237276083,7.958478159311566,0.07255580362694436,0.7277281014497011,0.08669665333849275
Pyridoxine | row_261,Pyridoxine,0.8068506916688234,0.8132130487668343,0.9866381393052773,0.06247697729310676,0.05834262054698353,0.00029239802970030366,0.8625392018470088,0.8762321115456551,0.9929492574671448
Docosahexaenoic acid | row_262,Docosahexaenoic acid,0.8766995313152831,0.09550243614467066,0.8823140234982845,0.025122011490956258,3.2736601811945167,0.022867700175593537,0.916554790667476,0.1720501903064296,0.9316604453941616
Pyridoxal | row_263,Pyridoxal,0.38307458333031796,0.08632081365525682,0.6379452806330894,0.8197409006703499,3.490543621316845,0.23306847972157285,0.4860516218599733,0.15915400017687975,0.8138112769157249
Choline,Choline,0.2663823696378197,0.20250846282761853,0.19283472766860327,1.3588612690951571,1.8175027660487193,1.9036719580555712,0.37190043166225206,0.297769453129707,0.4311416729130302
D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,D-(+)-Trehalose;D-Lactose;Melibiose;Maltose;D-(+)-Cellobiose;Isomaltose,0.006417776362001995,0.04553857625896559,0.0015424776832103034,10.847025052841667,4.976827179882734,16.597575022266202,0.018320963827499388,0.09339032218416544,0.019677012607439547
2-Aminoheptanoate,2-Aminoheptanoate,0.2082413071377638,0.27708092427280673,0.3421184794373134,1.7689259512611013,1.2964670236878668,0.9784064736930893,0.298753486228038,0.38018080307199065,0.5743489901398715
3-Sulfino-L-Alanine,3-Sulfino-L-Alanine,0.32143191965813556,0.2712725227085363,0.25292643165823125,1.0695866133733012,1.3299237648567193,1.4423651153760064,0.4273686368412394,0.3732962994706389,0.49535799063354835
Trigonelline,Trigonelline,0.4096621126858435,0.0032141766432165456,0.6255420064917372,0.7298533318577606,13.459893166041683,0.2508429251724598,0.5115357597558681,0.00987296458504718,0.8111423820442306
Glutaric acid,Glutaric acid,0.3624604411145781,0.10022235375099564,0.20190999593631337,0.8962625788109515,3.171887673786926,1.82267711957136,0.47117241230859375,0.17850924894516962,0.43870504205731325
4-Acetamidobutanoate | row_270,4-Acetamidobutanoate,0.40913049169043053,0.0002442769608773052,0.2378529384816844,0.7315612396828463,26.438096812969206,1.5433307224809347,0.5115357597558681,0.0012670189619130555,0.47886537118659395
N-Acetyl Glucosaminitol,N-Acetyl Glucosaminitol,0.9691840009864119,0.2346734028945018,0.687559551710966,0.0015559340626870855,1.5657258158554348,0.16979499419489266,0.9795607033524334,0.33464001862901765,0.8285032041973338
4-Pyridoxate | row_272,4-Pyridoxate,0.6880028769799393,0.12384182676726652,0.523816185203704,0.16928320821759185,2.7387187865102,0.43115361556437287,0.7750294938771632,0.20654891248816185,0.7447025283618924
Phenylacetic acid,Phenylacetic acid,0.40718662893775665,0.6132293333333088,0.2484890352351097,0.7378359562577833,0.2693133331753008,1.4712309445390213,0.5111491724963328,0.709422169934612,0.49059016367276886
CDP-ethanolamine | row_274,CDP-ethanolamine,0.0005286015350617607,0.1459296256261117,0.0008225190488868035,21.940081319605472,2.4178026108116235,19.616089715239017,0.002227677897760277,0.23420759096219174,0.013387206588778318
Taurocholic acid (TCA);Taurocholic acid,Taurocholic acid (TCA);Taurocholic acid,0.9617348385718821,4.005714191553765e-05,0.9674757913698013,0.002399816743614189,39.56701938969501,0.001733324888271201,0.9795607033524334,0.00030995034400219297,0.9855063188276764
Petroselinic acid;Elaidic acid;Oleate | row_276,Petroselinic acid;Elaidic acid;Oleate,0.8189078102672891,0.30191548847603067,0.8427671406494764,0.05476940714310085,1.1636524480436514,0.041086507364490106,0.8671558701561013,0.4077370335941411,0.9040592963330748
Sphinganine,Sphinganine,0.5721500894538711,0.00908361225282308,0.4914339510903204,0.33727856805691603,9.648897193856202,0.5037146052840586,0.668452579757988,0.024602014442659602,0.7181325848750193
Alpha-Hydroxyisobutyrate;2-Hydroxybutyric acid,Alpha-Hydroxyisobutyrate;2-Hydroxybutyric acid,0.8085909609688674,0.32262919076811625,0.6941597488499152,0.06133113840798406,1.064081113252565,0.16226943000579092,0.8625392018470088,0.43017225435748835,0.8285032041973338
L-Lysine | row_279,L-Lysine,0.4980828742776422,0.13790933787693904,0.3213355797922546,0.4881233944135782,2.526839718699385,1.070030895016049,0.5997324404567529,0.22368799820589425,0.5576117414042064
L-2-phosphoglyceric acid,L-2-phosphoglyceric acid,0.8095442085131884,0.004070379585938467,0.7718118501764667,0.06070828660970398,12.532022893908493,0.08799622794168123,0.8625392018470088,0.012007619778518478,0.8673695078173627
3-Amino-5-Hydroxybenzoic acid,3-Amino-5-Hydroxybenzoic acid,0.36703851311012636,0.07584267859602752,0.39424389949292377,0.8787117994855996,3.7753743397203996,0.7808390139903838,0.47204953184735593,0.14376604135471882,0.6141357114213203
Cyclic ADP-ribose | row_282,Cyclic ADP-ribose,0.6066853238443646,4.700353871943751e-06,0.6510203581795735,0.27947484032513037,61.26021282820865,0.21520498248212577,0.6967286444149393,6.933021961117033e-05,0.8172383219701029
Leucine | row_283,Leucine,0.36424876338013695,0.7891740600546854,0.402036874835912,0.8893675729153602,0.07476236161382802,0.7546882080995221,0.47117241230859375,0.8523802204709645,0.6201353102044133
Ferulate,Ferulate,0.10632100610633292,0.8430030658533396,0.15999720057891462,3.048789529753478,0.040961465733521135,2.2436823457556754,0.1792268388649612,0.894151566478149,0.3900504426006798
Phosphocreatine | row_285,Phosphocreatine,0.0017736398407068488,0.36449041454959924,0.002533395164385896,15.969977102821368,0.8884397409669764,14.434084561411618,0.006201170406026908,0.47921859517384635,0.02904371917173508
N-Acetyl-L-Aspartic acid | row_286,N-Acetyl-L-Aspartic acid,0.9848603311396071,0.034976732285274356,0.9895269712127119,0.00037539313841374343,5.648373521055553,0.00017962528569834418,0.9890512261657332,0.07504098926658863,0.9937377242817022
NAD | row_287,NAD,0.7967733120261823,1.033590678617363e-06,0.743854389141131,0.06933574077053212,82.01779189096617,0.11181915763781236,0.858413153006883,2.3231180967018824e-05,0.8549973449027553
Pyridoxal | row_288,Pyridoxal,0.8971968413818476,0.52507136551251,0.9961002872277799,0.01741543169799218,0.4285061722462466,2.4903698781280424e-05,0.9307184816093013,0.6338457404652295,0.9961002872277799
D-(-)-3-phosphoglyceric acid,D-(-)-3-phosphoglyceric acid,0.6254721371584444,0.026657369970823405,0.7956839367784433,0.25094538927504734,6.376227094650389,0.07010015475342009,0.716560312472781,0.06078395471608042,0.8782962184170479
L-Lysine | row_290,L-Lysine,0.26006106467791623,0.20782834159355404,0.46997349927004717,1.3973591311718645,1.7723665331326972,0.5566597287819115,0.3653238765713585,0.30369961991380034,0.6953839863807595
7-Methylguanine,7-Methylguanine,0.2669318601605129,0.01798016997637392,0.3539812840979239,1.3555736012037236,7.499557567852484,0.9296559306968591,0.37190043166225206,0.044194393233054956,0.5832727300280409
Linoleate,Linoleate,0.5398505832983369,0.03469302227187578,0.6061571501328886,0.3982061095518765,5.669653644379266,0.2803056162496911,0.6355227796965851,0.07504098926658863,0.7947393746186763
Phosphocreatine | row_293,Phosphocreatine,0.01725494842825669,0.591259183464231,0.04747802090924921,7.621778071067153,0.30440724012956005,4.873840050977428,0.04092630983988522,0.6942147626744205,0.17238173745512023
L-Methionine | row_294,L-Methionine,0.5399250734286666,0.575500067539432,0.6480159983386722,0.39805738694375614,0.3313518863145374,0.21923182106417027,0.6355227796965851,0.6807920598461451,0.8156361365756087
L-Argininosuccinate | row_295,L-Argininosuccinate,0.489086194618918,0.16106787211187457,0.8104772979578443,0.5093093472807576,2.231228842551918,0.06010188524619088,0.593441346684137,0.25007906459475265,0.8838810525433117
GTP | row_296,GTP,0.4043055143918698,0.43842538125214203,0.29446414295967543,0.7472229075252189,0.6424026967551705,1.2018591236002956,0.5088858741145668,0.5489039255994987,0.5349435670342625
L-Arginine | row_297,L-Arginine,0.20156262067252884,0.48396814433417235,0.3910988173201759,1.8256897019792548,0.5216706299243221,0.7916204774851546,0.2909405411542312,0.5933323743525437,0.6141357114213203
L-Isoleucine | row_298,L-Isoleucine,0.9768883070465864,0.9415026147714229,0.718658550273987,0.0008749745781281084,0.005614973659103324,0.1360570035259106,0.9839263748135516,0.9612316413012719,0.8379490660501021
Cytidine 5'-diphosphate | row_299,Cytidine 5'-diphosphate,0.4427906988242355,0.3928551612476231,0.5976882839048518,0.6299362258509693,0.7855832681281149,0.2938466318907764,0.5456846210053242,0.5080209208462414,0.787048897411464
2-Hydroxystearate;12-Hydroxystearic acid,2-Hydroxystearate;12-Hydroxystearic acid,0.7597338175684547,0.14637974435136983,0.6821863322989108,0.0979013903945692,2.4119075492511257,0.17607082640402413,0.8358842934552695,0.23420759096219174,0.8285032041973338
Glycolate,Glycolate,0.05084595112364122,0.19142875482746496,0.007175734110253255,4.706462689881386,1.9166622819759243,10.453993992840466,0.1012628224909648,0.2895973470466778,0.05291506813818187
L-Tyrosine | row_302,L-Tyrosine,0.9531178102194924,0.02143414807229042,0.9945785499860476,0.003603922844236358,6.98817821490427,4.8131918394050774e-05,0.9758603176216929,0.05109554489960141,0.9961002872277799
Histidine,Histidine,0.2980037361593253,0.3968563935537472,0.17069803868872213,1.1835431412910302,0.7719836761104636,2.123748577757264,0.4041889754804642,0.5103984135078166,0.39601259733462457
N-Acetyl-L-glutamic acid | row_304,N-Acetyl-L-glutamic acid,0.07460168575858345,0.0010189566075841457,0.1635496473312094,3.8122648548737383,18.551514263605554,2.202762204660975,0.13287545538887316,0.003974772882476998,0.39385425275679004
Pterin | row_305,Pterin,0.9404075727213834,0.11994598290278301,0.5063950308100459,0.00582760725806302,2.8027551853215056,0.46914669053308156,0.9649399441836805,0.20297550473897827,0.7287148004339684
Nervonic acid,Nervonic acid,0.025768704877369132,0.4312793591964672,0.010277636738682781,6.469737736150941,0.6632528796146766,9.240402645954642,0.05736668270713249,0.5428369534419534,0.06645266494052428
Cholestenone,Cholestenone,0.3157391416415166,0.08891785564528822,0.6782747586634525,1.0961704210041514,3.426433267531853,0.1807247685368775,0.42337748538294273,0.1626714258316901,0.8285032041973338
Anthranilate,Anthranilate,0.11930002495543429,3.723473296974398e-05,0.24945262559632314,2.8136226514566376,40.1858660259389,1.4649039370062593,0.19417107509987924,0.0002978778637579518,0.49059016367276886
Pterin | row_309,Pterin,0.06474644751269842,0.8897891818452665,0.01784172591269485,4.134469762569772,0.020034524384934624,7.522433927236884,0.1219033589917409,0.925067167028559,0.09055155516980612
L-Phenylalanine | row_310,L-Phenylalanine,0.6920747184627813,0.3895546448073739,0.7147004989558208,0.16462510672671837,0.7969629167383433,0.14011177138484143,0.7759127484903392,0.5051367921678035,0.8379490660501021
Guanosine diphosphate mannose | row_311,Guanosine diphosphate mannose,0.5792186258175158,0.9194465852094533,0.8486176294315203,0.32485584803197903,0.010666789943120324,0.03804431352100926,0.6747080224363287,0.9517078689010131,0.9082710228836227
Cyclic ADP-ribose | row_312,Cyclic ADP-ribose,0.527669867370457,1.0009745949295884e-05,0.7560187633616073,0.42306278842886885,52.70646273290832,0.10106555819933284,0.6257793401981299,0.0001211435920017348,0.8571237518743461
3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,0.28608869250102537,0.0017262775035489562,0.4314422910742153,1.2464477492034558,16.090453792284453,0.662771257241918,0.39140250104488106,0.005991198394669907,0.6547934449743718
L-Phenylalanine | row_314,L-Phenylalanine,0.2751421289213906,0.41142764614000205,0.47612556101345527,1.307526720958991,0.7242062277332187,0.5410601814085596,0.3791384574932768,0.5248482404812999,0.7000973981257037
Cholate,Cholate,0.019178590709742496,0.9295945954893248,0.23841814031535927,7.309849712958206,0.00814108799337078,1.5393915060811671,0.04459258529555891,0.9580101508099592,0.47886537118659395
Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,0.1701123515176696,0.001657069269450855,0.44922085089326935,2.1300624293250445,16.27364206234046,0.6119362813875032,0.2581769450686175,0.005793605149487433,0.6752619159924304
L-Isoleucine | row_317,L-Isoleucine,0.16587117958556272,0.13412448242665595,0.3138016621647418,2.1766265739319977,2.5810969804006065,1.1053741296332695,0.2525522476270503,0.21905451801170106,0.5526990022626435
L-Arginine | row_318,L-Arginine,0.042984419153356004,0.18005571270332976,0.6555590475785547,5.120772818517885,2.0264814956513564,0.2092083355938979,0.08745105965682773,0.27682832702270893,0.8185816678758672
Heptanoic acid,Heptanoic acid,0.19352057611555254,0.00046789311956665675,0.04034289662709292,1.8973795517548253,22.6125301380501,5.280832697925045,0.282791677791148,0.0020834486078817166,0.15481176591860046
Aminoadipic acid | row_320,Aminoadipic acid,0.0904631388687336,0.19631600455255777,0.9221411331031077,3.3893632346619094,1.8720283257230843,0.00996257882028815,0.15526764198560822,0.2932508756415401,0.9573716814754839
Citrulline | row_321,Citrulline,0.44207218327628245,0.06744671409966337,0.34275710341702215,0.6319742989554968,4.040559984199806,0.9757192601829435,0.5456846210053242,0.1301449890836063,0.5743489901398715
N-acetylneuraminate | row_322,N-acetylneuraminate,0.005553071765438607,0.00010167192916363637,0.060314327785208795,11.368132976409063,32.307373474422185,4.29935921806769,0.016588923248652042,0.0006398553408698182,0.20133269907387816
L-Tyrosine | row_323,L-Tyrosine,0.05150305983487027,0.0019289570902103546,0.6951001458943733,4.675357700814625,15.59985224136869,0.16121348084361578,0.10214052202545701,0.00650334104699491,0.8285032041973338
Oxidized Glutathione | row_324,Oxidized Glutathione,0.057092734051762364,0.18978479756223604,0.3546594777924741,4.428675515255963,1.932008852338502,0.9269415821021522,0.11044168226406491,0.28803351912982444,0.5832727300280409
Indole-3-Acetaldehyde,Indole-3-Acetaldehyde,0.14323057236965,0.21124501370306542,0.7011252512762707,2.4536379666187957,1.7441666034120777,0.1545435111541971,0.22385705350488347,0.30773964959212,0.8313657515188351
GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,0.20642608249840838,3.706250948221802e-05,0.8596807960067114,1.7841163370865223,40.22538876372046,0.03262338567226028,0.29705216749770963,0.0002978778637579518,0.9159578684315299
N-Acetylaspartylglutamic acid | row_327,N-Acetylaspartylglutamic acid,0.3116601911675764,0.0015406695055242444,0.6131998726863268,1.1156411986444772,16.6029102221758,0.2693585370388171,0.4190986046469973,0.0055090606561169955,0.7973287600769869
Leucine | row_328,Leucine,0.06706343604410361,0.6330518987560463,0.7546444170003332,4.053609918289739,0.23998299225292946,0.10225025088034895,0.12493496876114449,0.7242078769736561,0.8571237518743461
Gluconic acid,Gluconic acid,0.9870648347287635,0.0633359236368868,0.8000061882985794,0.0002740196103600846,4.1854284549546845,0.06709370944298208,0.9891605137833893,0.12456064981921071,0.8782962184170479
Oxidized Glutathione | row_330,Oxidized Glutathione,0.004677019047069525,0.034657249420546155,0.12275913640007992,12.003681874397062,5.672351572907938,2.7562610887286096,0.014523374935636947,0.07504098926658863,0.32012327282230785
Cytidine Triphosphate (CTP),Cytidine Triphosphate (CTP),0.7866091830482428,0.9987811855273321,0.34839892936925787,0.0766438195365831,2.432597712315795e-06,0.9522932777442503,0.8568665821556637,0.9987811855273321,0.5769975251308411
N-Acetylaspartylglutamic acid | row_332,N-Acetylaspartylglutamic acid,0.11296977561008853,0.00011409420395900695,0.9358210819353563,2.9241405947949066,31.485266736948915,0.00676143972025285,0.18579001424376929,0.0007085850561664642,0.9623258184607586
Hexadecanedioic acid | row_333,Hexadecanedioic acid,0.06285357266439691,0.08343615704253658,0.34653284043574106,4.203170117637933,3.5645745956947166,0.9599798135523806,0.12008354105581062,0.15444572516577124,0.5759278193157387
Folic acid | row_334,Folic acid,0.02533598409561108,0.8191045240232967,0.20573493067278067,6.516668416506145,0.05464811545293432,1.7899460644197072,0.05667575589160394,0.8786757621340819,0.44341044418973735
5'-CMP | row_335,5'-CMP,0.008795574057971862,0.0009427112419409413,0.04575352727210695,9.756963461903922,18.933650211519858,4.96515622149422,0.023454864154591634,0.003770844967763765,0.16974329838571633
Carnosine | row_336,Carnosine,0.04388774827765441,0.07539477578511362,0.21890448111024616,5.068719248258353,3.788603837111903,1.6830668766838197,0.08890565316331708,0.1434932829458614,0.4551670268019215
L-Serine | row_337,L-Serine,0.0004905138193660535,0.00020877832209593902,0.02135623620505809,22.3506379996152,27.426955466159892,6.998608907406548,0.002085788493160155,0.0011072288542616092,0.10285860702844304
Adenine,Adenine,0.8297553007471584,0.7782659170028469,0.0002925762262113345,0.048292551194458175,0.08293976926120716,25.33374581511999,0.8761621967621002,0.8483637709592233,0.006575998989130947
N-acetylneuraminate | row_339,N-acetylneuraminate,0.00019839457258599385,1.3194621146246186e-06,0.01954318846222274,27.75387771742685,78.30655536373101,7.254904097991764,0.0008918308405770391,2.8308459913764544e-05,0.09728422150913235
N-Acetyl-L-glutamic acid | row_340,N-Acetyl-L-glutamic acid,5.224726496670263e-05,1.4944557579395008e-05,0.33865501416957317,37.3795297636907,48.59106174469791,0.9931084716865559,0.0003167369033808815,0.0001640425855226615,0.5743489901398715
Methyl Jasmonate,Methyl Jasmonate,0.022391487514691413,0.7501134133872953,0.49910286448609,6.863566389778853,0.10621039704107584,0.48576427860416027,0.05105691839098718,0.8206006018394874,0.7204175903285457
Alpha-D-Galactose 1-phosphate;D-Fructose 6-Phosphate;Alpha-D-Glucose 1-phosphate,Alpha-D-Galactose 1-phosphate;D-Fructose 6-Phosphate;Alpha-D-Glucose 1-phosphate,0.5675357135441217,0.12440064227370545,0.3447279267058175,0.345559302257457,2.729739070280432,0.9674722806613336,0.6647068406769863,0.20675036321545415,0.57495258447048
Cholate;Hyocholic acid,Cholate;Hyocholic acid,0.06309474191068017,0.002299382718694609,0.3002999507263908,4.194279033002818,14.84235513075281,1.1718231641954733,0.12008354105581062,0.007643018614252504,0.5368999119047594
Uridine 5'-diphosphoglucuronic acid,Uridine 5'-diphosphoglucuronic acid,0.037698012328910416,0.036201649207460024,0.36825829881679206,5.454171145099638,5.55880384206228,0.8740906733330253,0.07736287747498138,0.07696927218883393,0.5966585100222457
Glycocholate (GCA),Glycocholate (GCA),0.11275530445469012,4.4089597882983494e-06,0.6845999248914507,2.928018600842858,62.035225033793296,0.1732350958760523,0.18579001424376929,6.712996838957487e-05,0.8285032041973338
4-Methylcatechol,4-Methylcatechol,0.6625346370700972,0.013076951053482156,0.5626663993311465,0.2001929258664107,8.469087286254213,0.35444675925321184,0.7499193014318606,0.033098908532768034,0.766882645346175
Propylparaben,Propylparaben,0.01042918506448887,0.5958294395370162,0.8010165419575631,9.192577647918112,0.29687483617788474,0.06640112169393196,0.02750042095217177,0.6943987542258558,0.8782962184170479
D-Gulonic acid gama-lactone,D-Gulonic acid gama-lactone,0.8835402524364606,0.06635993491279693,0.7966618954174562,0.0223897955253866,4.077799424097496,0.06941371495259366,0.9205982321192261,0.1294292945406618,0.8782962184170479
2-Keto-3-deoxy-6-phosphogluconic acid | row_349,2-Keto-3-deoxy-6-phosphogluconic acid,0.20976020354059077,0.0004393016338689848,0.5331560097347912,1.7563477840179536,22.965561102332885,0.41173416541011953,0.3000206547610874,0.002013110399865639,0.7511929450591684
Kynurenic acid,Kynurenic acid,0.0835500462471475,0.39595001967893123,0.5406920612473172,3.5615928780466546,0.7750456974431043,0.396528351939912,0.1455188997367292,0.5103984135078166,0.7572897712425333
Uracil,Uracil,0.29651790871507755,0.11954524994949785,0.8020035384274314,1.1911944748016994,2.8094884509377134,0.06572826155725722,0.403332717330019,0.20297550473897827,0.8782962184170479
"12,13-DiHOME | row_352","12,13-DiHOME",0.022866919857718052,0.7843529318222797,0.29580565888970867,6.8040069923578965,0.07831982895616828,1.1948812756364218,0.05189031813866789,0.849116017936046,0.5349435670342625
L-Valine | row_353,L-Valine,0.02486524914386903,0.5686112267125856,0.20864620177609797,6.568814989783135,0.343617019130485,1.7655612631725743,0.05588760759955325,0.6743329120812572,0.44561541736795585
Acetyl-CoA | row_354,Acetyl-CoA,0.01819042400719143,0.025178409712576344,0.572111625953658,7.465211004327057,6.533995040917499,0.3373470298399743,0.04292940065697178,0.05830884300096439,0.7737440901149759
Malonate,Malonate,0.3065796313279254,0.10938528601173145,0.9599198895863945,1.1404040547669396,2.9901791861087204,0.002633087938498326,0.4146291862085409,0.19122168517606386,0.9806973763739789
Stearate,Stearate,0.2671064540964056,0.3779723623840865,0.5819640009394249,1.354530917096681,0.8380930446546253,0.320115160101691,0.37190043166225206,0.49419101120578623,0.7803608194415016
Inosine 5'-Diphosphate,Inosine 5'-Diphosphate,0.14513016849116073,5.638061995476172e-06,0.7191244401120904,2.4283295063414663,59.10211850385201,0.1355842175253487,0.22607735817764973,8.06413715716592e-05,0.8379490660501021
Bis(2-ethylhexyl)phthalate;Nutriacholic acid,Bis(2-ethylhexyl)phthalate;Nutriacholic acid,0.007739616223655607,0.26064807115939637,0.3761197716871384,10.192014370844447,1.3937308048627437,0.8448498739725183,0.02099482102049107,0.3639819218557251,0.5997585548524639
N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine | row_359,N-Acetyl-L-Phenylalanine;3-Phenylpropionylglycine,0.6969723894622057,2.3852595530668356e-05,0.0002046245841543116,0.15912319995281807,44.12606610668146,27.555402552989943,0.7777091437970711,0.00022976377735664213,0.00536571131782417
3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid | row_360,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,0.018657705298841618,0.08343995745184675,0.6928250722999865,7.390530931246365,3.564475017654911,0.1637750562040112,0.043596222282441796,0.15444572516577124,0.8285032041973338
3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid | row_361,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,0.13747942990694653,0.19875396141971036,0.7424199483142616,2.5329081415694557,1.850298348607637,0.1131273388667755,0.21702438433471158,0.2950058798430921,0.8549973449027553
Myristic acid,Myristic acid,0.0215970805056056,0.1996370946566388,0.20262224400104722,6.966509635235096,1.8425120880653014,1.8165212657763918,0.049969715679636484,0.2953878014982242,0.43870504205731325
Heptadecanoate;15-Methylpalmitate,Heptadecanoate;15-Methylpalmitate,0.1731270492033823,3.116275244866817e-05,0.10136637842679692,2.097855670984924,41.72572669190542,3.1481046165853286,0.2609286031717063,0.00027238553992169214,0.2749708656175181
DL-Kynurenine | row_364,DL-Kynurenine,0.04159622027397811,0.19646944885991105,0.9326454127511745,5.203373458552613,1.8706503363998823,0.007448973547296432,0.0849931427243189,0.2932508756415401,0.9611542244946603
N-Acetyl-b-glucosaminylamine,N-Acetyl-b-glucosaminylamine,0.18289546108346463,0.01289389773903154,0.2744656261002535,1.9982394678510833,8.51331493096491,1.3114110039509927,0.27232384110850255,0.03307565072186352,0.5101486559561589
Gamma-linolenic acid,Gamma-linolenic acid,0.015300130022008807,0.005127942207147932,0.30496513129939967,7.98401789288621,11.66059832249794,1.148394840859483,0.037010526363688616,0.014940671122060644,0.5411411352380324
Uridine 5'-diphosphate | row_367,Uridine 5'-diphosphate,8.809450150274536e-05,0.11435580118543688,0.05911139822981035,33.352094757784364,2.899296673688636,4.346649307187977,0.0004725068716965433,0.1955649933316167,0.20072359686669414
PE(16:0/16:0),PE(16:0/16:0),0.08745626747557274,0.2794560159036342,0.023565498046871355,3.462227801523184,1.2830627362939975,6.7191068481028635,0.1513777575802225,0.38232823045366765,0.11012787206062652
Cytidine 5'-diphosphate | row_369,Cytidine 5'-diphosphate,0.010203850683184567,0.08939886537551162,0.778292847065338,9.263989457581035,3.4148103023365386,0.08291901246160459,0.027057401811590536,0.16291993998934937,0.8725753534794288
Hydroxyoctanoic acid,Hydroxyoctanoic acid,0.580363256587181,2.9141917301276215e-05,0.014898989457958575,0.32287363259646357,42.31767506616164,8.065132241112968,0.6747080224363287,0.00025952801823023343,0.08472678342357165
Dipalmitoyl-Phosphatidylcholine,Dipalmitoyl-Phosphatidylcholine,0.021885370211747718,0.24888289066634214,0.3729115687639036,6.928640236162536,1.4686408768441745,0.8566706817978113,0.05038973043875572,0.35066484893884625,0.5966585100222457
Caprylic acid,Caprylic acid,0.5140860289537106,0.06755407272348207,0.04690981001435698,0.45208267925867995,4.036920701952347,4.903482788438719,0.6112055558341345,0.1301449890836063,0.17163899478121314
