Feature_ID,Metabolite,FDR_BH_Baseline_4N_C_vs_2N_C,FDR_BH_Gem_response_2N_G_vs_2N_C,FDR_BH_Gem_response_4N_G_vs_4N_C,FDR_BH_Treated_4N_G_vs_2N_G,fold_change_Baseline_4N_C_vs_2N_C,fold_change_Gem_response_2N_G_vs_2N_C,fold_change_Gem_response_4N_G_vs_4N_C,fold_change_Treated_4N_G_vs_2N_G,log2FC_Baseline_4N_C_vs_2N_C,log2FC_Gem_response_2N_G_vs_2N_C,log2FC_Gem_response_4N_G_vs_4N_C,log2FC_Treated_4N_G_vs_2N_G,p_value_Baseline_4N_C_vs_2N_C,p_value_Gem_response_2N_G_vs_2N_C,p_value_Gem_response_4N_G_vs_4N_C,p_value_Treated_4N_G_vs_2N_G,p_ploidy,p_treatment,p_interaction_x,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction,oneway_F,oneway_p,oneway_FDR_BH,log2FC_2N_G_vs_C,FC_2N_G_vs_C,log2FC_4N_G_vs_C,FC_4N_G_vs_C,Differential_response_delta_log2FC_2N_minus_4N,p_interaction_y,FDR_interaction_BH,p_interaction,Order_category_2fold_p05,Response_category_2fold_p05,cat_order
N-Acetyl-D-Glucosamine;N-Acetyl-D-Galactosamine,N-Acetyl-D-Glucosamine;N-Acetyl-D-Galactosamine,0.7233363357346856,0.7257405615251784,0.4901373109947933,0.08505288667010673,1.2503285541579476,0.8086577248339499,1.2807954800770045,1.9803374302836847,0.3223072478241029,-0.3063989029532195,0.35704012170978316,0.9857462724871056,0.5716196042988088,0.5886310700970131,0.325027496485954,0.029732470975778837,0.05389951112816837,0.935433818598925,0.2997636666228229,4.56583467145876,0.006843487084199289,1.1745491139926063,0.1051263192251879,0.9612316413012719,0.5368999119047594,1.9157424241785463,0.18090000387661678,0.22830160917048964,-0.3063989029532195,0.8086577248339499,0.35704012170978316,1.2807954800770045,-0.6634390246630026,0.2997636666228229,0.5368999119047594,0.2997636666228229,No strong response,No strong response,99
N-Acetyl-Glucosamine-6-phosphate | row_35,N-Acetyl-Glucosamine-6-phosphate,0.07611925933428675,0.047324777840466785,0.6562054938285388,0.010847824888752546,1.7152647736547864,0.7679736688995293,0.9086077696238252,2.029370228979404,0.778431292523333,-0.3808712480025136,-0.13827045276605432,1.0210320877597923,0.013640919482920046,0.010928815221633218,0.5402694257781906,0.001434043500514109,5.423231764207094e-06,0.04590371768374234,0.31864464046314944,59.55752695871946,4.957040430362981,1.082517859691013,5.9529427737342994e-05,0.09339032218416544,0.5549825472273304,21.865695082924724,3.7356472711521646e-05,0.00020266959907860017,-0.3808712480025136,0.7679736688995293,-0.13827045276605432,0.9086077696238252,-0.24260079523645928,0.31864464046314944,0.5549825472273304,0.31864464046314944,No strong response,No strong response,99
2'-Deoxycytidine 5'-monophosphate,2'-Deoxycytidine 5'-monophosphate,0.6302085681496312,0.009159224504768512,0.23591442289769204,0.09369364337714316,0.8977601629394079,0.29742206487441153,0.6436062980521614,1.942707563583486,-0.15559801512408455,-1.7494164141948527,-0.635749651168819,0.9580687479019492,0.45129342380206644,0.0006336577828582404,0.09646500766791222,0.033745591894310034,0.034837560208367424,1.299882735622257e-05,0.006325256900867438,5.658786519117892,49.99218857464895,10.898718191160953,0.07340771615334564,0.00014800626759731242,0.04894297142966281,22.183231094975934,3.475154417440995e-05,0.0001952705815514464,-1.7494164141948527,0.29742206487441153,-0.635749651168819,0.6436062980521614,-1.1136667630260337,0.006325256900867438,0.04894297142966281,0.006325256900867438,2N down,2N-specific response,1
1-Oleoyl-rac-Glycerol,1-Oleoyl-rac-Glycerol,0.0499652326598555,0.8719790154198773,0.507289140199166,0.03440141838971636,1.6807281700870071,0.9591596630340569,1.1548490195827834,2.0236331386896818,0.7490864114396132,-0.0601571066568809,0.20770425169592244,1.0169477697924165,0.006082194208022367,0.7869980096798046,0.34607437106807515,0.007725742265487149,5.242751851005737e-05,0.6188881976880829,0.3722095683675371,37.351807304499346,0.2607204106583742,0.8592777059806035,0.0003167369033808815,0.712476169045793,0.5966585100222457,12.823935140379525,0.00047259682050691744,0.0014772562866176492,-0.0601571066568809,0.9591596630340569,0.20770425169592244,1.1548490195827834,-0.26786135835280334,0.3722095683675371,0.5966585100222457,0.3722095683675371,No strong response,No strong response,99
Octanoyl-L-carnitine,Octanoyl-L-carnitine,0.07404902423201663,0.025903060503498797,0.38044563770022277,0.02017507210813607,1.515644438601673,0.6395945697017702,0.8245288190202229,1.9538823157887537,0.599931345309205,-0.6447704048145582,-0.2783581751106752,0.966343575013088,0.012393798547307868,0.003841555583146008,0.22810617684144713,0.003675966528177334,4.1675580220746466e-05,0.003082035577270966,0.1685347328133311,39.234695662246864,13.628833756658826,2.147208519387499,0.0002622783181892311,0.009570531529420369,0.39601259733462457,18.336912646097826,8.89723360900404e-05,0.0003999518346142769,-0.6447704048145582,0.6395945697017702,-0.2783581751106752,0.8245288190202229,-0.366412229703883,0.1685347328133311,0.39601259733462457,0.1685347328133311,No strong response,No strong response,99
Palmitoylcarnitine,Palmitoylcarnitine,0.2466442515167501,0.035572550847589895,0.6721961843329436,0.05955850314263854,1.2853817679152038,0.6042582530231175,0.8989683976271137,1.9122909492104692,0.362196914187912,-0.7267628222805129,-0.15365769481840275,0.9353020416500222,0.09249159431878129,0.007495804509955874,0.555416338749678,0.01789156574960823,0.0005836850793749539,0.008543488833872896,0.06359800125645337,21.403809459556413,9.855016403411495,4.175857116288102,0.002416661030394546,0.023444922846441903,0.2056044972126438,11.81156099308544,0.0006801544508763328,0.002006455630085182,-0.7267628222805129,0.6042582530231175,-0.15365769481840275,0.8989683976271137,-0.5731051274621102,0.06359800125645337,0.2056044972126438,0.06359800125645337,No strong response,No strong response,99
Phosphocholine | row_40,Phosphocholine,0.0017896943865177626,0.6790882644851562,0.507289140199166,0.4463382142573534,2.4528273092153356,0.954429958152773,0.633596548582715,1.6283048369480282,1.2944456648336455,-0.06728876706784348,-0.6583636183021682,0.7033708135993209,2.2185124092495016e-05,0.5251424079175467,0.344721897688709,0.3186779199252714,0.005828714787253812,0.24767554357401136,0.3418133355144544,11.192220182521528,1.4765981428579416,0.9796930488006373,0.017087909189961486,0.35000855259560887,0.5743489901398715,4.549503791393427,0.023778932837523695,0.042194196613951816,-0.06728876706784348,0.954429958152773,-0.6583636183021682,0.633596548582715,0.5910748512343247,0.3418133355144544,0.5743489901398715,0.3418133355144544,No strong response,No strong response,99
N-Acetylglycine,N-Acetylglycine,0.07885106250017798,0.0015469033399813368,0.05104704855373639,0.004362905406107509,1.217558472074619,0.44054050903888065,0.7012611656532433,1.9381338511657127,0.28399105801312885,-1.182653409447795,-0.5119762580367784,0.9546682094241454,0.015202217558297027,8.131700274453136e-06,0.006489031595813947,0.0003882246335943122,1.5822673619048645e-06,5.313844804752083e-08,0.0005062828971446133,75.64243607521838,141.5830959723293,22.176286128233475,2.196559396526753e-05,2.280122498039076e-06,0.009190981825086826,79.80060605859421,3.39671585069658e-08,1.2332691396375277e-06,-1.182653409447795,0.44054050903888065,-0.5119762580367784,0.7012611656532433,-0.6706771514110166,0.0005062828971446133,0.009190981825086826,0.0005062828971446133,2N down,2N-specific response,1
Deoxycarnitine | row_42,Deoxycarnitine,0.1779018853549079,0.062493264774072854,0.42841326252166934,0.002565712525182164,1.272239011112328,0.7126804742849943,1.0831581587540526,1.9335959304259573,0.34736973017758643,-0.4886726963210535,0.11524391532916667,0.9512863418278066,0.055405883786380214,0.0176093309638807,0.2668506338588364,0.00013589579052871633,3.4217059509268374e-06,0.03865146820321735,0.002747738717750404,65.18773431578984,5.390054541935484,14.097157027223789,4.141141561121711e-05,0.08108219107519372,0.029134167619838405,28.22498196164974,1.0139492072888701e-05,7.143045161796218e-05,-0.4886726963210535,0.7126804742849943,0.11524391532916667,1.0831581587540526,-0.6039166116502201,0.002747738717750404,0.029134167619838405,0.002747738717750404,No strong response,No strong response,99
5'-Deoxyadenosine;2'-Deoxyadenosine,5'-Deoxyadenosine;2'-Deoxyadenosine,0.14242685187349707,0.1271159080339808,0.10987922454689886,0.013794730175486174,1.2313188849580952,0.8312298852250143,1.2990268279361539,1.9242766576805723,0.30020443702182575,-0.2666805704685622,0.37743122611356483,0.9443162336039528,0.04013299004062524,0.05036159915753052,0.02560744639864168,0.002221185367239299,2.983962330569912e-06,0.480502900087852,0.0011582963125727202,66.9463630618025,0.5301702714538785,17.932682775597378,3.8065681622405365e-05,0.5906181480246514,0.01708487061044762,28.469738702951595,9.693812178574416e-06,6.932544467101704e-05,-0.2666805704685622,0.8312298852250143,0.37743122611356483,1.2990268279361539,-0.644111796582127,0.0011582963125727202,0.01708487061044762,0.0011582963125727202,No strong response,No strong response,99
7-Ketodeoxycholate,7-Ketodeoxycholate,0.12793160382091348,0.3532483357251633,0.05553858431978855,0.010847824888752546,1.3945450569252629,1.1909583803142652,1.6361219269725997,1.9158064492435105,0.4797945477419958,0.2521229971118757,0.7102802647125621,0.9379518153426822,0.03347106839554711,0.21030250495502303,0.007569394753097838,0.0015102249895108985,3.0516928733393607e-05,0.0008736651527539275,0.058361510034915944,41.90991037011053,19.312292068131708,4.37672045120524,0.00020577129088802546,0.003554913380171153,0.19961328069913278,21.866307629815903,3.7351232837088553e-05,0.00020266959907860017,0.2521229971118757,1.1909583803142652,0.7102802647125621,1.6361219269725997,-0.4581572676006864,0.058361510034915944,0.19961328069913278,0.058361510034915944,No strong response,No strong response,99
O-Acetyl-L-carnitine,O-Acetyl-L-carnitine,0.5744932078895542,0.013793941279796293,0.7238269466613159,0.002497026246879672,1.0789836108736537,0.5824885437336282,1.0331203348963802,1.9137198858339362,0.1096729513033381,-0.7796984194744603,0.04700830497476716,0.9363796757525655,0.37731545433424113,0.0012473722104499017,0.6103456033288214,0.00011109650674676506,1.6293303996330348e-05,0.00040536000915724447,0.0001451760847616158,47.73937181354429,23.42126214922528,29.81759223819306,0.0001220704680359988,0.001913299243222194,0.0042826945004676665,33.65940873365427,4.014533708860101e-06,3.3836784117535136e-05,-0.7796984194744603,0.5824885437336282,0.04700830497476716,1.0331203348963802,-0.8267067244492274,0.0001451760847616158,0.0042826945004676665,0.0001451760847616158,No strong response,No strong response,99
dAMP | row_46,dAMP,0.07452721367807891,0.005183241516626907,0.012636033265028606,0.06752012690617953,0.3096154967802779,0.050883533576312284,0.3183515483572551,1.9371015703454944,-1.6914504122663399,-4.296657328586244,-1.6513073138542378,0.9538996024656665,0.012789627771026253,0.000127906520660832,0.0005086538814312362,0.021287985472864947,0.15290500865656925,3.6474663932887806e-08,0.00014216844045452005,2.328933582046763,151.46419160354307,29.95984078022456,0.23620635278770075,2.107985111155157e-06,0.0042826945004676665,61.25098865527123,1.5148468476004065e-07,2.7759610302378486e-06,-4.296657328586244,0.050883533576312284,-1.6513073138542378,0.3183515483572551,-2.6453500147320064,0.00014216844045452005,0.0042826945004676665,0.00014216844045452005,Common down,Common gem response,5
4-Aminobutanoate,4-Aminobutanoate,0.8471704670817759,0.008139785177110719,0.19939550922610463,0.0016857913264084802,1.0238288940625908,0.48670543602191235,0.8935111524070867,1.879581503092874,0.03397462714088917,-1.0388792066936752,-0.1624423584331467,0.9104114754014176,0.7461134821302045,0.00044190703923156603,0.0739284197342549,4.448473275654497e-05,3.7282841543320774e-06,2.93701376338018e-07,7.9408884711641e-06,64.10564439684978,103.73269036829173,55.21261948306779,4.3993753021118514e-05,9.241803308769634e-06,0.0007443830803880458,74.35031808273698,5.077523547410901e-08,1.3314395079877473e-06,-1.0388792066936752,0.48670543602191235,-0.1624423584331467,0.8935111524070867,-0.8764368482605285,7.9408884711641e-06,0.0007443830803880458,7.9408884711641e-06,2N down,2N-specific response,1
Hypotaurine | row_48,Hypotaurine,0.5377031024392488,0.005183241516626907,0.6430979097869711,0.002565712525182164,0.9310961247316466,0.47628166465306837,0.9632377581172861,1.8830599839099356,-0.1029979781076591,-1.070113084340477,-0.054036149238157805,0.91307895699466,0.33492523753631176,0.0001077668151171987,0.5094444013248426,0.0001286248811278924,8.201293133957243e-05,3.405321589003538e-06,9.462496784593802e-06,33.88292866199138,65.24872191516991,53.306142724327444,0.0004582896157558471,5.3577059666989e-05,0.0007443830803880458,50.812597767163325,4.28846509645919e-07,5.6058744844261475e-06,-1.070113084340477,0.47628166465306837,-0.054036149238157805,0.9632377581172861,-1.0160769351023191,9.462496784593802e-06,0.0007443830803880458,9.462496784593802e-06,2N down,2N-specific response,1
L-carnitine | row_49,L-carnitine,0.07611925933428675,0.059798907737408126,0.3259902133986669,0.001991662597422827,1.3425547566304463,0.7770904227126096,1.0856513476050285,1.8756457912342945,0.42498093030246764,-0.36384561361729695,0.1185608620367482,0.9073874059565128,0.013449980723446756,0.016358974908679574,0.1692475660993501,7.173361050039843e-05,2.2748558694016537e-07,0.0789936796801678,0.0026459320431877296,108.72629483478256,3.6849116821060655,14.253195437210884,5.3686598517879025e-06,0.1479564159088857,0.02904371917173508,42.221467318033305,1.1852493373913561e-06,1.2714492892016366e-05,-0.36384561361729695,0.7770904227126096,0.1185608620367482,1.0856513476050285,-0.48240647565404515,0.0026459320431877296,0.02904371917173508,0.0026459320431877296,No strong response,No strong response,99
Xanthosine | row_50,Xanthosine,0.7746806089937355,0.9337005248720665,0.6114897588152653,0.20856730050245365,1.2954975422402804,0.9294306774720116,1.2659203989947083,1.7645175754583007,0.3735062785044043,-0.10558083060003298,0.34018669103317833,0.8192738001376156,0.6286073585690692,0.8882024060753344,0.4682258982020423,0.10864744369942937,0.17358385888965208,0.7808356249515198,0.5986240554464313,2.09303802232328,0.0809718527722733,0.29232988072525334,0.2609286031717063,0.8485210427591406,0.787048897411464,0.8221132519402714,0.5064352897144528,0.5445044572784095,-0.10558083060003298,0.9294306774720116,0.34018669103317833,1.2659203989947083,-0.4457675216332113,0.5986240554464313,0.787048897411464,0.5986240554464313,No strong response,No strong response,99
Deoxycytidine | row_51,Deoxycytidine,0.9083755258064765,0.059798907737408126,0.9468079050461612,0.2921008197653692,0.9759221089117228,0.5794977627667116,0.9670972592587422,1.6286716833426136,-0.03516208805316978,-0.7871250033736494,-0.04826710860366035,0.7036958067168193,0.835047781852859,0.016723423350292102,0.9147127218242574,0.18635121404960253,0.1849771290223015,0.10430874870375781,0.14607514567161087,1.9778926752281412,3.0884233655005406,2.415894278915786,0.2736965670800198,0.18370794547826,0.3609815118167557,2.4940701065481807,0.10969691593715611,0.15007809948503675,-0.7871250033736494,0.5794977627667116,-0.04826710860366035,0.9670972592587422,-0.7388578947699891,0.14607514567161087,0.3609815118167557,0.14607514567161087,No strong response,No strong response,99
Orotate,Orotate,0.2687915642352325,0.004118757471355552,0.006101203461828996,0.013257654740162593,0.8824473077025673,0.1317852469213427,0.2681568524653329,1.7956053354080297,-0.18041795949023864,-2.9237392221493828,-1.898850974505752,0.8444702881533921,0.10421367850645666,6.108326758366284e-05,6.866918069536872e-05,0.0020223541129061585,0.00016278779676535406,4.987154721262005e-14,2.516110235742962e-06,29.048376781933275,1532.0677792430158,69.19429477110133,0.0007607508918143278,2.3539370284356663e-11,0.0005753041022487849,543.4368169320293,4.4488422665870224e-13,2.0998535498290745e-10,-2.9237392221493828,0.1317852469213427,-1.898850974505752,0.2681568524653329,-1.0248882476436307,2.516110235742962e-06,0.0005753041022487849,2.516110235742962e-06,Common down,Common gem response,5
(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,0.2396009709673209,0.8555058956558618,0.017151671565701368,0.0013763016727408783,1.2760131112371544,0.9669458046913472,1.3510818676248748,1.7829315449529548,0.3516431530993671,-0.048493062986807445,0.4341150961572744,0.834251312243449,0.08578933070651955,0.7630677586252496,0.0010854213357376111,3.207482711896115e-05,1.0137389137583008e-05,0.036200674474605135,0.012128258950974701,52.572085905257595,5.558873673266784,8.706677223393957,9.028014477243735e-05,0.07696927218883393,0.07532287137973763,22.279212267306484,3.400628278352384e-05,0.0001933851261906416,-0.048493062986807445,0.9669458046913472,0.4341150961572744,1.3510818676248748,-0.48260815914408184,0.012128258950974701,0.07532287137973763,0.012128258950974701,No strong response,No strong response,99
L-carnitine | row_54,L-carnitine,0.12793160382091348,0.11720246647046584,0.9238348999706332,0.004362905406107509,1.389282005470748,0.7932254214381707,1.016127097187426,1.7796795882237788,0.4743394766404325,-0.3341971808164601,0.02308086570657686,0.8316175231634695,0.03285671140487875,0.04544078678833739,0.8827320760312618,0.0003809744827326829,1.0829766285537029e-05,0.11187052765725428,0.07230350257890696,51.8760369900684,2.944113908335872,3.882591492180329,9.293908521406324e-05,0.19278911447026623,0.2256248735130847,19.567580796861638,6.479694849390896e-05,0.0003069728065295598,-0.3341971808164601,0.7932254214381707,0.02308086570657686,1.016127097187426,-0.35727804652303696,0.07230350257890696,0.2256248735130847,0.07230350257890696,No strong response,No strong response,99
Glycine | row_55,Glycine,0.3638571100720559,0.020777732161022893,0.34281054314165477,0.0032508590850403403,1.110145417206611,0.6687294621249094,1.0747369770223443,1.7841509867872174,0.15074866661316122,-0.5805054155449554,0.10398362876819078,0.8352377109263074,0.17680582763073757,0.0025091752821574257,0.1894687353074836,0.00020662239947290297,7.330821799733346e-06,0.0035152555925288616,0.0002220045904901625,56.10063845828677,13.103626252306691,27.03702963494009,6.863433815283193e-05,0.010704520255958855,0.0055150614058608795,32.08043144851109,5.17953461107139e-06,4.143627688857112e-05,-0.5805054155449554,0.6687294621249094,0.10398362876819078,1.0747369770223443,-0.6844890443131462,0.0002220045904901625,0.0055150614058608795,0.0002220045904901625,No strong response,No strong response,99
