collection_id	pathway_id	leading_edge_gene_id	leading_edge_rank
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	OXA1L	63
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	HIGD2A	64
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB3	65
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRC2	66
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFC1	67
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFV2	68
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TIMM21	69
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB9	70
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	HSPA9	71
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB4	72
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB1	73
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	ETFB	74
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA2	75
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	BCS1L	76
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRQ	77
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX7C	78
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX20	79
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA5	80
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA7	81
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COQ10A	82
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX7A2	83
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SMIM20	84
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB6	85
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX6C	86
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TMEM126B	87
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCC3	88
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	ETFA	89
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MDH2	90
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX8A	91
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TRAP1	92
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA13	93
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX6B1	94
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	TMEM186	95
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	LYRM2	96
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFV1	97
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	UQCRC1	98
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFV3	99
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAF3	100
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SLC25A13	101
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFAF2	102
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX17	103
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX7A2L	104
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB5	105
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MDH1	106
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SURF1	107
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SLC25A12	108
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	FOXRED1	109
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MT-ND4	110
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	GOT2	111
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	DMAC2	112
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	CMC1	113
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MT-ND6	114
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MT-CYB	115
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFB11	116
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	LYRM7	117
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MT-CO2	118
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	ECSIT	119
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	COX6A1	120
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MT-CO1	121
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFS4	122
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	HSCB	123
C2:CP:REACTOME	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	NDUFA3	124
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR1L8	1
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR14A2	2
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR1B1	3
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	PIGR	4
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	NXNL2	5
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR4D9	6
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR2M3	7
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	DRD2	8
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	SCNN1B	9
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	TAS1R1	10
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	CNGA1	11
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR2A42	12
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	LCN1	13
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	SCNN1D	14
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GNAT2	15
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	CNGB1	16
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	TAS2R30	17
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR56A3	18
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GNAT3	19
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GNAL	20
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	CNGA4	21
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR2T8	22
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	VN1R1	23
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR51I2	24
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR51B2	25
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR2M4	26
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	PKD1L3	27
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	SLC6A3	28
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR9Q1	29
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	REEP2	30
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	CD36	31
C5:GO:BP	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	OR51B4	32
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	NTSR1	1
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR1L8	2
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR14A2	3
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR1B1	4
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PIGR	5
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR4D9	6
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR2M3	7
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TULP1	8
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TAC4	9
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PRDM12	10
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PRPH2	11
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TMC2	12
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TAS1R1	13
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR2A42	14
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	HPN	15
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PDZD7	16
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GNAT2	17
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	CNGB1	18
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TAS2R30	19
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	RPE65	20
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR56A3	21
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GNAT3	22
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	SCN11A	23
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PIEZO2	24
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	CXCL12	25
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR2T8	26
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR51I2	27
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR51B2	28
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	CACNA1F	29
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	WHRN	30
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	KCNK2	31
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	ADORA1	32
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR2M4	33
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PRCD	34
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	KCNQ1	35
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	WDR47	36
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	PKD1L3	37
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	ADGRV1	38
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR9Q1	39
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	OR51B4	40
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	LXN	41
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	SEMA5B	42
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	REST	43
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	TAS2R4	44
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	KCNK4	45
C5:GO:BP	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	CRB1	46
C5:GO:BP	GOBP_REFLEX	NMBR	1
C5:GO:BP	GOBP_REFLEX	NPSR1	2
C5:GO:BP	GOBP_REFLEX	TMC2	3
C5:GO:BP	GOBP_REFLEX	NPNT	4
C5:GO:BP	GOBP_REFLEX	HPN	5
C5:GO:BP	GOBP_REFLEX	SCN11A	6
C5:GO:BP	GOBP_REFLEX	ZPLD1	7
C5:GO:BP	GOBP_HEAT_GENERATION	PTGER3	1
C5:GO:BP	GOBP_HEAT_GENERATION	TNFSF11	2
C5:GO:BP	GOBP_HEAT_GENERATION	NMU	3
C5:GO:BP	GOBP_HEAT_GENERATION	ADRB1	4
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GTPBP3	1
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL14	2
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS25	3
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL57	4
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL11	5
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS15	6
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	DAP3	7
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL34	8
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GADD45GIP1	9
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL20	10
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TRUB2	11
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS26	12
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GATC	13
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS34	14
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS7	15
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL41	16
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL15	17
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL27	18
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	FASTKD2	19
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL9	20
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL24	21
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS2	22
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL4	23
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	SLIRP	24
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	HSD17B10	25
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	C1QBP	26
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS12	27
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL16	28
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS5	29
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS33	30
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL22	31
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS18C	32
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TUFM	33
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MPV17L2	34
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL36	35
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL35	36
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL51	37
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS23	38
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL17	39
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS18A	40
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS28	41
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	COA3	42
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TACO1	43
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MALSU1	44
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL12	45
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS24	46
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	PRORP	47
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS6	48
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	UQCC2	49
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS35	50
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TRMT10C	51
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL37	52
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS31	53
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTRES1	54
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL52	55
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTPAP	56
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TFB1M	57
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS10	58
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL58	59
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	CHCHD1	60
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TRIT1	61
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTO1	62
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	AURKAIP1	63
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS17	64
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	ELAC2	65
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	OXA1L	66
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTERF3	67
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	SARS2	68
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL1	69
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	RPUSD3	70
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TARS2	71
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL21	72
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL28	73
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL3	74
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	RMND1	75
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL48	76
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL42	77
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TSFM	78
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TRNT1	79
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TBRG4	80
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	RPUSD4	81
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	PUS1	82
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL32	83
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL10	84
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL50	85
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS21	86
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTG2	87
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	WARS2	88
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	CDK5RAP1	89
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL33	90
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTG1	91
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS30	92
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS9	93
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	IARS2	94
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTERF2	95
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL38	96
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GARS1	97
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS11	98
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS14	99
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL47	100
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL40	101
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL46	102
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	KANSL3	103
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL13	104
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GFM1	105
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL45	106
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL18	107
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL55	108
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	EARS2	109
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MTIF2	110
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	PNPT1	111
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL39	112
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL54	113
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL19	114
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS27	115
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPL2	116
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS16	117
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GATB	118
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TFAM	119
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	MRPS18B	120
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	ALKBH1	121
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	PTCD3	122
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TEFM	123
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	AARS2	124
C5:GO:BP	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	TRMT5	125
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	POLD3	1
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM10	2
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	PCNA	3
C5:GO:BP	GOBP_DNA_TEMPLATED_DNA_REPLICATION	MCM5	4
