direction	metric	cancer_type	group	pvalue
high_ploidy_sensitive	Z_SCORE	LUAD	Tumor antibiotics	0.253333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Proteasome inhibitors	0.0333333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Hedgehog pathway inhibitors	0.61
high_ploidy_sensitive	Z_SCORE	ALL	Serine/threonine kinase inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Epigenetic inhibitors	0.0333333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Other	0.783333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Receptor tyrosine kinase inhibitors	0.09
high_ploidy_sensitive	Z_SCORE	ALL	DNA damage repair inhibitors	0.0833333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Metabolic/redox agents	0.36
high_ploidy_sensitive	Z_SCORE	ALL	Proapoptotic agents	0.706666666666667
high_ploidy_sensitive	Z_SCORE	ALL	Non-receptor tyrosine kinase inhibitors	0.573333333333333
high_ploidy_sensitive	Z_SCORE	ALL	WNT-pathway modulators	0.73
high_ploidy_sensitive	Z_SCORE	ALL	Antimetabolites	0.823333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Chaperone/protein-homeostasis inhibitors	0.756666666666667
high_ploidy_sensitive	Z_SCORE	ALL	Topoisomerase inhibitors	0.99
high_ploidy_sensitive	Z_SCORE	ALL	Alkylating agents	0.943333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Antimitotic agents	0.98
high_ploidy_sensitive	Z_SCORE	ALL	p53/MDM2 pathway	0.173333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Hormone therapy	0.29
high_ploidy_sensitive	Z_SCORE	ALL	Tumor antibiotics	0.536666666666667
high_ploidy_sensitive	Z_SCORE	ALL	Proteasome inhibitors	0.02
high_ploidy_sensitive	Z_SCORE	ALL	Hedgehog pathway inhibitors	0.273333333333333
high_ploidy_sensitive	Z_SCORE	MM	Serine/threonine kinase inhibitors	0.963333333333333
high_ploidy_sensitive	Z_SCORE	MM	Epigenetic inhibitors	0.316666666666667
high_ploidy_sensitive	Z_SCORE	MM	Other	0.473333333333333
high_ploidy_sensitive	Z_SCORE	MM	Receptor tyrosine kinase inhibitors	0.246666666666667
high_ploidy_sensitive	Z_SCORE	MM	DNA damage repair inhibitors	0.346666666666667
high_ploidy_sensitive	Z_SCORE	MM	Metabolic/redox agents	0
high_ploidy_sensitive	Z_SCORE	MM	Proapoptotic agents	0.68
high_ploidy_sensitive	Z_SCORE	MM	Non-receptor tyrosine kinase inhibitors	0.0466666666666667
high_ploidy_sensitive	Z_SCORE	MM	WNT-pathway modulators	0.193333333333333
high_ploidy_sensitive	Z_SCORE	MM	Antimetabolites	0.986666666666667
high_ploidy_sensitive	Z_SCORE	MM	Chaperone/protein-homeostasis inhibitors	0.866666666666667
high_ploidy_sensitive	Z_SCORE	MM	Topoisomerase inhibitors	0.99
high_ploidy_sensitive	Z_SCORE	MM	Alkylating agents	0.0866666666666667
high_ploidy_sensitive	Z_SCORE	MM	Antimitotic agents	0
high_ploidy_sensitive	Z_SCORE	MM	p53/MDM2 pathway	0.503333333333333
high_ploidy_sensitive	Z_SCORE	MM	Hormone therapy	0.693333333333333
high_ploidy_sensitive	Z_SCORE	MM	Tumor antibiotics	0.936666666666667
high_ploidy_sensitive	Z_SCORE	MM	Proteasome inhibitors	0.543333333333333
high_ploidy_sensitive	Z_SCORE	MM	Hedgehog pathway inhibitors	0.03
high_ploidy_sensitive	Z_SCORE	PAAD	Serine/threonine kinase inhibitors	0.876666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Epigenetic inhibitors	0.823333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Other	0.966666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Receptor tyrosine kinase inhibitors	0.0633333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	DNA damage repair inhibitors	0.216666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Metabolic/redox agents	0.1
high_ploidy_sensitive	Z_SCORE	PAAD	Proapoptotic agents	0.536666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Non-receptor tyrosine kinase inhibitors	0.986666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	WNT-pathway modulators	0.226666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Antimetabolites	0.02
high_ploidy_sensitive	Z_SCORE	PAAD	Chaperone/protein-homeostasis inhibitors	0.0966666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Topoisomerase inhibitors	0
high_ploidy_sensitive	Z_SCORE	PAAD	Alkylating agents	0.55
high_ploidy_sensitive	Z_SCORE	PAAD	Antimitotic agents	0.806666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	p53/MDM2 pathway	0.633333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Hormone therapy	0.426666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Tumor antibiotics	0.763333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Proteasome inhibitors	0.75
high_ploidy_sensitive	Z_SCORE	PAAD	Hedgehog pathway inhibitors	0.473333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	BRCA	Epigenetic inhibitors	0.03
high_ploidy_sensitive	Z_SCORE	BRCA	Other	0.783333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Receptor tyrosine kinase inhibitors	0.0333333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	DNA damage repair inhibitors	0.833333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Metabolic/redox agents	0.33
high_ploidy_sensitive	Z_SCORE	BRCA	Proapoptotic agents	1
high_ploidy_sensitive	Z_SCORE	BRCA	Non-receptor tyrosine kinase inhibitors	0.5
high_ploidy_sensitive	Z_SCORE	BRCA	WNT-pathway modulators	0.18
high_ploidy_sensitive	Z_SCORE	BRCA	Antimetabolites	0.823333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Chaperone/protein-homeostasis inhibitors	0.166666666666667
high_ploidy_sensitive	Z_SCORE	BRCA	Topoisomerase inhibitors	0.933333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Alkylating agents	0.963333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Antimitotic agents	0.993333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	p53/MDM2 pathway	0.843333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Hormone therapy	0.863333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Tumor antibiotics	0.856666666666667
high_ploidy_sensitive	Z_SCORE	BRCA	Proteasome inhibitors	0.526666666666667
high_ploidy_sensitive	Z_SCORE	BRCA	Hedgehog pathway inhibitors	0.746666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	Serine/threonine kinase inhibitors	0.173333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Epigenetic inhibitors	0.0733333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Other	0.993333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Receptor tyrosine kinase inhibitors	0.01
high_ploidy_sensitive	Z_SCORE	HNSC	DNA damage repair inhibitors	0.763333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Metabolic/redox agents	0.616666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	Proapoptotic agents	0.783333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Non-receptor tyrosine kinase inhibitors	0.32
high_ploidy_sensitive	Z_SCORE	HNSC	WNT-pathway modulators	0.35
high_ploidy_sensitive	Z_SCORE	HNSC	Antimetabolites	0.59
high_ploidy_sensitive	Z_SCORE	HNSC	Chaperone/protein-homeostasis inhibitors	0.08
high_ploidy_sensitive	Z_SCORE	HNSC	Topoisomerase inhibitors	0.96
high_ploidy_sensitive	Z_SCORE	HNSC	Alkylating agents	0.983333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Antimitotic agents	1
high_ploidy_sensitive	Z_SCORE	HNSC	p53/MDM2 pathway	0.153333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Hormone therapy	0.256666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	Tumor antibiotics	0.98
high_ploidy_sensitive	Z_SCORE	HNSC	Proteasome inhibitors	0.273333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Hedgehog pathway inhibitors	0.703333333333333
high_ploidy_sensitive	Z_SCORE	NB	Serine/threonine kinase inhibitors	1
high_ploidy_sensitive	Z_SCORE	NB	Epigenetic inhibitors	1
high_ploidy_sensitive	Z_SCORE	NB	Other	0.25
high_ploidy_sensitive	Z_SCORE	NB	Receptor tyrosine kinase inhibitors	0.0133333333333333
high_ploidy_sensitive	Z_SCORE	NB	DNA damage repair inhibitors	0.0466666666666667
high_ploidy_sensitive	Z_SCORE	NB	Metabolic/redox agents	0.0666666666666667
high_ploidy_sensitive	Z_SCORE	NB	Proapoptotic agents	0.753333333333333
high_ploidy_sensitive	Z_SCORE	NB	Non-receptor tyrosine kinase inhibitors	0.58
high_ploidy_sensitive	Z_SCORE	NB	WNT-pathway modulators	0.903333333333333
high_ploidy_sensitive	Z_SCORE	NB	Antimetabolites	0.74
high_ploidy_sensitive	Z_SCORE	NB	Chaperone/protein-homeostasis inhibitors	0.293333333333333
high_ploidy_sensitive	Z_SCORE	NB	Topoisomerase inhibitors	0.19
high_ploidy_sensitive	Z_SCORE	NB	Alkylating agents	0.673333333333333
high_ploidy_sensitive	Z_SCORE	NB	Antimitotic agents	0.793333333333333
high_ploidy_sensitive	Z_SCORE	NB	p53/MDM2 pathway	0.216666666666667
high_ploidy_sensitive	Z_SCORE	NB	Hormone therapy	0.0566666666666667
high_ploidy_sensitive	Z_SCORE	NB	Tumor antibiotics	0.52
high_ploidy_sensitive	Z_SCORE	NB	Proteasome inhibitors	0.873333333333333
high_ploidy_sensitive	Z_SCORE	NB	Hedgehog pathway inhibitors	0.89
high_ploidy_sensitive	Z_SCORE	COREAD	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	COREAD	Epigenetic inhibitors	0.81
high_ploidy_sensitive	Z_SCORE	COREAD	Other	0.843333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Receptor tyrosine kinase inhibitors	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	DNA damage repair inhibitors	0.45
high_ploidy_sensitive	Z_SCORE	COREAD	Metabolic/redox agents	0.826666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Proapoptotic agents	0.283333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Non-receptor tyrosine kinase inhibitors	0.736666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	WNT-pathway modulators	0.19
high_ploidy_sensitive	Z_SCORE	COREAD	Antimetabolites	1
high_ploidy_sensitive	Z_SCORE	COREAD	Chaperone/protein-homeostasis inhibitors	0.81
high_ploidy_sensitive	Z_SCORE	COREAD	Topoisomerase inhibitors	0.723333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Alkylating agents	0.823333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Antimitotic agents	0.636666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	p53/MDM2 pathway	0.973333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Hormone therapy	0.0366666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Tumor antibiotics	0.97
high_ploidy_sensitive	Z_SCORE	COREAD	Proteasome inhibitors	0.14
high_ploidy_sensitive	Z_SCORE	COREAD	Hedgehog pathway inhibitors	0.266666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Serine/threonine kinase inhibitors	0.523333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Epigenetic inhibitors	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Other	0.896666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Receptor tyrosine kinase inhibitors	0.97
high_ploidy_sensitive	Z_SCORE	LIHC	DNA damage repair inhibitors	0.556666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Metabolic/redox agents	0.666666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Proapoptotic agents	0.0166666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Non-receptor tyrosine kinase inhibitors	0.723333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	WNT-pathway modulators	0.806666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Antimetabolites	0.373333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Chaperone/protein-homeostasis inhibitors	0.966666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Topoisomerase inhibitors	0.226666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Alkylating agents	0.666666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Antimitotic agents	0.213333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	p53/MDM2 pathway	0.133333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Hormone therapy	0.503333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Tumor antibiotics	0.386666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Proteasome inhibitors	0.08
high_ploidy_sensitive	Z_SCORE	LIHC	Hedgehog pathway inhibitors	0.776666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Serine/threonine kinase inhibitors	0.656666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Epigenetic inhibitors	0.85
high_ploidy_sensitive	Z_SCORE	LAML	Other	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Receptor tyrosine kinase inhibitors	0.946666666666667
high_ploidy_sensitive	Z_SCORE	LAML	DNA damage repair inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Metabolic/redox agents	0.343333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Proapoptotic agents	0.676666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Non-receptor tyrosine kinase inhibitors	0.27
high_ploidy_sensitive	Z_SCORE	LAML	WNT-pathway modulators	0.536666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Antimetabolites	0.316666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Chaperone/protein-homeostasis inhibitors	0.1
high_ploidy_sensitive	Z_SCORE	LAML	Topoisomerase inhibitors	0.253333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Alkylating agents	0.223333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Antimitotic agents	0.286666666666667
high_ploidy_sensitive	Z_SCORE	LAML	p53/MDM2 pathway	0.566666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Hormone therapy	0.963333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Tumor antibiotics	0.163333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Proteasome inhibitors	0.246666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Hedgehog pathway inhibitors	0.236666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Serine/threonine kinase inhibitors	1
high_ploidy_sensitive	Z_SCORE	SCLC	Epigenetic inhibitors	0.796666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Other	0.01
high_ploidy_sensitive	Z_SCORE	SCLC	Receptor tyrosine kinase inhibitors	0.5
high_ploidy_sensitive	Z_SCORE	SCLC	DNA damage repair inhibitors	0.0233333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Metabolic/redox agents	0.59
high_ploidy_sensitive	Z_SCORE	SCLC	Proapoptotic agents	0.473333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Non-receptor tyrosine kinase inhibitors	0.66
high_ploidy_sensitive	Z_SCORE	SCLC	WNT-pathway modulators	0.523333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Antimetabolites	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Chaperone/protein-homeostasis inhibitors	0.52
high_ploidy_sensitive	Z_SCORE	SCLC	Topoisomerase inhibitors	0
high_ploidy_sensitive	Z_SCORE	SCLC	Alkylating agents	0.156666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Antimitotic agents	0.89
high_ploidy_sensitive	Z_SCORE	SCLC	p53/MDM2 pathway	0.906666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Hormone therapy	0.893333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Tumor antibiotics	0.81
high_ploidy_sensitive	Z_SCORE	SCLC	Proteasome inhibitors	0.0633333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Hedgehog pathway inhibitors	0.663333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Serine/threonine kinase inhibitors	0.106666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Epigenetic inhibitors	0.843333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Other	0.496666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Receptor tyrosine kinase inhibitors	0.85
high_ploidy_sensitive	Z_SCORE	ESCA	DNA damage repair inhibitors	0.68
high_ploidy_sensitive	Z_SCORE	ESCA	Metabolic/redox agents	0.88
high_ploidy_sensitive	Z_SCORE	ESCA	Proapoptotic agents	0.826666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Non-receptor tyrosine kinase inhibitors	0.906666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	WNT-pathway modulators	0.536666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Antimetabolites	0.203333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Chaperone/protein-homeostasis inhibitors	0.946666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Topoisomerase inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Alkylating agents	0.3
high_ploidy_sensitive	Z_SCORE	ESCA	Antimitotic agents	0.286666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	p53/MDM2 pathway	0.71
high_ploidy_sensitive	Z_SCORE	ESCA	Hormone therapy	0.0266666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Tumor antibiotics	0.166666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Proteasome inhibitors	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Hedgehog pathway inhibitors	0.523333333333333
high_ploidy_sensitive	Z_SCORE	OV	Serine/threonine kinase inhibitors	0.536666666666667
high_ploidy_sensitive	Z_SCORE	OV	Epigenetic inhibitors	0.99
high_ploidy_sensitive	Z_SCORE	OV	Other	1
high_ploidy_sensitive	Z_SCORE	OV	Receptor tyrosine kinase inhibitors	0.01
high_ploidy_sensitive	Z_SCORE	OV	DNA damage repair inhibitors	0.03
high_ploidy_sensitive	Z_SCORE	OV	Metabolic/redox agents	0.94
high_ploidy_sensitive	Z_SCORE	OV	Proapoptotic agents	0.716666666666667
high_ploidy_sensitive	Z_SCORE	OV	Non-receptor tyrosine kinase inhibitors	0.48
high_ploidy_sensitive	Z_SCORE	OV	WNT-pathway modulators	0.01
high_ploidy_sensitive	Z_SCORE	OV	Antimetabolites	0.62
high_ploidy_sensitive	Z_SCORE	OV	Chaperone/protein-homeostasis inhibitors	0.62
high_ploidy_sensitive	Z_SCORE	OV	Topoisomerase inhibitors	0.52
high_ploidy_sensitive	Z_SCORE	OV	Alkylating agents	0.36
high_ploidy_sensitive	Z_SCORE	OV	Antimitotic agents	0.98
high_ploidy_sensitive	Z_SCORE	OV	p53/MDM2 pathway	0.163333333333333
high_ploidy_sensitive	Z_SCORE	OV	Hormone therapy	0.436666666666667
high_ploidy_sensitive	Z_SCORE	OV	Tumor antibiotics	0.22
high_ploidy_sensitive	Z_SCORE	OV	Proteasome inhibitors	0.13
high_ploidy_sensitive	Z_SCORE	OV	Hedgehog pathway inhibitors	0.186666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	LUSC	Epigenetic inhibitors	0.256666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Other	0.17
high_ploidy_sensitive	Z_SCORE	LUSC	Receptor tyrosine kinase inhibitors	0.24
high_ploidy_sensitive	Z_SCORE	LUSC	DNA damage repair inhibitors	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Metabolic/redox agents	0.753333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Proapoptotic agents	0.663333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Non-receptor tyrosine kinase inhibitors	0.896666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	WNT-pathway modulators	0.956666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Antimetabolites	0.206666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Chaperone/protein-homeostasis inhibitors	0.23
high_ploidy_sensitive	Z_SCORE	LUSC	Topoisomerase inhibitors	0.73
high_ploidy_sensitive	Z_SCORE	LUSC	Alkylating agents	0.0966666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Antimitotic agents	0.843333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	p53/MDM2 pathway	0.463333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Hormone therapy	0.866666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Tumor antibiotics	0.89
high_ploidy_sensitive	Z_SCORE	LUSC	Proteasome inhibitors	0.293333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Hedgehog pathway inhibitors	0.403333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Serine/threonine kinase inhibitors	1
high_ploidy_sensitive	Z_SCORE	LGG	Epigenetic inhibitors	0.106666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Other	0.0833333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Receptor tyrosine kinase inhibitors	0.183333333333333
high_ploidy_sensitive	Z_SCORE	LGG	DNA damage repair inhibitors	0.2
high_ploidy_sensitive	Z_SCORE	LGG	Metabolic/redox agents	0.86
high_ploidy_sensitive	Z_SCORE	LGG	Proapoptotic agents	0.56
high_ploidy_sensitive	Z_SCORE	LGG	Non-receptor tyrosine kinase inhibitors	0.556666666666667
high_ploidy_sensitive	Z_SCORE	LGG	WNT-pathway modulators	0.556666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Antimetabolites	0.413333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Chaperone/protein-homeostasis inhibitors	0.373333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Topoisomerase inhibitors	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Alkylating agents	0.0566666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Antimitotic agents	0.9
high_ploidy_sensitive	Z_SCORE	LGG	p53/MDM2 pathway	0.466666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Hormone therapy	0.103333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Tumor antibiotics	0.45
high_ploidy_sensitive	Z_SCORE	LGG	Proteasome inhibitors	0.863333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Hedgehog pathway inhibitors	0.76
