direction	metric	cancer_type	category_label	pvalue
high_ploidy_sensitive	Z_SCORE	NB	Tumor antibiotics	0.483333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	COREAD	Epigenetic inhibitors	0.876666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Other	0.84
high_ploidy_sensitive	Z_SCORE	COREAD	Receptor tyrosine kinase inhibitors	0.0666666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	DNA damage repair inhibitors	0.396666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Metabolic/redox agents	0.773333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Proapoptotic agents	0.23
high_ploidy_sensitive	Z_SCORE	COREAD	Non-receptor tyrosine kinase inhibitors	0.796666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	WNT/HH pathway inhibitors	0.153333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Antimetabolites	1
high_ploidy_sensitive	Z_SCORE	COREAD	Chaperone/protein-homeostasis inhibitors	0.78
high_ploidy_sensitive	Z_SCORE	COREAD	DNA-damaging agents	0.68
high_ploidy_sensitive	Z_SCORE	COREAD	Antimitotic agents	0.583333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	p53/MDM2 pathway	0.946666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Hormone therapy	0.05
high_ploidy_sensitive	Z_SCORE	COREAD	Tumor antibiotics	0.98
high_ploidy_sensitive	Z_SCORE	LIHC	Serine/threonine kinase inhibitors	0.423333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Epigenetic inhibitors	0.01
high_ploidy_sensitive	Z_SCORE	LIHC	Other	0.89
high_ploidy_sensitive	Z_SCORE	LIHC	Receptor tyrosine kinase inhibitors	0.97
high_ploidy_sensitive	Z_SCORE	LIHC	DNA damage repair inhibitors	0.573333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Metabolic/redox agents	0.643333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Proapoptotic agents	0.0233333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Non-receptor tyrosine kinase inhibitors	0.74
high_ploidy_sensitive	Z_SCORE	LIHC	WNT/HH pathway inhibitors	0.823333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Antimetabolites	0.386666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Chaperone/protein-homeostasis inhibitors	0.9
high_ploidy_sensitive	Z_SCORE	LIHC	DNA-damaging agents	0.51
high_ploidy_sensitive	Z_SCORE	LIHC	Antimitotic agents	0.23
high_ploidy_sensitive	Z_SCORE	LIHC	p53/MDM2 pathway	0.106666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Hormone therapy	0.5
high_ploidy_sensitive	Z_SCORE	LIHC	Tumor antibiotics	0.396666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Serine/threonine kinase inhibitors	0.496666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Epigenetic inhibitors	0.803333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Other	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Receptor tyrosine kinase inhibitors	0.98
high_ploidy_sensitive	Z_SCORE	LAML	DNA damage repair inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Metabolic/redox agents	0.373333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Proapoptotic agents	0.73
high_ploidy_sensitive	Z_SCORE	LAML	Non-receptor tyrosine kinase inhibitors	0.236666666666667
high_ploidy_sensitive	Z_SCORE	LAML	WNT/HH pathway inhibitors	0.353333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Antimetabolites	0.256666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Chaperone/protein-homeostasis inhibitors	0.0633333333333333
high_ploidy_sensitive	Z_SCORE	LAML	DNA-damaging agents	0.18
high_ploidy_sensitive	Z_SCORE	LAML	Antimitotic agents	0.296666666666667
high_ploidy_sensitive	Z_SCORE	LAML	p53/MDM2 pathway	0.553333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Hormone therapy	0.946666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Tumor antibiotics	0.16
high_ploidy_sensitive	Z_SCORE	SCLC	Serine/threonine kinase inhibitors	0.99
high_ploidy_sensitive	Z_SCORE	SCLC	Epigenetic inhibitors	0.736666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Other	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Receptor tyrosine kinase inhibitors	0.556666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	DNA damage repair inhibitors	0.0166666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Metabolic/redox agents	0.59
high_ploidy_sensitive	Z_SCORE	SCLC	Proapoptotic agents	0.436666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Non-receptor tyrosine kinase inhibitors	0.64
high_ploidy_sensitive	Z_SCORE	SCLC	WNT/HH pathway inhibitors	0.446666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Antimetabolites	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Chaperone/protein-homeostasis inhibitors	0.146666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	DNA-damaging agents	0
high_ploidy_sensitive	Z_SCORE	SCLC	Antimitotic agents	0.886666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	p53/MDM2 pathway	0.896666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Hormone therapy	0.923333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Tumor antibiotics	0.836666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Serine/threonine kinase inhibitors	0.13
high_ploidy_sensitive	Z_SCORE	ESCA	Epigenetic inhibitors	0.85
high_ploidy_sensitive	Z_SCORE	ESCA	Other	0.536666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Receptor tyrosine kinase inhibitors	0.886666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	DNA damage repair inhibitors	0.746666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Metabolic/redox agents	0.836666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Proapoptotic agents	0.843333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Non-receptor tyrosine kinase inhibitors	0.923333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	WNT/HH pathway inhibitors	0.506666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Antimetabolites	0.21
high_ploidy_sensitive	Z_SCORE	ESCA	Chaperone/protein-homeostasis inhibitors	0.916666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	DNA-damaging agents	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Antimitotic agents	0.226666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	p53/MDM2 pathway	0.706666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Hormone therapy	0.0133333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Tumor antibiotics	0.136666666666667
high_ploidy_sensitive	Z_SCORE	OV	Serine/threonine kinase inhibitors	0.6
high_ploidy_sensitive	Z_SCORE	OV	Epigenetic inhibitors	0.98
high_ploidy_sensitive	Z_SCORE	OV	Other	1
high_ploidy_sensitive	Z_SCORE	OV	Receptor tyrosine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	OV	DNA damage repair inhibitors	0.0166666666666667
high_ploidy_sensitive	Z_SCORE	OV	Metabolic/redox agents	0.976666666666667
high_ploidy_sensitive	Z_SCORE	OV	Proapoptotic agents	0.8
high_ploidy_sensitive	Z_SCORE	OV	Non-receptor tyrosine kinase inhibitors	0.463333333333333
high_ploidy_sensitive	Z_SCORE	OV	WNT/HH pathway inhibitors	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	OV	Antimetabolites	0.496666666666667
high_ploidy_sensitive	Z_SCORE	OV	Chaperone/protein-homeostasis inhibitors	0.446666666666667
high_ploidy_sensitive	Z_SCORE	OV	DNA-damaging agents	0.46
high_ploidy_sensitive	Z_SCORE	OV	Antimitotic agents	0.96
high_ploidy_sensitive	Z_SCORE	OV	p53/MDM2 pathway	0.0933333333333333
high_ploidy_sensitive	Z_SCORE	OV	Hormone therapy	0.44
high_ploidy_sensitive	Z_SCORE	OV	Tumor antibiotics	0.21
high_ploidy_sensitive	Z_SCORE	LUSC	Serine/threonine kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	LUSC	Epigenetic inhibitors	0.196666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Other	0.17
high_ploidy_sensitive	Z_SCORE	LUSC	Receptor tyrosine kinase inhibitors	0.216666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	DNA damage repair inhibitors	0.0766666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Metabolic/redox agents	0.696666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Proapoptotic agents	0.643333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Non-receptor tyrosine kinase inhibitors	0.883333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	WNT/HH pathway inhibitors	0.956666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Antimetabolites	0.223333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Chaperone/protein-homeostasis inhibitors	0.233333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	DNA-damaging agents	0.393333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Antimitotic agents	0.856666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	p53/MDM2 pathway	0.46
high_ploidy_sensitive	Z_SCORE	LUSC	Hormone therapy	0.796666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Tumor antibiotics	0.923333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Serine/threonine kinase inhibitors	0.98
high_ploidy_sensitive	Z_SCORE	LGG	Epigenetic inhibitors	0.0666666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Other	0.146666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Receptor tyrosine kinase inhibitors	0.173333333333333
high_ploidy_sensitive	Z_SCORE	LGG	DNA damage repair inhibitors	0.196666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Metabolic/redox agents	0.85
high_ploidy_sensitive	Z_SCORE	LGG	Proapoptotic agents	0.543333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Non-receptor tyrosine kinase inhibitors	0.5
high_ploidy_sensitive	Z_SCORE	LGG	WNT/HH pathway inhibitors	0.453333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Antimetabolites	0.436666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Chaperone/protein-homeostasis inhibitors	0.673333333333333
high_ploidy_sensitive	Z_SCORE	LGG	DNA-damaging agents	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Antimitotic agents	0.89
high_ploidy_sensitive	Z_SCORE	LGG	p53/MDM2 pathway	0.496666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Hormone therapy	0.113333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Tumor antibiotics	0.48
