cancer	drug	correlation
THCA	Dinaciclib	-0.133654198014892
THCA	Lenalidomide	-0.130982568886277
THCA	Oxaliplatin	-0.127235955169968
THCA	P22077	-0.125109561638248
THCA	Entospletinib	-0.119549655949311
THCA	MIRA-1	-0.114607944524106
THCA	Uprosertib	-0.100737029476352
THCA	AMG-319	-0.0880272621805957
THCA	Methotrexate	-0.0806533364213655
THCA	Bortezomib	-0.0792449900372103
THCA	Buparlisib	-0.0775185589258974
THCA	Niraparib	-0.0712709839691274
THCA	I-BRD9	-0.0671480299309907
THCA	Tanespimycin	-0.0660133482582421
THCA	Pyridostatin	-0.0586834252450999
THCA	Telomerase Inhibitor IX	-0.0516698182500718
THCA	Fulvestrant	-0.0484296645150172
THCA	LGK974	-0.0432001614835608
THCA	AGI-6780	-0.0302653049060928
THCA	LCL161	-0.0300241763230605
THCA	Vinorelbine	-0.0289340703180089
THCA	AGK2	-0.022491555449921
THCA	Lapatinib	-0.0186444174108718
THCA	Nutlin-3a (-)	-0.0102166991730839
THCA	Ruxolitinib	-0.00189957190859387
THCA	Navitoclax	-0.00159378368879738
THCA	Staurosporine	-0.000923006115232672
THCA	AZD4547	0.00114246742399883
THCA	BMS-536924	0.00131670261370501
THCA	PLX-4720	0.00491831210976031
THCA	AT13148	0.00948600973722743
THCA	BMS-754807	0.0207722367770752
THCA	Epirubicin	0.0271345163812053
THCA	EPZ5676	0.0367734765878464
THCA	Motesanib	0.0418237248863043
THCA	Sabutoclax	0.0428338235764443
THCA	Pevonedistat	0.0449270488060456
THCA	Vismodegib	0.0509632446521698
THCA	Wnt-C59	0.0584919417101466
THCA	Dactolisib	0.0661768398229116
THCA	GSK1904529A	0.0674727903327295
THCA	Afatinib	0.069891355389396
THCA	AZ6102	0.0751863900970188
THCA	CCT007093	0.0781192230033857
THCA	NU7441	0.0781551382832184
THCA	Alpelisib	0.0804860316547355
THCA	Serdemetan	0.0826659325082639
THCA	Axitinib	0.0899329894288409
THCA	Savolitinib	0.0937205524756995
THCA	PRIMA-1MET	0.0955316183289623
THCA	Vorinostat	0.0956090185421422
THCA	Venetoclax	0.097462448103205
THCA	Dactinomycin	0.0985228484583558
THCA	AZD5363	0.104479453516063
THCA	Ipatasertib	0.113522840884064
THCA	Erlotinib	0.124078292473306
THCA	Picolinici-acid	0.125388099707197
THCA	Mirin	0.137704469136493
THCA	RO-3306	0.149131072753994
THCA	VE821	0.151261633043054
THCA	AGI-5198	0.159748289976429
THCA	Alisertib	0.161771024785095
THCA	Sapitinib	0.161948234532141
THCA	Nilotinib	0.165793600406911
THCA	AZD3759	0.171453322673077
THCA	OF-1	0.172880370760672
THCA	Osimertinib	0.174217806874106
THCA	ZM447439	0.174604378210477
THCA	AZ960	0.183890192444858
THCA	OSI-027	0.186973826901705
THCA	EPZ004777	0.19414090194432
THCA	SGC0946	0.204793729014761
THCA	PD173074	0.206359503985013
THCA	WEHI-539	0.20740431650754
THCA	Avagacestat	0.222858199313548
THCA	Veliparib	0.231231581509541
THCA	YK-4-279	0.237778026152981
THCA	Camptothecin	0.262315769899226
THCA	Temsirolimus	0.262648355039399
THCA	XAV939	0.266014804685919
THCA	ABT737	0.269060777536562
THCA	Dasatinib	0.275301302605679
THCA	5-Fluorouracil	0.278364186149385
THCA	BI-2536	0.296442655371136
THCA	Temozolomide	0.306816439372862
THCA	Sorafenib	0.310943988612514
THCA	AZD6738	0.32322748939724
THCA	Wee1 Inhibitor	0.337062712826217
THCA	Irinotecan	0.346555460401842
THCA	Ibrutinib	0.349309110493965
THCA	Docetaxel	0.361241784511203
THCA	WIKI4	0.377632184297911
THCA	Bosutinib	0.395159023525315
THCA	LJI308	0.403511285784204
THCA	Rapamycin	0.414210583479071
THCA	MK-1775	0.419967314710455
THCA	Gemcitabine	0.426770227357296
THCA	SN-38	0.431140902136516
THCA	GSK591	0.432367945984651
THCA	JNK Inhibitor VIII	0.434380476947575
THCA	Sepantronium bromide	0.439668782124785
THCA	AZD7762	0.476501678194907
THCA	Talazoparib	0.48355474464581
THCA	EHT-1864	0.516876638817585
THCA	MK-8776	0.516946393645052
THCA	Paclitaxel	0.546778785686736
THCA	Gefitinib	0.616757031417969
STAD	Cediranib	-0.548543803467899
STAD	Axitinib	-0.479228419321484
STAD	GSK2801	-0.463170530464617
STAD	743380	-0.434398318374694
STAD	SGC-CBP30	-0.411785497949653
STAD	Ruxolitinib	-0.40196095880509
STAD	BPD-00008900	-0.393287696546206
STAD	N29087-69-1	-0.372546886245974
STAD	I-BRD9	-0.337839975318967
STAD	Alisertib	-0.32965316593602
STAD	AZD4547	-0.32159440012282
STAD	JAK_8517	-0.319150358399792
STAD	BDOCA000347a	-0.305286218619061
STAD	AZD1332	-0.288310233112059
STAD	741909	-0.279043718950832
STAD	GSK-LSD1-2HCl 	-0.27511138615298
STAD	GSK2578215A	-0.274350898528408
STAD	Foretinib	-0.273397181954488
STAD	RVX-208	-0.2698561774501
STAD	Motesanib	-0.268292289905466
STAD	AGK2	-0.266010220331296
STAD	Bosutinib	-0.263583715688268
STAD	PD173074	-0.259045803695382
STAD	OSI-027	-0.25802925554925
STAD	Temsirolimus	-0.25470161822021
STAD	Venetoclax	-0.247078566018304
STAD	Temozolomide	-0.242380504617636
STAD	IGF1R_3801	-0.24057740810131
STAD	LY2109761	-0.240202608741861
STAD	BDILV000379a	-0.238139411870236
STAD	JQ1	-0.231209379927416
STAD	alpha-lipoic acid	-0.225636404373122
STAD	AMG-319	-0.221660210600634
STAD	GSK1904529A	-0.213714043741635
STAD	GSK-LSD1	-0.212298696185874
STAD	Tamoxifen	-0.21153832330957
STAD	BMS-536924	-0.209283114560667
STAD	UNC0638	-0.197011356099159
STAD	TAF1_5496	-0.194547543287052
STAD	N27922-53-1	-0.192644682867187
STAD	BDF00022089a	-0.185919200056738
STAD	CPI-637	-0.182898617151508
STAD	Romidepsin	-0.176316726472256
STAD	N25720-51-A1	-0.17042879201707
STAD	Sepantronium bromide	-0.170295115775125
STAD	LGK974	-0.168871118787791
STAD	Serdemetan	-0.167269851074778
STAD	Olaparib	-0.166494308136779
STAD	Palbociclib	-0.164531251654134
STAD	GSK3337463A	-0.161919078893159
STAD	ML323	-0.161835694595517
STAD	Entinostat	-0.159708631350971
STAD	A-366	-0.143313154619953
STAD	BDP-00009066	-0.143285991974437
STAD	Vorinostat	-0.142449022016463
STAD	MIRA-1	-0.141245685413919
STAD	WIKI4	-0.138771581562585
STAD	Cyclophosphamide	-0.138174621155858
STAD	BIBR-1532	-0.127445073198903
STAD	Bleomycin (50 uM)	-0.127032556960501
STAD	Dihydrorotenone	-0.124237033459963
STAD	AGI-5198	-0.124040911123142
STAD	N30652-18-1	-0.12330099038885
STAD	Avagacestat	-0.121427048228376
STAD	Lestaurtinib	-0.119827488157069
STAD	BMS-754807	-0.119062304357596
STAD	BI-2536	-0.118192452256658
STAD	5-Fluorouracil	-0.117457247822573
STAD	LMB_AB2	-0.115828114341979
STAD	Talazoparib	-0.107354407850449
STAD	Ibrutinib	-0.104990011446842
STAD	5-azacytidine	-0.103202772235587
STAD	AZD3759	-0.102002475754331
STAD	YK-4-279	-0.101664705461848
STAD	AGI-6780	-0.0970921028948348
STAD	NU7441	-0.0928791288329807
STAD	Dasatinib	-0.0880780996069978
STAD	Cisplatin	-0.0821615631641029
STAD	PLX-4720	-0.0812307003563034
STAD	GDC0810	-0.0721688226803944
STAD	Wnt-C59	-0.0714998230253444
STAD	Doramapimod	-0.0686170578595835
STAD	Sorafenib	-0.0671417400464242
STAD	Rucaparib	-0.0652221993470352
STAD	GSK2606414	-0.0650600788024837
STAD	CZC24832	-0.0637081453512682
STAD	EPZ004777	-0.0633401432509372
STAD	BEN	-0.0627207644492563
STAD	THR-101	-0.0615116003589099
STAD	Rapamycin	-0.0566136875317784
STAD	Fulvestrant	-0.0519976995456134
STAD	GSK343	-0.0475642124146633
STAD	Lenalidomide	-0.045895508084933
STAD	CCT007093	-0.0436081707439524
STAD	Bortezomib	-0.0394211203601522
STAD	LMB_AB1	-0.0360805426753012
STAD	Remodelin	-0.032467997269503
STAD	Crizotinib	-0.0290445719339373
STAD	UNC0379	-0.0287130685128909
STAD	MK-8776	-0.0238178377997915
STAD	Navitoclax	-0.0147455961209971
STAD	Methotrexate	-0.0134045761590552
STAD	OF-1	-0.00897309720737903
STAD	JAK1_8709	-0.006461050182607
STAD	GSK2830371A	0.00373037049082437
STAD	GSK2276186C	0.00398530268638153
STAD	Docetaxel	0.00566536202652157
STAD	JNK Inhibitor VIII	0.00737953087271112
STAD	ABT737	0.00848071979674462
STAD	Ribociclib	0.00897366476947827
STAD	PFI-1	0.0136862494342353
STAD	RO-3306	0.0155769274672519
STAD	Erlotinib	0.0262386443388169
STAD	Linsitinib	0.0282163527165158
STAD	AZD6738	0.0304174899625773
STAD	IRAK4_4710	0.0330391249810483
STAD	Dabrafenib	0.0331247832154837
STAD	EHT-1864	0.0358101817905068
STAD	Teniposide	0.0372369744676444
STAD	LMB_AB3	0.0374826906376938
STAD	AZD7762	0.0397107998504091
STAD	Vismodegib	0.0428049795495158
STAD	SN-38	0.0466577152987462
STAD	Entospletinib	0.0468699851366436
STAD	Mycophenolic acid	0.0497564233646581
STAD	GSK626616AC	0.0516617333135697
STAD	PBD-288	0.054601981733553
STAD	Paclitaxel	0.0580231967840376
STAD	PFI3	0.0605179937049244
STAD	AZD8055	0.0609355291972469
STAD	Camptothecin	0.0641141564671178
STAD	Sapitinib	0.066587001938685
STAD	Eg5_9814	0.0669275812417024
STAD	HKMTI-1-005	0.0671443474361415
STAD	Vinblastine	0.0674513336488224
STAD	PRIMA-1MET	0.069897163253868
STAD	Savolitinib	0.0714808814537818
STAD	GSK2830371	0.0729285192520832
STAD	Veliparib	0.0764904630029204
STAD	Oxaliplatin	0.079114947206794
STAD	667880	0.0837971859079879
STAD	AZ960	0.0846535385948077
STAD	615590	0.0876433852579516
STAD	SB590885	0.0913138226469737
STAD	THR-102	0.0921895089571963
STAD	Osimertinib	0.0966643743942739
STAD	Pevonedistat	0.0989767114167216
STAD	Dactinomycin	0.099669772960652
STAD	ascorbate (vitamin C)	0.10093318684532
STAD	Gallibiscoquinazole	0.102161746579591
STAD	Gemcitabine	0.102271655045397
STAD	630600	0.102715517362136
STAD	THR-103	0.104363545053169
STAD	Irinotecan	0.104696279786643
STAD	AZ6102	0.106993060003719
STAD	Epirubicin	0.109044998309905
STAD	PD0325901	0.109209393097939
STAD	Podophyllotoxin bromide	0.11085771538093
STAD	PCI-34051	0.112558488771642
STAD	AZD5438	0.119878346283855
STAD	Ulixertinib	0.121082559938526
STAD	GW441756	0.12625624634815
STAD	Zoledronate	0.127842387311986
STAD	N-acetyl cysteine	0.128634985609618
STAD	Cytarabine	0.130227285742492
STAD	L-Oxonoreleagnine	0.135276233920062
STAD	ZM447439	0.135645402166774
STAD	MIM1	0.136088524089087
STAD	ICL-SIRT078	0.136450490850301
STAD	GSK2256098C	0.1374695113952
STAD	Selumetinib	0.138100639025676
STAD	Ipatasertib	0.139712201281632
STAD	Schweinfurthin A	0.149722663082928
STAD	Picolinici-acid	0.157494096447695
STAD	AZD1208	0.162936720218293
STAD	AZD5363	0.165090304016056
STAD	Nilotinib	0.165235600885213
STAD	729189	0.166213856470174
STAD	MG-132	0.166759847990875
STAD	Bromosporine	0.16694562354941
STAD	ERK_6604	0.1680318324366
STAD	XAV939	0.169642086184005
STAD	Pyridostatin	0.171009274547229
STAD	IWP-2	0.173134001563885
STAD	Lapatinib	0.173768689985436
STAD	AZD5991	0.174194458633934
STAD	VTP-B	0.174839848223184
STAD	Wee1 Inhibitor	0.178732185524708
STAD	AT13148	0.180019378237139
STAD	AZD8186	0.180324973066876
STAD	AZD2014	0.180418273681946
STAD	UMI-77	0.181255286001072
STAD	GNE-317	0.183318112222125
STAD	776928	0.184680031263628
STAD	EPZ5676	0.193548800101172
STAD	LJI308	0.196006543688728
STAD	CT7033-2	0.196229678233374
STAD	KU-55933	0.197851600662277
STAD	MK-1775	0.201046523115344
STAD	SGC0946	0.201601322884439
STAD	Obatoclax Mesylate	0.203070323360823
STAD	Telomerase Inhibitor IX	0.205572701328501
STAD	Pictilisib	0.211687278738255
STAD	IAP_5620	0.212004683559778
STAD	Nelarabine	0.216050996953031
STAD	Trametinib	0.21722405347808
STAD	Buparlisib	0.217669240018914
STAD	GSK2110183B	0.218611516217403
STAD	Vinorelbine	0.21896796421575
STAD	Afuresertib	0.219381747603184
STAD	ERK_2440	0.221831642435825
STAD	Refametinib	0.222399511318581
STAD	720427	0.228649308120811
STAD	Gefitinib	0.228808685196575
STAD	Staurosporine	0.22970959005921
STAD	VTP-A	0.232184840343485
STAD	ULK1_4989	0.235483914370723
STAD	Tanespimycin	0.236931791191174
STAD	SCH772984	0.239516699618991
STAD	WEHI-539	0.241784787620089
STAD	CDK9_5576	0.243391893975729
STAD	NVP-ADW742	0.24470794069164
STAD	VSP34_8731	0.249014708210267
STAD	PRT062607	0.253768038068034
STAD	Mitoxantrone	0.258228540022336
STAD	LMP744	0.262304915909526
STAD	Sinularin	0.264001446791989
STAD	Dactolisib	0.264032950210899
STAD	VE821	0.264972565765368
STAD	P22077	0.265400924881789
STAD	Sabutoclax	0.268688026110269
STAD	SB216763	0.274201937571449
STAD	Alpelisib	0.274211073016144
STAD	AZD5582	0.277114515005569
STAD	VX-11e	0.281905573686657
STAD	LCL161	0.283953396624658
STAD	GSK591	0.286392810498355
STAD	POMHEX	0.289401774320804
STAD	MN-64	0.298513873353378
STAD	Afatinib	0.302282426241812
STAD	Elephantin	0.30940535576235
STAD	Dacarbazine	0.314443246925837
STAD	123138	0.314906226114169
STAD	CDK9_5038	0.336481577984413
STAD	Nutlin-3a (-)	0.342967734795018
STAD	Dinaciclib	0.351548183616468
STAD	BMS-345541	0.361796301714485
STAD	Taselisib	0.366333881176463
STAD	Mirin	0.367377812412639
STAD	MK-2206	0.367860895961117
STAD	VE-822	0.368607671171576
STAD	KRAS (G12C) Inhibitor-12	0.384333118797898
STAD	Bleomycin	0.386746925639092
STAD	Luminespib	0.398742025222672
STAD	Topotecan	0.398845026969349
STAD	Leflunomide	0.409844180216389
STAD	765771	0.411587480516304
STAD	OTX015	0.418213723696048
STAD	Uprosertib	0.437092721186967
STAD	glutathione	0.453175232782648
STAD	123829	0.460888302767576
STAD	I-BET-762	0.481759074415845
STAD	Niraparib	0.482915778431913
STAD	Acetalax	0.501030116069532
STAD	150412	0.511388802835741
STAD	PAK_5339	0.567417079863759
STAD	50869	0.568340741307211
STAD	WZ4003	0.591753443555379
STAD	AZD5153	0.646403680021989
STAD	Fludarabine	0.673310238040056
DLBC	BEN	-0.65045465121494
DLBC	5-azacytidine	-0.637767506278164
DLBC	N27922-53-1	-0.635405127135427
DLBC	Topotecan	-0.623121576239737
DLBC	N-acetyl cysteine	-0.614234638687313
DLBC	Fludarabine	-0.58732628451648
DLBC	BPD-00008900	-0.582268184316915
DLBC	Mycophenolic acid	-0.580769399130603
DLBC	MIM1	-0.549534636145998
DLBC	LMP744	-0.509645026050495
DLBC	glutathione	-0.505085717950481
DLBC	667880	-0.50316690196533
DLBC	POMHEX	-0.477427211223133
DLBC	N29087-69-1	-0.458212321080651
DLBC	BDP-00009066	-0.45516835770606
DLBC	Gefitinib	-0.450475694153664
DLBC	Mitoxantrone	-0.441967519386669
DLBC	HKMTI-1-005	-0.436027748594781
DLBC	UMI-77	-0.435507598763198
DLBC	THR-103	-0.431672258035576
DLBC	WIKI4	-0.421369546927746
DLBC	Acetalax	-0.417057042127608
DLBC	LMB_AB3	-0.413366481660827
DLBC	Gallibiscoquinazole	-0.402743796344539
DLBC	Podophyllotoxin bromide	-0.40241032383094
DLBC	VE-822	-0.398790735364782
DLBC	N30652-18-1	-0.396258251105271
DLBC	Vorinostat	-0.389130355827361
DLBC	MIRA-1	-0.379801239246885
DLBC	GSK2801	-0.379490526666849
DLBC	THR-102	-0.371703196234863
DLBC	AZD4547	-0.359122624899668
DLBC	RO-3306	-0.358174892159025
DLBC	PCI-34051	-0.353058389187719
DLBC	123138	-0.334521692146806
DLBC	Romidepsin	-0.330974299577344
DLBC	Buparlisib	-0.325232561792701
DLBC	Avagacestat	-0.320269854242082
DLBC	Mirin	-0.317728857421464
DLBC	Teniposide	-0.31666302580839
DLBC	Cisplatin	-0.314596933447434
DLBC	GSK2256098C	-0.314141878129327
DLBC	UNC0638	-0.309822625875278
DLBC	Sinularin	-0.309143012540627
DLBC	Dacarbazine	-0.307444971171244
DLBC	P22077	-0.299920439853266
DLBC	50869	-0.29921911142502
DLBC	Elephantin	-0.296602641458124
DLBC	alpha-lipoic acid	-0.295824645841507
DLBC	MK-1775	-0.294697488642255
DLBC	Entinostat	-0.294314052883014
DLBC	MK-8776	-0.294209080248974
DLBC	AZD6738	-0.290691588091579
DLBC	BI-2536	-0.285152304916841
DLBC	Cediranib	-0.279885540513203
DLBC	Bleomycin	-0.278448266995919
DLBC	720427	-0.277225684104963
DLBC	Vinblastine	-0.272795685840578
DLBC	VE821	-0.270143684746584
DLBC	GSK626616AC	-0.266658314612197
DLBC	Cytarabine	-0.264928516476871
DLBC	Telomerase Inhibitor IX	-0.262925441882168
DLBC	N25720-51-A1	-0.262430879090167
DLBC	776928	-0.26196018352646
DLBC	PRT062607	-0.260682611750376
DLBC	GSK2606414	-0.260510627303415
DLBC	ZM447439	-0.260030165677333
DLBC	GSK1904529A	-0.258787806516011
DLBC	GSK2830371	-0.257243320971458
DLBC	VTP-B	-0.254022041231569
DLBC	Cyclophosphamide	-0.253208726296058
DLBC	GSK-LSD1	-0.247898280679249
DLBC	Daporinad	-0.247863566485433
DLBC	CDK9_5038	-0.247640867246271
DLBC	AZD5991	-0.245177918976786
DLBC	GSK2830371A	-0.24499090832812
DLBC	NVP-ADW742	-0.243157559157744
DLBC	765771	-0.243151538880503
DLBC	GSK343	-0.243087229724886
DLBC	Oxaliplatin	-0.240879138970064
DLBC	Leflunomide	-0.23834024641709
DLBC	SB216763	-0.237960782295252
DLBC	KRAS (G12C) Inhibitor-12	-0.23764191205867
DLBC	AGK2	-0.236913475213721
DLBC	JNK Inhibitor VIII	-0.236096836572519
DLBC	Sabutoclax	-0.227271326854024
DLBC	EHT-1864	-0.223821088134123
DLBC	Wnt-C59	-0.221895878336804
DLBC	Motesanib	-0.219086266689052
DLBC	Methotrexate	-0.218847882583384
DLBC	GNE-317	-0.213812604852216
DLBC	Doramapimod	-0.211660331957872
DLBC	AZD7762	-0.207856204329194
DLBC	BDILV000379a	-0.206938041083927
DLBC	Docetaxel	-0.202840190883321
DLBC	Lenalidomide	-0.201980346442943
DLBC	THR-101	-0.20024874341275
DLBC	Bleomycin (50 uM)	-0.193413421198714
DLBC	Bromosporine	-0.190974242270844
DLBC	CDK9_5576	-0.189971233253768
DLBC	Entospletinib	-0.188262026497811
DLBC	GDC0810	-0.186330029516249
DLBC	MN-64	-0.183949198112997
DLBC	PD173074	-0.18213566824034
DLBC	BDF00022089a	-0.176817183798312
DLBC	Tamoxifen	-0.176755410409646
DLBC	Paclitaxel	-0.175839346812224
DLBC	I-BRD9	-0.174900500767047
DLBC	AZD8055	-0.174210002501996
DLBC	Crizotinib	-0.174132269132559
DLBC	Tanespimycin	-0.172913631350727
DLBC	ascorbate (vitamin C)	-0.170850999934764
DLBC	SB590885	-0.170179410788936
DLBC	AZ6102	-0.170084123623363
DLBC	LMB_AB1	-0.166142327935071
DLBC	Ribociclib	-0.165892394427362
DLBC	Sepantronium bromide	-0.162502432303507
DLBC	615590	-0.16249375817091
DLBC	L-Oxonoreleagnine	-0.161498463487359
DLBC	Camptothecin	-0.15509674898623
DLBC	IAP_5620	-0.154712769206085
DLBC	Gemcitabine	-0.153642674703757
DLBC	ML323	-0.150994029704868
DLBC	AZD3759	-0.148447646571314
DLBC	LMB_AB2	-0.146909696481789
DLBC	Sorafenib	-0.146796183044041
DLBC	Dactolisib	-0.145654225408676
DLBC	Dinaciclib	-0.142181761759144
DLBC	Lestaurtinib	-0.139112818981538
DLBC	Eg5_9814	-0.139025775225862
DLBC	Pictilisib	-0.136679050496772
DLBC	Ruxolitinib	-0.131940402675987
DLBC	Erlotinib	-0.131816085585262
DLBC	Lapatinib	-0.131535201401314
DLBC	YK-4-279	-0.128095099944435
DLBC	Nilotinib	-0.127160302124167
DLBC	BMS-345541	-0.125090906157028
DLBC	729189	-0.125055920381513
DLBC	Wee1 Inhibitor	-0.123120790724832
DLBC	Dactinomycin	-0.119219944848896
DLBC	PLX-4720	-0.11795631292096
DLBC	Savolitinib	-0.117680806519618
DLBC	NU7441	-0.11580098549
DLBC	GSK-LSD1-2HCl 	-0.115409605985837
DLBC	Afatinib	-0.114923580077952
DLBC	Ibrutinib	-0.114875995495193
DLBC	Pyridostatin	-0.114775600332295
DLBC	SN-38	-0.113693707100922
DLBC	WEHI-539	-0.112177521092439
DLBC	Bosutinib	-0.109038061720021
DLBC	SGC0946	-0.108966362233118
DLBC	BMS-754807	-0.108163818299774
DLBC	ERK_2440	-0.108159431469331
DLBC	KU-55933	-0.105212474795049
DLBC	Picolinici-acid	-0.104606589733329
DLBC	I-BET-762	-0.104463237003881
DLBC	BMS-536924	-0.10329356608106
DLBC	CT7033-2	-0.103242482244656
DLBC	Staurosporine	-0.10199445709855
DLBC	MG-132	-0.101598605074364
DLBC	PRIMA-1MET	-0.0935210749046082
DLBC	Bortezomib	-0.0899769307225478
DLBC	Temozolomide	-0.0897307241263594
DLBC	Temsirolimus	-0.0857403149267708
DLBC	GSK2110183B	-0.0815107779497704
DLBC	SGC-CBP30	-0.0774026103179871
DLBC	Nelarabine	-0.0747381139143163
DLBC	Olaparib	-0.0747145396051677
DLBC	Foretinib	-0.0646340741928923
DLBC	VTP-A	-0.0621988430603654
DLBC	AGI-5198	-0.0601274437460331
DLBC	Afuresertib	-0.0579744366368701
DLBC	WZ4003	-0.0579120094800348
DLBC	Fulvestrant	-0.0564297325367993
DLBC	Axitinib	-0.0554060365165218
DLBC	Vismodegib	-0.0541888612541912
DLBC	630600	-0.0538092812097889
DLBC	Alisertib	-0.0523789255190369
DLBC	UNC0379	-0.0523434004590284
DLBC	743380	-0.0506657369026936
DLBC	AZD5438	-0.0500861427389893
DLBC	OF-1	-0.0495415271222663
DLBC	Ulixertinib	-0.0444522643473919
DLBC	AZD1208	-0.0368989989722435
DLBC	PFI-1	-0.0363588108457164
DLBC	EPZ004777	-0.0344187350974376
DLBC	Zoledronate	-0.0328239660988654
DLBC	Dabrafenib	-0.0320826331930826
DLBC	AMG-319	-0.030765798829427
DLBC	PBD-288	-0.0303433587070353
DLBC	CZC24832	-0.0295684601374871
DLBC	AZ960	-0.0280365088505858
DLBC	Vinorelbine	-0.0253860459123013
DLBC	GSK3337463A	-0.0243968033504099
DLBC	Rucaparib	-0.0224223016309122
DLBC	RVX-208	-0.0209361004305201
DLBC	Nutlin-3a (-)	-0.0205425114404522
DLBC	AGI-6780	-0.0191595625958861
DLBC	Osimertinib	-0.015449073560562
DLBC	IWP-2	-0.0133582883894854
DLBC	Alpelisib	-0.00297611343544262
DLBC	AT13148	-0.00158969281049545
DLBC	PFI3	-0.000919197369770144
DLBC	150412	0.000721329614436692
DLBC	Irinotecan	0.000763462812947526
DLBC	GSK591	0.000789359532275469
DLBC	Talazoparib	0.00191427784402351
DLBC	LJI308	0.004610370389239
DLBC	PAK_5339	0.00605632922458974
DLBC	OTX015	0.00607313919379969
DLBC	LGK974	0.00749583008377624
DLBC	GW441756	0.009437630000011
DLBC	IRAK4_4710	0.0155124767085187
DLBC	AZD2014	0.0157510089077053
DLBC	AZD5153	0.0166042166918291
DLBC	GSK2578215A	0.0187269198407844
DLBC	741909	0.0190007827334907
DLBC	Ipatasertib	0.0231941477530479
DLBC	AZD5582	0.0278550252716496
DLBC	CCT007093	0.0305354806167392
DLBC	MK-2206	0.0340198948392424
DLBC	Serdemetan	0.0508630697647252
DLBC	AZD5363	0.0576860805360073
DLBC	Epirubicin	0.0619540862908261
DLBC	GSK2276186C	0.0655044427317157
DLBC	EPZ5676	0.0666696676972256
DLBC	Sapitinib	0.0683597448453267
DLBC	Linsitinib	0.0730421411252583
DLBC	Taselisib	0.0750878844131207
DLBC	Dasatinib	0.0769200482503433
DLBC	JQ1	0.077038533474084
DLBC	Palbociclib	0.0816982421057056
DLBC	PD0325901	0.0832761951271489
DLBC	VSP34_8731	0.0837914206643095
DLBC	ABT737	0.0937277418698371
DLBC	LY2109761	0.0943121619584258
DLBC	Veliparib	0.0950209462042858
DLBC	VX-11e	0.0959982574820261
DLBC	Obatoclax Mesylate	0.0995686476009577
DLBC	Schweinfurthin A	0.101274023040318
DLBC	ERK_6604	0.10212775727561
DLBC	Luminespib	0.106392996234998
DLBC	AZD8186	0.107421802595887
DLBC	JAK_8517	0.108528205985765
DLBC	Pevonedistat	0.109785520584441
DLBC	Niraparib	0.113525859584217
DLBC	AZD1332	0.11745753424387
DLBC	Venetoclax	0.130014561852716
