cancer_type	direction	metric	drug	correlation_value	group	category_id
LUSC	low_ploidy_sensitive	Z_SCORE	SAPITINIB	-0.370778305485054	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2801	-0.370530654649656	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	RO-3306	-0.367016023099604	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	BOSUTINIB	-0.362605819305739	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	765771	-0.361162806896976	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	GSK626616AC	-0.358728712254532	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	AFURESERTIB	-0.357294488391377	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	KRAS (G12C) INHIBITOR-12	-0.355651989518977	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	CCT007093	-0.354101555843675	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	SCHWEINFURTHIN A	-0.351718119935129	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	PICOLINICI-ACID	-0.350538036711159	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	UNC0638	-0.347156985265398	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2110183B	-0.344813489026717	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	I-BRD9	-0.342760311758091	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	GW441756	-0.34163090625501	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	FLUDARABINE	-0.338336414653251	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	NELARABINE	-0.33046387639897	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	VELIPARIB	-0.33028972917502	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	ZM447439	-0.329391361150258	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	PRIMA-1MET	-0.326811593139245	p53 pathway	P53_PATHWAY
LUSC	low_ploidy_sensitive	Z_SCORE	GLUTATHIONE	-0.326547723941449	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	MIRIN	-0.315383468408352	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	SGC0946	-0.313285123444252	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	YK-4-279	-0.311632422503983	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	5-AZACYTIDINE	-0.311562648508933	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	VE821	-0.311551677292355	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	CT7033-2	-0.306717046153678	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	OF-1	-0.304792437606638	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	PAK_5339	-0.303744682302143	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	ROMIDEPSIN	-0.300279896134032	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	MG-132	-0.298425676233493	Protein stability and degradation	PROTEIN_DEGRADATION
LUSC	low_ploidy_sensitive	Z_SCORE	N30652-18-1	-0.297583718050985	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	VISMODEGIB	-0.295224424012924	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	EHT-1864	-0.292129081520953	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	GSK-LSD1	-0.291393169757395	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	GEFITINIB	-0.290549708312038	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	ALPELISIB	-0.289499930979722	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	LCL161	-0.288954182493603	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	PLX-4720	-0.287112979846734	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	BIBR-1532	-0.286605863447995	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	BI-2536	-0.286038811734894	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	AXITINIB	-0.283772604463551	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	MK-1775	-0.280669508829791	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	BUPARLISIB	-0.276861211899023	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	VSP34_8731	-0.273336263383249	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2830371A	-0.271755223919859	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	L-OXONORELEAGNINE	-0.270403811338768	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	ERLOTINIB	-0.270298755904378	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	ACETALAX	-0.268108081684178	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	PBD-288	-0.267916505917929	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	TENIPOSIDE	-0.265790598297979	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	LMP744	-0.257623204459923	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	PODOPHYLLOTOXIN BROMIDE	-0.253708696553808	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	5-FLUOROURACIL	-0.251538136438096	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	CYTARABINE	-0.251418514888783	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	GSK3337463A	-0.250879009783987	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	729189	-0.248957775938782	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	UPROSERTIB	-0.248495202833023	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	IRINOTECAN	-0.240114162717953	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	SINULARIN	-0.239304246059626	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	CAMPTOTHECIN	-0.234634664319563	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	STAUROSPORINE	-0.232967287320583	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	123829	-0.232619379343213	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	JNK INHIBITOR VIII	-0.232355621162974	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	PEVONEDISTAT	-0.230375949035359	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	667880	-0.230308492805809	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	A-366	-0.224063668033112	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	VTP-A	-0.22149765405	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	BORTEZOMIB	-0.219305449057953	Protein stability and degradation	PROTEIN_DEGRADATION
LUSC	low_ploidy_sensitive	Z_SCORE	720427	-0.217829770782382	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	AGI-6780	-0.216408620274738	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	123138	-0.213446658580975	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	PRT062607	-0.208715907587037	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	BMS-754807	-0.205972003660145	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2830371	-0.204056027341097	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	ASCORBATE (VITAMIN C)	-0.202224876114068	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	AZD5582	-0.195811674968708	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2256098C	-0.195479894936754	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	ELEPHANTIN	-0.192809390595847	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	LMB_AB3	-0.188496135461594	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	SABUTOCLAX	-0.187547791033213	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	MIM1	-0.184484479631408	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	AZD7762	-0.182550990164584	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	FULVESTRANT	-0.177837640481825	Hormone related	HORMONE_RELATED
LUSC	low_ploidy_sensitive	Z_SCORE	LMB_AB2	-0.175936000874888	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	NILOTINIB	-0.174958197913842	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	POMHEX	-0.173730663601024	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	BDF00022089A	-0.17204067246982	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	LY2109761	-0.171409710260928	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	ENTOSPLETINIB	-0.170197434526677	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	LJI308	-0.167867897722007	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	MITOXANTRONE	-0.167173673077497	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	EG5_9814	-0.166994839441053	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	630600	-0.164236571790615	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	PACLITAXEL	-0.163955887956821	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	ZOLEDRONATE	-0.162106122648281	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	DABRAFENIB	-0.160474298232449	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	615590	-0.158628924617647	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	KU-55933	-0.154560269393073	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	SB216763	-0.152490975943247	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	TOPOTECAN	-0.149031142315579	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	GSK343	-0.14396534309033	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	LMB_AB1	-0.143221700913567	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	MYCOPHENOLIC ACID	-0.140906060135866	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	VINBLASTINE	-0.140708995366742	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	WEHI-539	-0.135354588685231	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	EPZ004777	-0.135317351369094	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	GSK591	-0.132324173206223	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	LUMINESPIB	-0.12836598468645	Protein stability and degradation	PROTEIN_DEGRADATION
LUSC	low_ploidy_sensitive	Z_SCORE	AZD4547	-0.124583331030681	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	CRIZOTINIB	-0.118220721047832	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	NAVITOCLAX	-0.109508324447878	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	AZD3759	-0.109216527434109	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	PFI3	-0.107374727080887	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	AZD5153	-0.099411808539863	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	DACARBAZINE	-0.0971050201096093	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	VTP-B	-0.096645421400382	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	P22077	-0.0945018556723945	Protein stability and degradation	PROTEIN_DEGRADATION
LUSC	low_ploidy_sensitive	Z_SCORE	ULK1_4989	-0.0942800584953012	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	JQ1	-0.0922732602627059	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	N-ACETYL CYSTEINE	-0.0852587322381679	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	WNT-C59	-0.0842501727390367	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	50869	-0.0806210585984352	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	ML323	-0.0792047545434491	Protein stability and degradation	PROTEIN_DEGRADATION
LUSC	low_ploidy_sensitive	Z_SCORE	THR-103	-0.0766402782767345	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	N27922-53-1	-0.069362900210699	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	BDILV000379A	-0.0618580796843924	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	OLAPARIB	-0.0597245205236912	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	SAVOLITINIB	-0.0567936537387217	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	FORETINIB	-0.0547646711632269	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	DASATINIB	-0.0524733136169448	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	MN-64	-0.0434745561655554	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	THR-101	-0.043172938071804	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	AGI-5198	-0.0430645582554662	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	ULIXERTINIB	-0.0421692022911101	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	MK-8776	-0.0382790781655285	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	ABT737	-0.0318294087159088	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	DOCETAXEL	-0.0270999790135206	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	AZD5991	-0.0257901906238628	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	743380	-0.0230207627720084	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	AGK2	-0.0219469335638676	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN (50 UM)	-0.02100490055106	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	IWP-2	-0.00461032606517906	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	IAP_5620	0.0045753153317277	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	SEPANTRONIUM BROMIDE	0.00861320898034247	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	AZD1332	0.0119972060434293	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	150412	0.0121516084679377	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	DIHYDROROTENONE	0.0126152102722394	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2578215A	0.0133964195452905	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	JAK1_8709	0.0168153860515949	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	TAMOXIFEN	0.0203038125932719	Hormone related	HORMONE_RELATED
LUSC	low_ploidy_sensitive	Z_SCORE	PCI-34051	0.0207941484422416	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	PYRIDOSTATIN	0.0211242891466721	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	OTX015	0.0246663768683493	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	GSK2606414	0.0272870931960185	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	UMI-77	0.0287339514901417	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	SORAFENIB	0.0301112238465235	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	SGC-CBP30	0.0312764747987183	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	OBATOCLAX MESYLATE	0.0318922086515394	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	LGK974	0.0502641893843531	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	EPZ5676	0.051680869610929	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	N25720-51-A1	0.0527218357999998	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	GDC0810	0.053203154594294	Hormone related	HORMONE_RELATED
LUSC	low_ploidy_sensitive	Z_SCORE	XAV939	0.05790440467894	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	JAK_8517	0.0750186636266848	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	RUXOLITINIB	0.0955525259912397	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	VENETOCLAX	0.098295055550047	Apoptosis regulation	APOPTOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	PFI-1	0.103574545730116	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	ALPHA-LIPOIC ACID	0.104652028530107	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	BDOCA000347A	0.115863818763712	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	SN-38	0.119307931520436	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	VINORELBINE	0.121128815008753	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	ERK_6604	0.121632193594655	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	ALISERTIB	0.123869202080065	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	low_ploidy_sensitive	Z_SCORE	CPI-637	0.129787005486705	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	BMS-536924	0.137502116115112	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	I-BET-762	0.138461629622283	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	NVP-ADW742	0.145111863403698	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	741909	0.146827008028955	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	TAF1_5496	0.155187350738327	Other reviewed	OTHER_REVIEWED
LUSC	low_ploidy_sensitive	Z_SCORE	LINSITINIB	0.156959416911161	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	LEFLUNOMIDE	0.167499809195034	Metabolism	METABOLISM
LUSC	low_ploidy_sensitive	Z_SCORE	AZ960	0.16890170056186	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	IRAK4_4710	0.174814195823558	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	BLEOMYCIN	0.179059250834322	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	GSK1904529A	0.193579140476401	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	IGF1R_3801	0.19687835205406	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	BROMOSPORINE	0.211251045685051	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	low_ploidy_sensitive	Z_SCORE	EPIRUBICIN	0.246448906439414	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	low_ploidy_sensitive	Z_SCORE	NUTLIN-3A (-)	0.277808355917129	p53 pathway	P53_PATHWAY
LUSC	low_ploidy_sensitive	Z_SCORE	WIKI4	0.304266039509122	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	REFAMETINIB	0.310928677377323	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	VX-11E	0.325375805494441	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	WZ4003	0.335721273872733	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	SELUMETINIB	0.337804317425744	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	TRAMETINIB	0.365024829525661	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	PD0325901	0.40362687041431	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	SCH772984	0.41518617078197	Signaling	SIGNALING
LUSC	low_ploidy_sensitive	Z_SCORE	ERK_2440	0.420897989239937	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	SB590885	0.721210304006636	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	AZD8055	0.691943379475357	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	TALAZOPARIB	0.682462630201896	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	high_ploidy_sensitive	Z_SCORE	CDK9_5576	0.630041241818109	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	high_ploidy_sensitive	Z_SCORE	METHOTREXATE	0.606288078831472	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	high_ploidy_sensitive	Z_SCORE	AFATINIB	0.597132910748332	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	PALBOCICLIB	0.595672479820243	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	high_ploidy_sensitive	Z_SCORE	LAPATINIB	0.592277123073687	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	ENTINOSTAT	0.59174897990836	Epigenetics and transcription	EPIGENETICS_TRANSCRIPTION
LUSC	high_ploidy_sensitive	Z_SCORE	TEMSIROLIMUS	0.579562996164603	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	TEMOZOLOMIDE	0.571629952012521	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	high_ploidy_sensitive	Z_SCORE	PICTILISIB	0.56978214253604	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	OSIMERTINIB	0.558268530161507	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	CEDIRANIB	0.552204168449644	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	CDK9_5038	0.550761384174635	Cell cycle and mitosis	CELL_CYCLE_MITOSIS
LUSC	high_ploidy_sensitive	Z_SCORE	AZD8186	0.549269125076178	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	MOTESANIB	0.543025071050357	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	NU7441	0.539346038163684	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	high_ploidy_sensitive	Z_SCORE	DORAMAPIMOD	0.536313181664845	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	PD173074	0.533180581365949	Signaling	SIGNALING
LUSC	high_ploidy_sensitive	Z_SCORE	MIRA-1	0.530968960850535	p53 pathway	P53_PATHWAY
LUSC	high_ploidy_sensitive	Z_SCORE	ICL-SIRT078	0.52700881196623	Other reviewed	OTHER_REVIEWED
LUSC	high_ploidy_sensitive	Z_SCORE	CISPLATIN	0.524933771673741	Genome integrity and DNA damage	GENOME_INTEGRITY_DNA_DAMAGE
LUSC	high_ploidy_sensitive	Z_SCORE	IBRUTINIB	0.521552267476883	Signaling	SIGNALING
